,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],30639091776.3,USD,322.05,100,1,false,0,1.801801801801798,95137686,0.6906268756662438,1035879289520.0,USD,177.10624725032997,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.787037
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],23494164723.079998,USD,145.48,100,1,false,0,0.9436580627254963,161494121,0.9347696980608411,3549711895752.0005,USD,46.861008213883075,3.1045,81.60280783854927,0.0274951883420401,Electronic technology,america,Electronic Technology,1.179104
2,NYSE:CRCL,CRCL,"Circle Internet Group, Inc.",,streaming,stock,['common'],12687290825.94,USD,199.59,100,1,false,0,33.81830372108615,63566766,,43901406641.73,USD,,,,0.0,Technology services,america,Technology Services,
3,NASDAQ:COIN,COIN,"Coinbase Global, Inc.",coinbase,streaming,stock,['common'],11053962340.11,USD,295.29,100,1,false,0,16.324601142406944,37434259,4.727364756490623,75211832079.0,USD,55.337131291930596,5.3362,6.572666813125351,0.0,Finance,america,Finance,1.583333
4,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],9427495372.68,USD,212.52,100,1,false,0,-1.0706638115631613,44360509,1.2573579931134609,2256187079420.0,USD,34.6614910377897,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.112676
5,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],8923687963.62,USD,196.58,100,1,false,0,0.48047434062565236,45394689,0.8880255197219018,2936084736216.0,USD,30.677757143525962,6.4079,-0.35609877464701006,0.513785736087089,Electronic technology,america,Electronic Technology,1.52
6,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],8416903308.4800005,USD,480.24,100,1,false,0,0.4602125345159377,17526452,1.0644471703641354,3569404831712.9995,USD,37.11110767661469,12.9406,12.125255606002842,0.674662668665667,Technology services,america,Technology Services,1.150794
7,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],8154101091.0,USD,139.96,100,1,false,0,1.2735166425470474,58260225,0.6780699387055424,330293614273.99994,USD,611.17903930131,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.0
8,NASDAQ:AVGO,AVGO,Broadcom Inc.,broadcom,streaming,stock,['common'],7647222222.44,USD,251.26,100,1,false,0,0.7579099330312333,30435494,1.117892469826649,1181794145716.0,USD,94.45154499661679,2.6602,14.446738943383252,0.88951683515084,Electronic technology,america,Electronic Technology,1.22449
9,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],7005189781.349999,USD,695.77,100,1,false,0,-0.20940005450138924,10068255,0.8951973372448115,1749268767731.9998,USD,27.139502590026833,25.6368,47.260915268451576,0.291044454345545,Technology services,america,Technology Services,1.215278
10,NASDAQ:AMD,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,streaming,stock,['common'],6292221530.4800005,USD,126.79,100,1,false,0,-0.24390243902438088,49627112,1.0052997165799364,205577852285.0,USD,92.94091775399501,1.3642,99.18236238866992,0.0,Electronic technology,america,Electronic Technology,1.363636
11,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],5659875952.759999,USD,173.98,100,1,false,0,-1.833775320205383,32531762,1.5423925098004334,2106841165573.0002,USD,19.401603604206393,8.9673,37.528948054537366,0.459822968157259,Technology services,america,Technology Services,1.211268
12,NYSE:V,V,Visa Inc.,visa,streaming,stock,['common'],5108633394.84,USD,340.38,100,1,false,0,-4.879275653923536,15008618,2.396859247154322,660051025541.0,USD,34.620665805506675,9.8317,11.649008051420076,0.672777483988483,Finance,america,Finance,1.290698
13,NASDAQ:MRVL,MRVL,"Marvell Technology, Inc.",marvell-tech,streaming,stock,['common'],4149214536.65,USD,74.95,100,1,false,0,7.086726675239332,55359767,2.8734225714386543,64621888284.0,USD,,-0.5738,49.440479337386556,0.320213475650434,Electronic technology,america,Electronic Technology,1.162791
14,NYSE:MA,MA,Mastercard Incorporated,mastercard,streaming,stock,['common'],3753204230.9900002,USD,538.73,100,1,false,0,-5.394679076301699,6966763,2.891776271427628,489192491992.00006,USD,37.78970258136925,14.256,13.306522119251623,0.527165741651662,Finance,america,Finance,1.392857
15,NYSE:UNH,UNH,UnitedHealth Group Incorporated,unitedhealth,streaming,stock,['common'],3749570764.7999997,USD,307.2,100,1,false,0,-0.5406805452132016,12205634,0.9296576798916226,278673554823.0,USD,12.841789322754462,23.9219,46.134344952290185,2.734375,Health services,america,Health Services,1.431034
