,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,757400.0,100,1,false,0,USD,-0.15514182498076898,259,1089929954593.0854,13.45545925520121,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.7349602724177072
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,205.01,100,1,false,0,USD,-0.33543996110840923,51669008,2176458201538.5522,33.43662844747443,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.112676,1.344195428320486
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,172.85,100,1,false,0,USD,-0.06359851988899956,36255380,2090195861121.0054,19.275590199948702,8.9673,37.528948054537366,0.462534690101758,Technology services,Technology Services,america,1.211268,1.204272207455222
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,460.36,100,1,false,0,USD,0.366268422429582,34769172,3421645876026.736,35.57485742546714,12.9406,12.125255606002842,0.688933461236592,Technology services,Technology Services,america,1.150794,1.8416927242553842
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,209.68,100,1,false,0,USD,0.1815575728619185,1878170,88611248575.94075,28.94213780918728,7.2448,23.644059118681092,0.477783086478739,Finance,Finance,america,1.25,1.7446214927387866
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,647.49,100,1,false,0,USD,0.37826525075576384,16239737,1627885624833.0022,25.256272233664106,25.6368,47.260915268451576,0.313929152778854,Technology services,Technology Services,america,1.197183,1.5499125249180628
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,88.34,100,1,false,0,USD,0.6608933454876917,11834600,160511163470.0622,26.85514515883873,3.2895,37.68206931190355,1.16226071103008,Finance,Finance,america,1.347826,1.708654917701771
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,135.13,100,1,false,0,USD,-2.91687621237158,333009556,3297172057832.417,43.52713802544693,3.1045,81.60280783854927,0.0287376966736116,Electronic technology,Electronic Technology,america,1.190141,1.427872592281298
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,294.05,100,1,false,0,USD,-0.4502674520956003,5251746,206008159802.2363,20.541246655629372,14.3151,17.88670108950761,0.988557112871555,Finance,Finance,america,1.703125,2.166304945267424
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,200.85,100,1,false,0,USD,0.45011252813203584,70807741,2999860640835.5244,31.344122099283698,6.4079,-0.35609877464701006,0.500125031257814,Electronic technology,Electronic Technology,america,1.52,1.3464166959856008
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,155.21,100,1,false,0,USD,1.0613361114728448,15529690,373446632372.5264,17.253415444813747,8.9959,29.575375219658355,3.22958718583149,Health technology,Health Technology,america,1.6,1.9523297189411266
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,346.46,100,1,false,0,USD,-3.339564210585059,123403329,1114394488175.328,190.53013638363396,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.75,1.2357842368474432
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,10.38,100,1,false,0,USD,1.5655577299412928,152189358,41278113626.99413,8.317307692307693,1.248,28.659793814432994,7.3385518590998,Consumer durables,Consumer Durables,america,2.018519,1.8695308299537972
13,NYSE:GM,GM,General Motors Company,general-motors,streaming,stock,['common'],30449000000.0,USD,49.61,100,1,false,0,USD,2.0991973657131013,17716474,47696778266.55999,7.146046699220719,6.9423,-15.105899041283502,0.987857583864993,Consumer durables,Consumer Durables,america,1.637931,2.3741808601677987
14,NYSE:BA,BA,Boeing Company (The),boeing,streaming,stock,['common'],23674000000.0,USD,207.32,100,1,false,0,USD,-0.41310404457681504,7484504,156320413342.69418,,-17.9353,-406.76141500904157,0.0,Electronic technology,Electronic Technology,america,1.4375,1.0268459746815548
15,NYSE:BN,BN,Brookfield Corporation,brookfield,streaming,stock,['common'],21832058148.57,USD,57.72,100,1,false,0,USD,0.017328019407378287,1661683,95095816268.88403,209.34849703157465,0.275712512,-54.16701778202436,0.580005020080321,Finance,Finance,america,1.4,0.9615092070497006
16,NYSE:SYF,SYF,Synchrony Financial,synchrony,streaming,stock,['common'],21629000000.0,USD,57.65,100,1,false,0,USD,-1.030042918454938,5392644,21944514372.209442,7.914281399722691,7.2843,4.506326934664713,1.71673819742489,Finance,Finance,america,1.479167,1.7707708168868939
17,NASDAQ:INTC,INTC,Intel Corporation,intel,streaming,stock,['common'],21048000000.0,USD,19.55,100,1,false,0,USD,-3.4567901234567864,114237007,85277100000.0,,-4.4723,-565.913115949578,2.46913580246914,Electronic technology,Electronic Technology,america,2.033333,1.8896156716946797
18,NYSE:XOM,XOM,Exxon Mobil Corporation,exxon,streaming,stock,['common'],18512000000.0,USD,102.3,100,1,false,0,USD,-0.379783815366638,28645761,440876096565.57996,13.534252374778397,7.5586,-7.258717577482757,3.77836206057065,Energy minerals,Energy Minerals,america,1.467742,2.0224001857297007
19,NYSE:KKR,KKR,KKR & Co. Inc.,kkr,streaming,stock,['common'],18393465000.0,USD,121.46,100,1,false,0,USD,-0.7111910406278138,6807859,108177360198.63777,52.65530844929986,2.3067,-48.30460993702517,0.572222676367203,Finance,Finance,america,1.195652,2.0135707065298036
20,NYSE:ORCL,ORCL,Oracle Corporation,oracle,streaming,stock,['common'],17823000000.0,USD,165.53,100,1,false,0,USD,1.614487415592385,17547583,464184817876.743,38.891499459611865,4.2562,12.46399788611441,1.04358502148557,Technology services,Technology Services,america,1.425,2.228685595085324
21,NYSE:V,V,Visa Inc.,visa,streaming,stock,['common'],17610000000.0,USD,365.19,100,1,false,0,USD,0.7698675496688799,8726805,708161544449.9838,37.14413580560839,9.8317,11.649008051420076,0.612582781456954,Finance,Finance,america,1.285714,1.6577657832916044
22,NYSE:IBM,IBM,International Business Machines Corporation,international-bus-mach,streaming,stock,['common'],17591000000.0,USD,259.06,100,1,false,0,USD,0.1430283350728689,9668892,240769471326.04684,44.56179582007396,5.8135,-34.17462096765062,2.5822412926669,Technology services,Technology Services,america,1.659091,3.0427581688301206
23,NYSE:CRM,CRM,"Salesforce, Inc.",salesforce,streaming,stock,['common'],17408000000.0,USD,265.37,100,1,false,0,USD,-0.5806983365802529,12387621,254615514550.93265,41.507515680478,6.3933,14.98534199025197,0.605424846395924,Technology services,Technology Services,america,1.276786,1.3566957992453723
24,NYSE:PFE,PFE,"Pfizer, Inc.",pfizer,streaming,stock,['common'],17317000000.0,USD,23.49,100,1,false,0,USD,0.17057569296374903,56613442,133549245170.30533,17.02420640672561,1.3798,,7.20682302771855,Health technology,Health Technology,america,1.692308,1.4360012860269826
25,NASDAQ:CSCO,CSCO,"Cisco Systems, Inc.",cisco,streaming,stock,['common'],17147000000.0,USD,63.04,100,1,false,0,USD,-0.015860428231559098,25829047,249638289244.5691,25.83606557377049,2.44,-17.800835466918205,2.55352894528152,Electronic technology,Electronic Technology,america,1.52,1.204919956938313
26,NYSE:AJG,AJG,Arthur J. Gallagher & Co.,gallagher,streaming,stock,['common'],16702200000.0,USD,347.44,100,1,false,0,USD,1.6203568294823107,2545229,88979384532.49068,53.4440855253038,6.501,31.673823219638674,0.716583796431705,Finance,Finance,america,1.575,2.909985164412517
27,NYSE:APO,APO,"Apollo Global Management, Inc. (New)",apollo,streaming,stock,['common'],16549000000.0,USD,130.69,100,1,false,0,USD,-0.7668944570994617,5097940,74688583461.05219,23.08521161591182,5.6612,-36.81132243950352,1.40470766894457,Finance,Finance,america,1.238095,1.858153632550861
28,NASDAQ:BKNG,BKNG,Booking Holdings Inc. Common Stock,booking,streaming,stock,['common'],15578000000.0,USD,5518.93,100,1,false,0,USD,0.3077062886223244,232679,179587839920.78815,34.337249700112984,160.7272,20.54280832962093,0.651581243184297,Consumer services,Consumer Services,america,1.35,1.3273893024558632
29,NASDAQ:UAL,UAL,"United Airlines Holdings, Inc.",united-airlines,streaming,stock,['common'],15530000000.0,USD,79.445,100,1,false,0,USD,1.1136566119383988,7486412,25946781024.886086,7.242287777129521,10.9696,35.48068372690445,0.0,Transportation,Transportation,america,1.192308,1.0226235845191287
30,NASDAQ:COST,COST,Costco Wholesale Corporation,costco-wholesale,streaming,stock,['common'],14850000000.0,USD,1040.18,100,1,false,0,USD,3.116759521779651,5403699,461510542128.6708,58.99855932299525,17.6306,9.278772251698317,0.459979776751195,Retail trade,Retail Trade,america,1.525641,2.884143059969766
31,NASDAQ:SNPS,SNPS,"Synopsys, Inc.",synopsys,streaming,stock,['common'],14267199000.0,USD,463.98,100,1,false,0,USD,1.975867601485749,3356459,71991568819.74333,33.41302876236839,13.8862,51.07325086763057,0.0,Technology services,Technology Services,america,1.166667,2.091319990758577
32,NYSE:HPE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,streaming,stock,['common'],13852000000.0,USD,17.28,100,1,false,0,USD,-2.0963172804532437,26151174,22698631619.082157,8.550222662048492,2.021,39.18732782369146,2.94617563739377,Electronic technology,Electronic Technology,america,1.583333,1.771297862578365
33,NASDAQ:QCOM,QCOM,QUALCOMM Incorporated,qualcomm,streaming,stock,['common'],13846000000.0,USD,145.2,100,1,false,0,USD,-2.116758797357432,13755511,159429596064.11484,14.786150712830956,9.82,31.966188703586738,2.29203181879466,Electronic technology,Electronic Technology,america,1.605263,1.7831028458754954
34,NYSE:KO,KO,Coca-Cola Company (The),coca-cola,streaming,stock,['common'],13787000000.0,USD,72.1,100,1,false,0,USD,0.8532661910756741,28019162,310337612699.4978,28.867713004484305,2.4976,0.3495520109285109,2.74863617289131,Consumer non-durables,Consumer Non-Durables,america,1.25,2.1658440065342424
35,NYSE:RJF,RJF,"Raymond James Financial, Inc.",raymond-james,streaming,stock,['common'],13423000000.0,USD,146.98,100,1,false,0,USD,-0.5076829350842754,2849562,29653880235.47959,14.160195764850961,10.3798,25.57981973262356,1.2861301022135,Finance,Finance,america,1.71875,3.191844200619761
36,NYSE:GE,GE,GE Aerospace,ge-aerospace,streaming,stock,['common'],13405000000.0,USD,245.91,100,1,false,0,USD,0.716743119266055,9142839,262235131923.1832,38.34674401197605,6.4128,110.51802245420525,0.606159895150721,Transportation,Transportation,america,1.272727,1.5586808407798294
37,NYSE:JEF,JEF,Jefferies Financial Group Inc.,jefferies-financial,streaming,stock,['common'],12842237000.0,USD,48.6,100,1,false,0,USD,-1.6393442622950722,1513560,10024040667.540985,16.83991683991684,2.886,135.89995095635115,2.8334345274236,Finance,Finance,america,1.625,1.0755598640989659
38,NYSE:CVS,CVS,CVS Health Corporation,cvs-health,streaming,stock,['common'],12719000000.0,USD,64.04,100,1,false,0,USD,2.007008601465443,13309081,81011841388.57217,15.297883522048636,4.1862,-26.4365796225354,4.23701815864925,Health services,Health Services,america,1.344828,1.4975798743413344
39,NASDAQ:TMUS,TMUS,"T-Mobile US, Inc.",t-mobile,streaming,stock,['common'],12266000000.0,USD,242.2,100,1,false,0,USD,1.2118679481821886,8313390,275004799064.24066,23.607388274282375,10.2595,39.59453024015238,1.27872962808191,Communications,Communications,america,1.5,2.107742284676324
40,NYSE:BMY,BMY,Bristol-Myers Squibb Company,bristol-myers-squibb,streaming,stock,['common'],11782000000.0,USD,48.28,100,1,false,0,USD,0.8986415882967601,20759005,98253698399.62633,18.12652524873287,2.6635,,5.09926854754441,Health technology,Health Technology,america,1.821429,1.5979544740501423
41,NASDAQ:ABNB,ABNB,"Airbnb, Inc.",airbnb,streaming,stock,['common'],11532000000.0,USD,129.0,100,1,false,0,USD,0.4985976939856546,9562779,80807248473.47304,32.458546159072036,3.9743,-46.75660468356465,0.0,Consumer services,Consumer Services,america,1.888889,1.8092742822357153
42,NASDAQ:PYPL,PYPL,"PayPal Holdings, Inc.",paypal,streaming,stock,['common'],11211000000.0,USD,70.28,100,1,false,0,USD,-0.9163964472014742,14936343,68349608072.28704,15.766685361749861,4.4575,12.155293880837343,0.0,Commercial services,Commercial Services,america,1.655556,1.9391985628033126
43,NASDAQ:MRX,MRX,Marex Group plc,canadian-imperial-bank-of-commerce,streaming,stock,['common'],10880100000.1394,USD,43.16,100,1,false,0,USD,0.20896215463198586,1625355,3074360353.378222,15.872315386878494,2.7192,,0.650104481077316,Technology services,Technology Services,america,1.1875,1.3651960123480837
44,NYSE:NKE,NKE,"Nike, Inc.",nike,streaming,stock,['common'],10393000000.0,USD,60.59,100,1,false,0,USD,-1.3834635416666574,18154704,89430824865.32014,20.159707203460325,3.0055,-11.597741043590796,2.50651041666667,Consumer non-durables,Consumer Non-Durables,america,1.634146,1.2921596283234218
45,NASDAQ:COIN,COIN,"Coinbase Global, Inc.",coinbase,streaming,stock,['common'],10331895000.0,USD,246.62,100,1,false,0,USD,-0.8921395274071687,6064341,62815338202.09628,46.216408680334325,5.3362,6.572666813125351,0.0,Finance,Finance,america,1.625,0.33663483744171646
46,NASDAQ:HON,HON,Honeywell International Inc.,honeywell,streaming,stock,['common'],10059000000.0,USD,226.67,100,1,false,0,USD,0.6572227896442958,8299561,145676939591.40958,26.03546897613195,8.7062,0.908690512065651,1.96278697988365,Electronic technology,Electronic Technology,america,1.555556,2.3540306113911083
47,NASDAQ:MELI,MELI,"MercadoLibre, Inc.",mercadolibre,streaming,stock,['common'],9580000000.0,USD,2563.29,100,1,false,0,USD,0.6992759743703642,405932,129952077072.81227,63.052911224263894,40.653,82.20321891008831,0.0,Retail trade,Retail Trade,america,1.211538,1.2800568112479713
48,NYSE:MRK,MRK,"Merck & Company, Inc.",merck-and-co,streaming,stock,['common'],9331000000.0,USD,76.84,100,1,false,0,USD,0.5759162303664891,20641337,192947645104.06912,11.186815746564175,6.8688,664.6443281754425,4.13612565445026,Health technology,Health Technology,america,1.442308,1.654109219510958
49,NYSE:WMT,WMT,Walmart Inc.,walmart,streaming,stock,['common'],9311000000.0,USD,98.72,100,1,false,0,USD,1.6683831101956794,29976683,789847572665.7023,42.301923983374046,2.3337,-0.3033151059466989,0.883110195674563,Retail trade,Retail Trade,america,1.214286,1.5041634915001942
50,NASDAQ:AVGO,AVGO,Broadcom Inc.,broadcom,streaming,stock,['common'],9307000000.0,USD,242.07,100,1,false,0,USD,0.04132743728561157,27080281,1138200734926.4187,116.75589639704818,2.0733,-23.14849136333308,0.923668223333471,Electronic technology,Electronic Technology,america,1.204545,1.542487549554746
51,NYSE:DE,DE,Deere & Company,deere,streaming,stock,['common'],9263000000.0,USD,506.26,100,1,false,0,USD,0.558148773463105,1686530,137406024813.09705,24.491671786635187,20.6707,-37.75704086456667,1.22753004270533,Producer manufacturing,Producer Manufacturing,america,1.7,1.2260044698026622
52,NASDAQ:GILD,GILD,"Gilead Sciences, Inc.",gilead,streaming,stock,['common'],9130000000.0,USD,110.08,100,1,false,0,USD,-0.9270092700927021,11913185,136931713564.50076,23.14696048951784,4.7557,1225.8154446612768,2.790027900279,Health technology,Health Technology,america,1.433333,1.597969294651103
53,NYSE:PG,PG,Procter & Gamble Company (The),procter-and-gamble,streaming,stock,['common'],9116000000.0,USD,169.89,100,1,false,0,USD,0.7890365448504889,12587537,398314233283.444,26.98208500095292,6.2964,2.9479570314416033,2.41830802088277,Consumer non-durables,Consumer Non-Durables,america,1.403846,1.8190933558422864
