,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,754820.0,100,1,false,0,USD,-0.6946454413892909,311,1088835830018.4106,13.409624709547106,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.7941777323799796
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,204.72,100,1,false,0,USD,-0.6310066983788036,28545217,2173379536946.5393,33.38933015836772,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.112676,0.6864767529439025
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,173.38,100,1,false,0,USD,-0.34486722611794135,25998921,2096781021353.853,19.33469383203417,8.9673,37.528948054537366,0.459822968157259,Technology services,Technology Services,america,1.211268,0.8372245414930665
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,457.36,100,1,false,0,USD,-0.7228288002778406,17085648,3399348316842.9453,35.343028916742654,12.9406,12.125255606002842,0.68592763029369,Technology services,Technology Services,america,1.150794,0.8490190001009641
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,210.81,100,1,false,0,USD,-0.8092975109396315,686618,89088787354.62485,29.098111749116608,7.2448,23.644059118681092,0.470521808685833,Finance,Finance,america,1.25,0.5933803784813731
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,643.58,100,1,false,0,USD,0.19616390584132376,9042814,1618055355608.1367,25.103757099169943,25.6368,47.260915268451576,0.31526342010213,Technology services,Technology Services,america,1.197183,0.7678302221219825
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,88.05,100,1,false,0,USD,-0.6544059573507822,5792257,159984233207.24924,26.76698586411309,3.2895,37.68206931190355,1.15085185603069,Finance,Finance,america,1.347826,0.7773331914906352
7,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,293.36,100,1,false,0,USD,-0.13616557734204018,1676883,205524756910.8086,20.49304580477957,14.3151,17.88670108950761,0.99400871459695,Finance,Finance,america,1.6875,0.6527276812280637
8,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,200.42,100,1,false,0,USD,0.10488986564106664,45328164,2993438381749.274,31.27701743160786,6.4079,-0.35609877464701006,0.499475550671795,Electronic technology,Electronic Technology,america,1.52,0.8547400521604623
9,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],43210000000.0,USD,134.81,100,1,false,0,USD,-0.5092250922509208,303963018,3287686774023.3135,45.8615410784147,2.9395,146.27178284182304,0.029520295202952,Electronic technology,Electronic Technology,america,1.204225,1.339529705775912
