,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,762320.0,100,1,false,0,USD,-0.6360792492179353,302,1097618538799.4418,13.542864667843922,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.6974595842956121
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,204.07,100,1,false,0,USD,-1.013775708187817,29470005,2166478901843.2393,33.28331675174922,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.111111,0.646430044838525
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,165.32,100,1,false,0,USD,-1.519032584738197,33561973,1997413925727.1836,18.43587255918727,8.9673,37.528948054537366,0.476559242270805,Technology services,Technology Services,america,1.214286,1.0494344135874027
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,458.17,100,1,false,0,USD,-0.15254865212369267,15441659,3405368623187.6436,35.40562261409826,12.9406,12.125255606002842,0.688648201015538,Technology services,Technology Services,america,1.142857,0.7327044664984197
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,210.34,100,1,false,0,USD,1.1250000000000018,861665,88890164792.745,29.033237632508836,7.2448,23.644059118681092,0.480769230769231,Finance,Finance,america,1.25,0.6907168043066183
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,637.1,100,1,false,0,USD,-0.5199631497587445,6743463,1601763640128.8486,24.85099544404918,25.6368,47.260915268451576,0.31619380728573,Technology services,Technology Services,america,1.205479,0.46781204137943866
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,89.18,100,1,false,0,USD,-0.05603496581866766,6532976,162037420741.73663,27.110503115975074,3.2895,37.68206931190355,1.14311330270089,Finance,Finance,america,1.347826,0.818335389722231
7,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,296.17,100,1,false,0,USD,-1.0457734714333429,2706559,207493396332.13998,20.68934202345775,14.3151,17.88670108950761,0.975609756097561,Finance,Finance,america,1.6875,0.9410477469881827
8,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,206.86,100,1,false,0,USD,-0.9196283168885849,42496528,3089624983849.667,32.28202687307855,6.4079,-0.35609877464701006,0.478973081712808,Electronic technology,Electronic Technology,america,1.530612,0.8208972610449227
9,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],43210000000.0,USD,134.38,100,1,false,0,USD,-0.877775319023381,161510826,3277200300880.5527,45.71525769688723,2.9395,146.27178284182304,0.0295050527402818,Electronic technology,Electronic Technology,america,1.210145,0.7406315456291175
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,153.66,100,1,false,0,USD,0.7672634271099662,7351450,369717227712.7672,17.081114730043684,8.9959,29.575375219658355,3.25267230638075,Health technology,Health Technology,america,1.6,0.8255321150178939
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,343.82,100,1,false,0,USD,0.5057148703557597,131715148,1105902893990.8584,189.07831060272767,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.736842,1.2568358088758116
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,10.72,100,1,false,0,USD,-0.2790697674418545,61063827,42630189452.68093,8.58974358974359,1.248,28.659793814432994,6.97674418604651,Consumer durables,Consumer Durables,america,2.0,0.6795140135924176
