,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,770660.0,100,1,false,0,USD,1.5228560137004348,370,1109101956241.0,13.691027501469984,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.6885001860811314
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,205.59,100,1,false,0,USD,0.20470829068578053,43316653,2182615678855.9998,33.53122502568786,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.111111,0.8815319651684278
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,167.43,100,1,false,0,USD,1.2273276904474009,36271378,2023484786316.0,18.671171924659596,8.9673,37.528948054537366,0.477811622767724,Technology services,Technology Services,america,1.214286,1.2323817974494848
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,454.27,100,1,false,0,USD,0.2515834308035192,23849616,3376381656380.9995,35.10424555275644,12.9406,12.125255606002842,0.695621546657274,Technology services,Technology Services,america,1.142857,1.1018219073339552
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,209.15,100,1,false,0,USD,1.0435286728827462,1159930,88387265493.0,28.868981890459366,7.2448,23.644059118681092,0.47812574707148,Finance,Finance,america,1.25,0.9419244954857575
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,640.34,100,1,false,0,USD,-0.5497918866869547,18518587,1609909565321.0,24.97737627160956,25.6368,47.260915268451576,0.316238248430521,Technology services,Technology Services,america,1.205479,1.1973394096953383
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,88.69,100,1,false,0,USD,0.6582680739984091,6566897,161147103617.0,26.96154430764554,3.2895,37.68206931190355,1.1500732889841,Finance,Finance,america,1.347826,0.8101311080889757
7,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,299.72,100,1,false,0,USD,0.05675179435820928,2962233,209980496129.0,20.937331908264703,14.3151,17.88670108950761,0.974242626451355,Finance,Finance,america,1.6875,1.0370645078656486
8,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,211.26,100,1,false,0,USD,-0.08985575786237773,54736916,3155342555025.0005,32.96867928650572,6.4079,-0.35609877464701006,0.473350373946795,Electronic technology,Electronic Technology,america,1.530612,0.932747139331357
9,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],43210000000.0,USD,135.4,100,1,false,0,USD,0.42275457984127646,226513959,3302075284744.0,46.062255485626814,2.9395,146.27178284182304,0.0295420974889217,Electronic technology,Electronic Technology,america,1.217391,1.0867326334645688
