,exchange,name,description,logoid,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,market,sector
0,NASDAQ,TSLA,"Tesla, Inc.",tesla,stock,['common'],25168220797.44,USD,335.58,100,1,false,0,-1.119688844363254,74999168,0.936015545169176,1082396182472.1437,USD,194.3363446838082,1.7268,-51.50391776897801,0.0,1.794118,Consumer durables,america,Consumer Durables
1,NASDAQ,NVDA,NVIDIA Corporation,nvidia,stock,['common'],23581001344.100002,USD,182.02,100,1,false,0,0.2367971804614829,129551705,0.8060820264334954,4441287910433.41,USD,58.63101948784024,3.1045,81.60280783854927,0.0220276446940911,1.2,Electronic technology,america,Electronic Technology
2,NASDAQ,AMZN,"Amazon.com, Inc.",amazon,stock,['common'],14215759494.74,USD,230.98,100,1,false,0,2.8589241182757337,61545413,1.0434689460918916,2463381372241.8022,USD,35.24905383958002,6.5528,56.99465727497067,0.0,1.135714,Retail trade,america,Retail Trade
3,NASDAQ,AAPL,Apple Inc.,apple,stock,['common'],12084759034.86,USD,232.78,100,1,false,0,-0.23571765310933498,51914937,0.6454561731885685,3454545929472.3076,USD,35.3865799154784,6.5782,0.15682333774874735,0.432863326618952,1.5,Electronic technology,america,Electronic Technology
4,NASDAQ,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,stock,['common'],11998563064.949999,USD,180.95,100,1,false,0,-1.8815746665220685,66308721,0.8104543658102331,293653573646.4204,USD,104.15587405744544,1.7373,109.26282823416045,0.0,1.342105,Electronic technology,america,Electronic Technology
5,NASDAQ,MSFT,Microsoft Corporation,microsoft,stock,['common'],10590079720.08,USD,522.48,100,1,false,0,0.36497752506818876,20268871,0.856732648406396,3883680962456.058,USD,38.30049261083744,13.6416,15.596003762361141,0.622382726958392,1.114754,Technology services,america,Technology Services
6,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],9679549591.32,USD,181.02,100,1,false,0,-1.8169984270759851,53472266,0.7545498045972389,429441785420.5348,USD,601.5952143569292,0.3009,77.10417892878164,0.0,1.913793,Technology services,america,Technology Services
7,NYSE,UNH,UnitedHealth Group Incorporated,unitedhealth,stock,['common'],6787345021.5,USD,271.49,100,1,false,0,-0.11772929619954864,25000350,1.324264662813195,245881335678.19647,USD,11.7593807797428,23.0871,52.6520761703253,3.13086347080681,1.465517,Health services,america,Health Services
8,NASDAQ,META,"Meta Platforms, Inc.",meta-platforms,stock,['common'],6347842164.48,USD,782.13,100,1,false,0,0.2627935596349034,8116096,0.5700346779402217,1964681196786.6184,USD,28.324907289373044,27.6128,40.97873535343221,0.262793559634909,1.228571,Technology services,america,Technology Services
9,NASDAQ,MSTR,Strategy Inc,microstrategy,stock,['common'],6139117872.46,USD,372.94,100,1,false,0,-4.349833290587325,16461409,1.440906417471065,105748138258.2931,USD,32.83095938165748,11.3594,,0.0,1.28125,Technology services,america,Technology Services
