,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,AMEX,PMNT,Perfect Moment Ltd.,perfect-moment-ltd,stock,['common'],0.67,0.37960000000000005,130.7162534435262,129854446,119.00826446280992,0.5563,91.5633608815427,318744515,9117637.1088,,10000,1,false,0,USD,USD
1,NASDAQ,DFLI,Dragonfly Energy Holdings Corp,dragonfly-energy,stock,['common'],0.3914,0.12630000000000002,47.64239909468126,95311715,86.7597133157299,0.3089,16.522067144473784,208430944,19066688.786495667,-59.02719395028385,10000,1,false,0,USD,USD
2,NASDAQ,PGEN,"Precigen, Inc.",precigen,stock,['common'],2.59,0.7399999999999998,39.999999999999986,28040370,61.62162162162163,2.94,58.918918918918905,173117875,876040338.7135135,51.87295375723986,100,1,false,0,USD,USD
3,NASDAQ,PPSI,"Pioneer Power Solutions, Inc.",pioneer-power-solutions,stock,['common'],4.84,1.73,55.62700964630225,25466956,48.23151125401931,4.35,39.871382636655945,97006317,48373155.33762058,-25.13514867690717,100,1,false,0,USD,USD
4,AMEX,SIF,"SIFCO Industries, Inc.",sifco-industries-inc,stock,['common'],7.04,1.4100000000000001,25.04440497335702,18218,34.10301953818828,6.7,19.005328596802848,205820,41475601.456483126,46.39271685807033,100,1,false,0,USD,USD
5,AMEX,KULR,"KULR Technology Group, Inc.",kulr-technology,stock,['common'],6.16,0.8900000000000006,16.888045540796977,1037712,27.703984819734362,5.25,-0.37950664136621587,8988980,202643441.98292223,345.359721488739,100,1,false,0,USD,USD
6,NASDAQ,CUPR,Cuprina Holdings (Cayman) Limited,cuprina-cayman-limited,stock,['common'],9.35,-0.05000000000000071,-0.5319148936170288,138757,27.02127659574467,1.19,-87.3404255319149,18078992,201630000.0,,100,1,false,0,USD,USD
7,NASDAQ,ELVN,"Enliven Therapeutics, Inc.",enliven-therapeutics,stock,['common'],20.99,1.2199999999999989,6.170966110268077,300,26.454223571067274,20.22,2.2761760242792075,346729,1197742770.373293,2.9174988624254197,100,1,false,0,USD,USD
8,NASDAQ,HCTI,"Healthcare Triangle, Inc.",,stock,['common'],3.78,0.48,14.545454545454545,1397812,26.363636363636367,3.99,20.90909090909092,4596183,23268944.872727275,580.4076083559637,100,1,false,0,USD,USD
9,NYSE,ORN,"Orion Group Holdings, Inc.",orion,stock,['common'],6.84,0.09999999999999964,1.4836795252225465,1495,22.40356083086053,6.75,0.14836795252225204,373650,268212893.4347181,20.797023008502368,100,1,false,0,USD,USD
10,NASDAQ,KBSX,FST Corp.,fst,stock,['common'],1.88,0.20999999999999996,12.574850299401197,1804,19.760479041916174,1.67,0.0,9086,74759223.0,-8.909370804362876,100,1,false,0,USD,USD
11,NASDAQ,ANNA,"AleAnna, Inc.",aleanna,stock,['common'],4.22,-0.020000000000000462,-0.47169811320755806,1562,18.160377358490557,4.3975,3.7146226415094277,15317,293112187.7954009,298.1311121186262,100,1,false,0,USD,USD
12,NASDAQ,PSTV,"PLUS THERAPEUTICS, Inc.",plus-therapeutics,stock,['common'],0.6049,0.06269999999999998,11.563998524529689,2265590,17.85319070453707,0.6279,15.805975654739948,13000607,37981735.851346366,419.13908662970476,10000,1,false,0,USD,USD
13,NASDAQ,ORIS,Oriental Rise Holdings Limited,oriental-rise-limited,stock,['common'],0.1191,0.015100000000000002,14.519230769230774,89114737,15.384615384615385,0.121,16.34615384615385,128089603,2663512.5,,10000,1,false,0,USD,USD
14,NASDAQ,BZAI,"Blaize Holdings, Inc.",blaize,stock,['common'],4.23,0.4500000000000006,11.904761904761923,114610,14.814814814814817,3.65,-3.4391534391534364,2255599,371140825.66137564,106.71149802852959,100,1,false,0,USD,USD
15,NYSE,GWH,"ESS Tech, Inc.",ess-tech,stock,['common'],1.925,0.21500000000000008,12.573099415204684,104911,14.619883040935672,1.74,1.7543859649122824,512691,23682757.403508775,-79.0080145253024,100,1,false,0,USD,USD
16,AMEX,BGI,Birks Group Inc.,birks-group,stock,['common'],0.7368,0.037800000000000056,5.40772532188842,2759,14.449213161659527,0.69,-1.2875536480686707,126759,13520333.819742488,-73.58807817770126,10000,1,false,0,USD,USD
17,NASDAQ,IOBT,"IO Biotech, Inc.",io-biotech,stock,['common'],1.395,0.11499999999999999,8.984374999999998,3150269,13.281249999999995,2.16,68.75000000000001,37540433,142302767.62500003,31.249993807218534,100,1,false,0,USD,USD
18,AMEX,MSN,Emerson Radio Corporation,emerson-radio,stock,['common'],0.45,-0.04999999999999999,-9.999999999999998,664173,12.939999999999996,0.4724,-5.520000000000003,856085,9940548.8048,-8.333332508289462,10000,1,false,0,USD,USD
19,AMEX,MCRP,Micropolis Holding Company,micropolis-company,stock,['common'],2.33,0.29000000000000004,14.215686274509807,306341,12.745098039215675,2.39,17.156862745098042,779976,83383388.33,,100,1,false,0,USD,USD
20,NASDAQ,TBH,"Brag House Holdings, Inc.",brag-house,stock,['common'],1.26,0.09000000000000008,7.6923076923077,1300,12.632478632478646,1.23,5.128205128205133,102294,13311783.240000002,,100,1,false,0,USD,USD
21,NYSE,UNH,UnitedHealth Group Incorporated,unitedhealth,stock,['common'],301.67,30.180000000000007,11.116431544439944,2090076,12.390879958746174,304.01,11.978341743710628,67925635,275333834918.62836,-57.55209090534187,100,1,false,0,USD,USD
22,NASDAQ,MASK,3 E Network Technology Group Ltd,3-e-network-technology-ltd,stock,['common'],0.92,0.020000000000000018,2.222222222222224,8717,12.22222222222222,0.989999,9.999888888888881,64053,11087988.799999999,,10000,1,false,0,USD,USD
23,NASDAQ,FCUV,Focus Universal Inc.,focus-universal,stock,['common'],2.18,0.020000000000000018,0.9259259259259267,18540,11.1111111111111,2.24,3.703703703703707,33986,16546219.407407409,23.727100382882725,100,1,false,0,USD,USD
24,NASDAQ,REPL,"Replimune Group, Inc.",replimune,stock,['common'],5.7,0.35000000000000053,6.542056074766365,500476,11.028037383177585,5.56,3.925233644859813,5772793,433990502.6168224,-33.959298886595406,100,1,false,0,USD,USD
25,AMEX,ATCH,"AtlasClear Holdings, Inc.",atlasclear-holdings-inc,stock,['common'],0.2223,0.007800000000000001,3.6363636363636367,8084468,10.442890442890445,0.2385,11.188811188811187,20991340,3719873.9370629364,-11.946063376359858,10000,1,false,0,USD,USD
26,NYSE,NGS,"Natural Gas Services Group, Inc.",natural-gas-services,stock,['common'],26.89,2.530000000000001,10.385878489326771,100,10.385878489326771,24.42,0.24630541871922115,95279,306283328.89162564,24.69968912090883,100,1,false,0,USD,USD
27,NASDAQ,AENT,Alliance Entertainment Holding Corporation,alliance-entertainment,stock,['common'],5.28,0.3200000000000003,6.451612903225811,372,9.87903225806452,4.99,0.6048387096774244,17992,254277282.13508064,193.78530375645224,100,1,false,0,USD,USD
28,NYSE,NU,Nu Holdings Ltd.,nu-holdings,stock,['common'],13.4,1.3900000000000006,11.573688592839305,2230696,9.825145711906742,13.1,9.075770191507077,130463655,63124431528.91756,5.212190997060013,100,1,false,0,USD,USD
29,NASDAQ,FAMI,"Farmmi, Inc. Ordinary Shares",farmmi-ordinary-shares,stock,['common'],1.61,-0.031299999999999883,-1.9070249192713025,73572,9.059891549381591,1.6476,0.38384207640284973,80319,2166934.8031438496,-43.45234655035057,100,1,false,0,USD,USD
30,NASDAQ,TLSA,Tiziana Life Sciences Ltd,tiziana-life-sciences,stock,['common'],2.17,0.16999999999999993,8.499999999999996,7892,9.000000000000007,1.97,-1.5000000000000013,361629,219581353.52,73.16414080560455,100,1,false,0,USD,USD
31,NASDAQ,VIVK,"Vivakor, Inc.",vivakor,stock,['common'],0.89,0.030000000000000027,3.4883720930232593,330,8.930232558139533,0.8297,-3.5232558139534875,140533,39242610.33023255,-17.21759976137914,10000,1,false,0,USD,USD
32,NASDAQ,CASK,"Heritage Distilling Holding Company, Inc.",heritage-distilling-company,stock,['common'],0.53,0.03870000000000001,7.877060858945657,495604,8.894768980256465,0.5377,9.444331365764286,1759160,,,10000,1,false,0,USD,USD
33,NASDAQ,TCRX,"TScan Therapeutics, Inc.",tscan-therapeutics-inc,stock,['common'],1.84,0.030000000000000027,1.657458563535913,611,8.839779005524857,1.8,-0.5524861878453043,189470,101863122.76243094,-70.86524650167698,100,1,false,0,USD,USD
34,NASDAQ,VMAR,Vision Marine Technologies Inc.,vision-marine-technologies,stock,['common'],2.09,-0.75,-26.408450704225356,12858400,8.802816901408452,1.94,-31.69014084507042,24754062,2244845.725352112,17.530483309742863,100,1,false,0,USD,USD
35,NASDAQ,ATXG,Addentax Group Corp.,addentax,stock,['common'],0.4839,0.03870000000000001,8.692722371967658,10000,8.692722371967658,0.475,6.693620844564239,277287,4793207.715633423,17.935436054558625,10000,1,false,0,USD,USD
36,AMEX,BURU,"Nuburu, Inc.",nuburu-inc,stock,['common'],0.18,0.0023999999999999855,1.351351351351343,245855,8.671171171171169,0.1838,3.4909909909909818,6074873,13591372.495495494,527.6279996404347,10000,1,false,0,USD,USD
37,NASDAQ,HYPD,"Hyperion DeFi, Inc.",eyenovia,stock,['common'],7.08,0.3899999999999997,5.829596412556048,41878,8.5201793721973,7.2,7.623318385650221,304548,41001547.26457399,-43.138273321894076,100,1,false,0,USD,USD
38,NASDAQ,NIXX,"Nixxy, Inc.",recruiter,stock,['common'],1.89,0.11999999999999988,6.779661016949145,1350,8.468926553672313,1.65,-6.7796610169491585,188619,34374966.44067796,415.2034920739597,100,1,false,0,USD,USD
39,NASDAQ,DARE,"Dare Bioscience, Inc.",dare-bioscience,stock,['common'],2.15,0.08000000000000007,3.864734299516912,38411,8.212560386473449,2.2,6.280193236714993,395165,19470848.11594203,-34.2591440224268,100,1,false,0,USD,USD
40,NASDAQ,IDAI,T Stamp Inc.,t-stamp,stock,['common'],2.88,0.19999999999999973,7.462686567164169,14336,8.208955223880587,2.705,0.932835820895519,31013,6716004.279850746,33.34236325898027,100,1,false,0,USD,USD
41,NYSE,NUE,Nucor Corporation,nucor,stock,['common'],151.2,6.849999999999994,4.745410460685829,47209,8.070661586421895,145.41,0.7343262902667145,2177747,33376750638.22342,-8.022296041277448,100,1,false,0,USD,USD
