,exchange,name,description,logoid,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,market,sector
0,NASDAQ,NVDA,NVIDIA Corporation,nvidia,stock,['common'],37680492151.8,USD,175.4,100,1,false,0,-0.13664313368252146,214826067,1.4517471663505712,4279759985127.351,USD,56.498631019487846,3.1045,81.60280783854927,0.0227738556137554,1.2,Electronic technology,america,Electronic Technology
1,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],34287089169.449997,USD,156.01,100,1,false,0,-1.103011093502383,219774945,3.128658166058663,370109461484.1756,USD,518.4778996344301,0.3009,77.10417892878164,0.0,1.931034,Technology services,america,Technology Services
2,NASDAQ,TSLA,"Tesla, Inc.",tesla,stock,['common'],25071139081.1,USD,323.9,100,1,false,0,-1.642828945370631,77403949,1.0020408251823802,1044722915130.7296,USD,187.57238823256893,1.7268,-51.50391776897801,0.0,1.794118,Consumer durables,america,Consumer Durables
3,NASDAQ,MSFT,Microsoft Corporation,microsoft,stock,['common'],14014393795.800001,USD,505.72,100,1,false,0,-0.7944759401298536,27711765,1.3705659698086763,3759100883340.975,USD,37.07189772460708,13.6416,15.596003762361141,0.63558075210389,1.114754,Technology services,america,Technology Services
4,NASDAQ,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,stock,['common'],9935682576.4,USD,165.2,100,1,false,0,-0.8105673971780383,60143357,0.80460534943888,268093792412.35663,USD,95.09008231163298,1.7373,109.26282823416045,0.0,1.345455,Electronic technology,america,Electronic Technology
5,NASDAQ,AAPL,Apple Inc.,apple,stock,['common'],9542098580.07,USD,226.01,100,1,false,0,-1.9734559333796025,42219807,0.6165704849309663,3354076428926.6265,USD,34.35742300325317,6.5782,0.15682333774874735,0.438063844552394,1.522222,Electronic technology,america,Electronic Technology
6,NASDAQ,META,"Meta Platforms, Inc.",meta-platforms,stock,['common'],8889690186.36,USD,747.72,100,1,false,0,-0.5003459839250534,11889063,1.1073038835648894,1878244478664.6638,USD,27.078746088770426,27.6128,40.97873535343221,0.272795017831479,1.235714,Technology services,america,Technology Services
7,NASDAQ,AMZN,"Amazon.com, Inc.",amazon,stock,['common'],8185954597.84,USD,223.81,100,1,false,0,-1.8420244726108455,36575464,0.9374941623626306,2386913921693.7676,USD,34.15486509583689,6.5528,56.99465727497067,0.0,1.137681,Retail trade,america,Retail Trade
8,NASDAQ,AVGO,Broadcom Inc.,broadcom,stock,['common'],6869562163.200001,USD,291.17,100,1,false,0,-1.268183513614326,23592960,1.4130911361415743,1369509723807.7039,USD,109.45417637771597,2.6602,14.446738943383252,0.779898952222712,1.180851,Electronic technology,america,Electronic Technology
9,NASDAQ,HOOD,"Robinhood Markets, Inc.",robinhood,stock,['common'],5948178581.84,USD,105.34,100,1,false,0,-2.009302325581392,56466476,1.430696892951654,93613036201.06921,USD,53.50467289719626,1.9688,503.55610055180875,0.0,1.444444,Finance,america,Finance
10,NYSE,UNH,UnitedHealth Group Incorporated,unitedhealth,stock,['common'],4993203736.96,USD,299.84,100,1,false,0,-1.446226663160674,16652894,0.7143242277783376,271557177005.82904,USD,12.98733925005739,23.0871,52.6520761703253,2.79713384170392,1.448276,Health services,america,Health Services
11,NASDAQ,MSTR,Strategy Inc,microstrategy,stock,['common'],4750751858.190001,USD,344.37,100,1,false,0,2.3174971031286242,13795487,1.169298494152663,97647041707.96294,USD,30.315861753261615,11.3594,,0.0,1.266667,Technology services,america,Technology Services
12,NASDAQ,INTC,Intel Corporation,intel,stock,['common'],3787107243.48,USD,23.54,100,1,false,0,-6.993283287238245,160879662,0.9586132562815763,103034577825.50298,USD,,-4.7628,-2174.3902439024387,0.493875938364283,2.046512,Electronic technology,america,Electronic Technology
13,NYSE,TGT,Target Corporation,target,stock,['common'],3271460796.02,USD,98.69,100,1,false,0,-6.33067577828398,33148858,5.526627835113955,44841371499.03683,USD,10.847558227722882,9.0979,2.0023992914242084,4.25208807896735,1.881579,Retail trade,america,Retail Trade
14,NASDAQ,MU,"Micron Technology, Inc.",micron-technology,stock,['common'],3021431526.93,USD,117.21,100,1,false,0,-3.9655878738222072,25777933,1.319327371194637,131172658837.74225,USD,21.15589408515784,5.5403,,0.376894715280623,1.280488,Electronic technology,america,Electronic Technology
15,NASDAQ,CRWV,"CoreWeave, Inc.",coreweave,stock,['common'],3005025795.2,USD,91.52,100,1,false,0,-1.4748627408763102,32834635,1.1019696489181992,44714143641.03089,USD,,-3.1866,,0.0,1.86,Technology services,america,Technology Services
16,NASDAQ,NFLX,"Netflix, Inc.",netflix,stock,['common'],2950654529.58,USD,1213.86,100,1,false,0,-0.023885022443700613,2430803,0.8157334615345604,515801085992.65784,USD,51.728237755741254,23.4661,46.643877991013696,0.0,1.453704,Technology services,america,Technology Services
17,NYSE,LLY,Eli Lilly and Company,eli-lilly,stock,['common'],2916211361.6000004,USD,705.44,100,1,false,0,0.31711721960723227,4133890,0.42588140918739237,667668453704.0942,USD,46.777359291284284,15.0808,88.38048841421524,0.796348174798424,1.275862,Health technology,america,Health Technology
18,NYSE,RDDT,"Reddit, Inc.",reddit,stock,['common'],2853965096.37,USD,218.37,100,1,false,0,-4.299237444123062,13069401,1.964869293144287,40869295724.832756,USD,184.32514560648264,1.1847,,0.0,1.483333,Technology services,america,Technology Services
19,NASDAQ,GOOG,Alphabet Inc.,alphabet,stock,['common'],2794428387.39,USD,200.19,100,1,false,0,-1.135858560916594,13958881,0.7934588759417543,2415036695868.146,USD,21.322895031155134,9.3885,34.66972674460303,0.400019754061929,1.242647,Technology services,america,Technology Services
20,AMEX,BMNR,"BitMine Immersion Technologies, Inc.",bitmine-immersion-technologies,stock,['common'],2780374406.9,USD,52.06,100,1,false,0,4.5801526717557275,53407115,0.6530203889285053,9032250904.305344,USD,,-2.8796,-96.26499454743728,0.0,1.0,Finance,america,Finance
21,NYSE,ORCL,Oracle Corporation,oracle,stock,['common'],2644724231.38,USD,235.06,100,1,false,0,0.18753729434830693,11251273,1.03401231644119,660244273075.7168,USD,54.150061047248265,4.3409,17.115877512478086,0.767198022333987,1.440476,Technology services,america,Technology Services
22,NASDAQ,APP,Applovin Corporation,applovin,stock,['common'],2626947612.18,USD,412.38,100,1,false,0,-0.053320407174025024,6370211,0.8326910582948877,139487505745.6069,USD,61.263054684830564,6.7313,185.22457627118644,0.0,1.293103,Technology services,america,Technology Services
