,exchange,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
0,NYSE,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,stock,['common'],344091000000.0,USD,729686.84,100,1,false,0,USD,-0.6424466064365074,360,1048647770089.4045,16.67161062596479,43768.2271,-7.203717980527366,0.0,1.068566340160285,1.714286,Finance,Finance,america
1,NASDAQ,AMZN,"Amazon.com, Inc.",amazon,stock,['common'],96892000000.0,USD,227.94,100,1,false,0,USD,-0.3932878867330911,22628174,2430960027308.1665,34.78513002075449,6.5528,56.99465727497067,0.0,0.6152243300199965,1.135714,Retail trade,Retail Trade,america
2,NASDAQ,GOOG,Alphabet Inc.,alphabet,stock,['common'],95148000000.0,USD,209.16,100,1,false,0,USD,1.1803405572755408,22787550,2525333147540.4985,22.278319220322732,9.3885,34.66972674460303,0.391834365325077,1.317487212958256,1.246377,Technology services,Technology Services,america
3,NASDAQ,MSFT,Microsoft Corporation,microsoft,stock,['common'],94565000000.0,USD,504.26,100,1,false,0,USD,-0.5855331900715706,21633968,3748248622445.231,36.964872155758854,13.6416,15.596003762361141,0.638763480078071,0.984630506751895,1.1,Technology services,Technology Services,america
4,NASDAQ,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,stock,['common'],86717000000.0,USD,62.76,100,1,false,0,USD,0.576923076923076,5052930,27943726174.273075,32.91550847013164,1.9067,20.853140647778407,0.428685897435897,1.2004784779594158,1.4,Finance,Finance,america
5,NYSE,SCHW,Charles Schwab Corporation (The),schwab,stock,['common'],58600000000.0,USD,96.19,100,1,false,0,USD,0.3756652405301048,5960998,174605941866.2665,25.8972080876612,3.7143,54.33165745626793,1.08525513930919,0.6680288138484918,1.363636,Finance,Finance,america
6,NYSE,AXP,American Express Company,american-express,stock,['common'],57937000000.0,USD,315.8,100,1,false,0,USD,-1.0527635041985253,1599754,219759621234.8753,22.171983823859808,14.2432,6.257646742860547,0.952500313322472,0.6848967992933518,1.716667,Finance,Finance,america
7,NASDAQ,AAPL,Apple Inc.,apple,stock,['common'],55372000000.0,USD,227.16,100,1,false,0,USD,-0.26343519494204176,30980965,3371142831232.693,34.53224286278921,6.5782,0.15682333774874735,0.443449244819108,0.6354387288912324,1.522222,Electronic technology,Electronic Technology,america
8,NASDAQ,NVDA,NVIDIA Corporation,nvidia,stock,['common'],53691000000.0,USD,179.81,100,1,false,0,USD,1.0225293555817705,162888208,4387364135403.5264,57.91914962151716,3.1045,81.60280783854927,0.0224731726501489,1.0210650334337394,1.2,Electronic technology,Electronic Technology,america
9,NASDAQ,META,"Meta Platforms, Inc.",meta-platforms,stock,['common'],47232000000.0,USD,753.3,100,1,false,0,USD,-0.1974059009790815,6860472,1892261222600.4639,27.28082628346274,27.6128,40.97873535343221,0.271598722823567,0.6088333907691731,1.235714,Technology services,Technology Services,america
10,NYSE,F,Ford Motor Company,ford,stock,['common'],37504000000.0,USD,11.82,100,1,false,0,USD,0.6814310051107332,45034524,47041948735.93185,15.08230190123772,0.7837,-17.574673958771562,6.38841567291312,0.8003181772426596,1.979167,Consumer durables,Consumer Durables,america
11,NASDAQ,TSLA,"Tesla, Inc.",tesla,stock,['common'],37341000000.0,USD,346.6,100,1,false,0,USD,1.938178288873866,86618431,1117940646708.1648,200.71809126708365,1.7268,-51.50391776897801,0.0,1.1347544774434042,1.794118,Consumer durables,Consumer Durables,america
12,NYSE,GM,General Motors Company,general-motors,stock,['common'],32282000000.0,USD,58.28,100,1,false,0,USD,-0.15418879561417906,3801957,55487094323.784134,9.238768586918614,6.3082,-29.071937754390703,0.873736508480384,0.5661103118174438,1.566667,Consumer durables,Consumer Durables,america
13,NYSE,BA,Boeing Company (The),boeing,stock,['common'],22967000000.0,USD,226.87,100,1,false,0,USD,-1.4123066226316703,4743273,171549497126.89798,,-16.5217,-193.5677606211908,0.0,0.6988769238950037,1.303571,Electronic technology,Electronic Technology,america
14,NYSE,V,Visa Inc.,visa,stock,['common'],22915000000.0,USD,348.82,100,1,false,0,USD,-0.3485315963889919,8020038,672036929794.5118,34.434013484565796,10.1301,10.047581801590416,0.654210947320306,1.4962032809007983,1.317073,Finance,Finance,america
15,NYSE,BN,Brookfield Corporation,brookfield,stock,['common'],22903853638.249996,USD,64.9,100,1,false,0,USD,-1.5622630062187184,1621726,107025343382.48906,147.02067917210823,0.44143449999999995,-22.726337157888167,0.520462922334357,0.6296680281235026,1.3,Finance,Finance,america
16,NASDAQ,INTC,Intel Corporation,intel,stock,['common'],21206000000.0,USD,24.55,100,1,false,0,USD,-1.0080645161290323,156724743,107455346694.65929,,-4.7628,-2174.3902439024387,0.504032258064516,0.8409905033844391,2.05814,Electronic technology,Electronic Technology,america
17,NYSE,SYF,Synchrony Financial,synchrony,stock,['common'],19457000000.0,USD,74.0,100,1,false,0,USD,1.092896174863384,2959983,27532258007.51366,8.991822302149533,8.2297,14.264887605348282,1.4344262295082,1.0376915577347203,1.44,Finance,Finance,america
18,NYSE,JNJ,Johnson & Johnson,johnson-and-johnson,stock,['common'],18880000000.0,USD,178.41,100,1,false,0,USD,-0.4908249205198257,6226638,429671721205.2367,19.081283422459894,9.35,35.14880823323648,2.79993306932902,0.7347502608945773,1.6,Health technology,Health Technology,america
19,NYSE,KKR,KKR & Co. Inc.,kkr,stock,['common'],18056173000.0,USD,138.71,100,1,false,0,USD,-2.158425618960289,2376959,123583502127.60634,66.5211970074813,2.0852,-50.75222597482345,0.500811173026733,0.7954714039161227,1.270833,Finance,Finance,america
20,NASDAQ,BKNG,Booking Holdings Inc. Common Stock,booking,stock,['common'],17595000000.0,USD,5703.6,100,1,false,0,USD,-0.3018771620400311,115611,184853026190.56592,39.6693801016008,143.7784,0.6681645464596085,0.641510819158625,0.662684442039544,1.397436,Consumer services,Consumer Services,america
21,NYSE,CRM,"Salesforce, Inc.",salesforce,stock,['common'],17408000000.0,USD,247.87,100,1,false,0,USD,-0.1691570341133302,4957643,236963713592.85648,38.77027513177858,6.3933,14.98534199025197,0.657295903983245,0.5353416129296016,1.232759,Technology services,Technology Services,america
22,NASDAQ,CSCO,"Cisco Systems, Inc.",cisco,stock,['common'],16110000000.0,USD,67.14,100,1,false,0,USD,-0.2673796791443741,11724175,265874284053.84763,25.682809272435165,2.6142,3.0348415576225745,2.40641711229947,0.4633567267944987,1.574074,Electronic technology,Electronic Technology,america
23,NYSE,XOM,Exxon Mobil Corporation,exxon,stock,['common'],15711000000.0,USD,111.74,100,1,false,0,USD,0.41337167505391237,9743545,476375222410.8304,15.84200527405223,7.0534,-15.554438139022588,3.52264557872035,0.6389511211502586,1.534483,Energy minerals,Energy Minerals,america
24,NASDAQ,UAL,"United Airlines Holdings, Inc.",united-airlines,stock,['common'],15624000000.0,USD,102.34,100,1,false,0,USD,-0.621479899009517,2856317,33130742780.08817,10.253378886094719,9.9811,13.213175744651885,0.0,0.5325407833238074,1.229167,Transportation,Transportation,america
25,NYSE,IBM,International Business Machines Corporation,international-bus-mach,stock,['common'],15530000000.0,USD,239.43,100,1,false,0,USD,-1.0987649221363942,3513253,223033644925.12485,38.8357230908973,6.1652,-32.04743849748701,2.76343508612499,0.7168170847179646,1.75,Technology services,Technology Services,america
26,NYSE,APO,"Apollo Global Management, Inc. (New)",apollo,stock,['common'],15176000000.0,USD,133.89,100,1,false,0,USD,-0.230998509687036,2762057,76588657592.67989,25.262264150943395,5.3,-43.09091494776176,1.41393442622951,0.8838342845555514,1.25,Finance,Finance,america
27,NASDAQ,COST,Costco Wholesale Corporation,costco-wholesale,stock,['common'],14850000000.0,USD,941.58,100,1,false,0,USD,-1.769357564629533,2283715,417569140637.58124,53.40994821121655,17.6293,9.270714533644068,0.49867506833309,1.090483721401074,1.551282,Retail trade,Retail Trade,america
28,NYSE,AJG,Arthur J. Gallagher & Co.,gallagher,stock,['common'],14326100000.0,USD,298.62,100,1,false,0,USD,-1.5008081274532479,1020592,76566169568.10713,45.01153098292209,6.6343,29.124739679635635,0.824619850249035,0.7811320012451063,1.55,Finance,Finance,america
29,NYSE,KO,Coca-Cola Company (The),coca-cola,stock,['common'],14297000000.0,USD,68.93,100,1,false,0,USD,-1.7111079423926832,13634286,296651787810.6952,24.42334266378486,2.8223,14.708990408063723,2.83758733780123,1.1106240183933858,1.259259,Consumer non-durables,Consumer Non-Durables,america
30,NASDAQ,SNPS,"Synopsys, Inc.",synopsys,stock,['common'],14267199000.0,USD,597.0,100,1,false,0,USD,-1.5696102354415324,783817,110471056719.16838,42.99232331379355,13.8862,51.07325086763057,0.0,0.7421073744918478,1.14,Technology services,Technology Services,america
31,NYSE,CVS,CVS Health Corporation,cvs-health,stock,['common'],14216000000.0,USD,71.21,100,1,false,0,USD,-0.12622720897616188,4686656,90317527950.67223,19.867752915573906,3.5842,-36.21738975691354,3.73071528751753,0.7351048427891846,1.293103,Retail trade,Retail Trade,america
32,NYSE,RJF,"Raymond James Financial, Inc.",raymond-james,stock,['common'],13696000000.0,USD,165.9,100,1,false,0,USD,0.38119440914866304,677832,33077801837.712833,16.283064239093097,10.1885,14.989165274705421,1.17988745688873,0.6916292425976565,1.733333,Finance,Finance,america
33,NYSE,BMY,Bristol-Myers Squibb Company,bristol-myers-squibb,stock,['common'],13617000000.0,USD,47.14,100,1,false,0,USD,-1.627712854757932,10859200,95950445276.4591,19.021103175563894,2.4783,,5.13355592654424,1.1214149126744815,1.833333,Health technology,Health Technology,america
34,NYSE,PFE,"Pfizer, Inc.",pfizer,stock,['common'],13249000000.0,USD,25.14,100,1,false,0,USD,-2.859350850077274,32683244,142934729730.62366,13.363810333829472,1.8812,,6.60741885625966,0.9295653276558646,1.730769,Health technology,Health Technology,america
35,NASDAQ,MRX,Marex Group plc,canadian-imperial-bank-of-commerce,stock,['common'],12589500000.0828,USD,36.36,100,1,false,0,USD,0.9439200444197564,1628517,2589984815.9067183,13.371579876434247,2.7192,,0.777345918933926,1.3175089898723165,1.0625,Technology services,Technology Services,america
36,NASDAQ,QCOM,QUALCOMM Incorporated,qualcomm,stock,['common'],12334000000.0,USD,156.42,100,1,false,0,USD,-1.0062654262388477,4652993,168777174132.64133,15.086223525326954,10.3684,34.39970964145905,2.17707740016455,0.6889590029982717,1.611111,Electronic technology,Electronic Technology,america
37,NYSE,JEF,Jefferies Financial Group Inc.,jefferies-financial,stock,['common'],12311707000.0,USD,62.14,100,1,false,0,USD,-0.6395906619763329,797407,12818252585.834347,23.55304552173748,2.6383,45.16892263673381,2.39846498241126,0.49348245606055097,1.8,Finance,Finance,america
38,NYSE,GE,GE Aerospace,ge-aerospace,stock,['common'],11859000000.0,USD,266.61,100,1,false,0,USD,0.03001538288374327,4301364,282723728758.096,37.216801373591856,7.1637,70.00973016588746,0.480246126139647,1.0066820619897003,1.263158,Electronic technology,Electronic Technology,america
39,NYSE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,stock,['common'],11788000000.0,USD,22.56,100,1,false,0,USD,0.4899777282850754,17378970,29603584404.283295,23.308192995144125,0.9679,-29.44306750255139,2.3162583518931,1.1472527260122447,1.5,Electronic technology,Electronic Technology,america
40,NASDAQ,MELI,"MercadoLibre, Inc.",mercadolibre,stock,['common'],11522000000.0,USD,2407.74,100,1,false,0,USD,-0.9413236129053537,199671,122066106580.4456,59.45741717536893,40.4952,46.38283105418974,0.0,0.6099824982609766,1.160714,Retail trade,Retail Trade,america
41,NASDAQ,ABNB,"Airbnb, Inc.",airbnb,stock,['common'],11381000000.0,USD,128.15,100,1,false,0,USD,-1.3623768472906266,2960418,79636980158.2524,30.918259023354565,4.1448,-43.55978593896809,0.0,0.6162528006660585,1.861702,Consumer services,Consumer Services,america
