,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,sector.tr,sector,market,recommendation_mark
0,NASDAQ,BSLK,"Bolt Projects Holdings, Inc.",bolt-projects,stock,['common'],17525121.333798878,USD,8.5,100,1,false,0,USD,-40.642458100558656,5469119,,-2.5118,70.94707134264829,0.0,0.20477997048791305,Finance,Finance,america,
1,NASDAQ,MB,MasterBeef Group,masterbeef,stock,['common'],75482000.0,USD,4.4,100,1,false,0,USD,-39.80848153214773,256925,17.79215527699151,0.2473,,0.0,7.0863741925518955,Consumer services,Consumer Services,america,
2,AMEX,MPU,Mega Matrix Inc.,mega-matrix,stock,['common'],130164797.69452448,USD,2.26,100,1,false,0,USD,-34.870317002881855,3334227,,,,0.0,3.857991828649251,Technology services,Technology Services,america,
3,NASDAQ,ISSC,"Innovative Solutions and Support, Inc.",innovative-solutions-and-support,stock,['common'],237832122.99138367,USD,13.51,100,1,false,0,USD,-31.525595539787126,3559083,21.96747967479675,0.615,70.0774336283186,0.0,4.626335597398861,Electronic technology,Electronic Technology,america,1.0
4,NYSE,IBTA,"Ibotta, Inc.",ibotta,stock,['common'],671936453.168831,USD,23.62,100,1,false,0,USD,-30.283353010625742,4331947,8.064736410816717,2.9288,3136.2430939226515,0.0,8.276756969508222,Technology services,Technology Services,america,1.944444
5,NASDAQ,ATNF,180 Life Sciences Corp.,180-life-sciences,stock,['common'],1172184061.9457943,USD,7.61,100,1,false,0,USD,-28.878504672897186,26736156,,-5.692,80.01846501651671,0.0,0.7913509445619394,Health technology,Health Technology,america,
6,NYSE,EVEX,"Eve Holding, Inc.",eve,stock,['common'],1329752201.3583617,USD,4.42,100,1,false,0,USD,-24.573378839590447,5343772,,-0.6305,-30.781995436631398,0.0,12.718896817117358,Electronic technology,Electronic Technology,america,1.25
7,NASDAQ,SURG,"SurgePays, Inc.",surgepays,stock,['common'],44701292.979166664,USD,2.19,100,1,false,0,USD,-23.958333333333332,961978,,-2.4488,-2512.6108374384235,0.0,8.390064959077655,Technology services,Technology Services,america,1.5
8,NASDAQ,IROH,Iron Horse Acquisitions Corp.,iron-horse-acquisitions,stock,['common'],62069000.0,USD,7.0,100,1,false,0,USD,-22.22222222222222,74848,62.94964028776979,0.1112,,0.0,6.843433419888088,Finance,Finance,america,
9,NASDAQ,JAGX,"Jaguar Health, Inc.",jaguar-health,stock,['common'],3962870.33976834,USD,2.07,100,1,false,0,USD,-20.07722007722008,272613,,-162.765,91.302431087136,0.0,3.258890093613908,Health technology,Health Technology,america,1.0
10,NASDAQ,ACOG,Alpha Cognition Inc.,alpha-cognition,stock,['common'],128158291.89189188,USD,8.0,100,1,false,0,USD,-19.91991991991992,233634,,-1.2908,66.13584489860168,0.0,4.57089530338424,Finance,Finance,america,1.0
11,NYSE,COHR,Coherent Corp.,coherent,stock,['common'],14246132429.743444,USD,91.65,100,1,false,0,USD,-19.61231470923603,28971756,,-0.5319,71.17229418459704,0.0,7.127084850391581,Electronic technology,Electronic Technology,america,1.282609
12,NASDAQ,ANPA,Rich Sparkle Holdings Limited,,stock,['common'],,USD,32.0,100,1,false,0,USD,-19.597989949748737,63509,,,,,1.1619958613194377,Commercial services,Commercial Services,america,
13,NASDAQ,UPC,Universe Pharmaceuticals Inc,universe-pharmaceuticals,stock,['common'],2005483.118181818,USD,3.56,100,1,false,0,USD,-19.090909090909097,87993,5.8173604805645676e-05,61196.1389,,0.0,0.9998477383463015,Health technology,Health Technology,america,
14,NASDAQ,JEM,707 Cayman Holdings Limited,707-cayman-limited,stock,['common'],,USD,4.11,100,1,false,0,USD,-18.45238095238095,770326,,,,,1.3014683980922803,Distribution services,Distribution Services,america,
15,NASDAQ,SCLX,Scilex Holding Company,scilex-company,stock,['common'],120820449.44571428,USD,17.37,100,1,false,0,USD,-17.28571428571428,540357,,-12.1206,66.0097030202754,0.0,2.602551030483191,Health technology,Health Technology,america,2.0
16,NASDAQ,AGH,Aureus Greenway Holdings Inc.,aureus-greenway,stock,['common'],,USD,3.6,100,1,false,0,USD,-17.24137931034482,273328,,,,,0.3931384306739109,Consumer services,Consumer Services,america,
17,NASDAQ,FGNX,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],27408066.298452772,USD,20.63,100,1,false,0,USD,-16.00162866449511,164246,5.425520723753419,3.8024,,0.0,0.37351633085006203,Finance,Finance,america,
18,NASDAQ,AUUD,Auddia Inc.,auddia,stock,['common'],2823300.719178082,USD,2.46,100,1,false,0,USD,-15.753424657534246,304048,,-20.9423,84.87819037668233,0.0,0.05963976715995287,Technology services,Technology Services,america,
19,NASDAQ,ALMU,"Aeluma, Inc.",aeluma,stock,['common'],285897936.5549348,USD,18.1,100,1,false,0,USD,-15.735567970204837,682827,,-0.2675,,0.0,2.477817371614364,Commercial services,Commercial Services,america,1.0
20,NYSE,TPR,"Tapestry, Inc.",tapestry,stock,['common'],19873869261.273228,USD,95.69,100,1,false,0,USD,-15.713908218092138,13353171,25.178928533838544,3.8004,0.6195393169181795,1.23315423236149,3.0107839610807776,Retail trade,Retail Trade,america,1.452381
21,NASDAQ,CRWV,"CoreWeave, Inc.",coreweave,stock,['common'],48563574785.852745,USD,99.505,100,1,false,0,USD,-15.501868206521745,51190802,,,,0.0,2.735038669923714,Technology services,Technology Services,america,1.86
22,NASDAQ,EPSN,Epsilon Energy Ltd.,epsilon-energy-ltd,stock,['common'],120435199.13601239,USD,5.47,100,1,false,0,USD,-15.455950540958268,309011,23.42612419700214,0.2335,-2.8297960882230546,3.86398763523957,2.7826519980801283,Energy minerals,Energy Minerals,america,1.0
23,NASDAQ,BTAI,"BioXcel Therapeutics, Inc.",bioxcel-therapeutics,stock,['common'],69144531.11607145,USD,4.75,100,1,false,0,USD,-15.178571428571422,8326221,,-12.6725,77.71938646337347,0.0,0.19221757728234892,Health technology,Health Technology,america,1.5
24,NASDAQ,BMBL,Bumble Inc.,bumble,stock,['common'],631343945.5398601,USD,6.07,100,1,false,0,USD,-15.104895104895105,13075256,,-7.3454,-2612.9661306876496,0.0,2.8370876978604804,Technology services,Technology Services,america,2.0
25,NASDAQ,VMAR,Vision Marine Technologies Inc.,vision-marine-technologies,stock,['common'],3286268.9009009004,USD,2.84,100,1,false,0,USD,-14.714714714714722,347698,,-186.1391,78.81341096854617,0.0,5.806599220438295,Consumer durables,Consumer Durables,america,
26,NASDAQ,AIRS,"AirSculpt Technologies, Inc.",airsculpt-technologies,stock,['common'],389604844.7342466,USD,6.24,100,1,false,0,USD,-14.520547945205475,1633538,,-0.2499,-303.7156704361874,0.0,1.6093710407043669,Health technology,Health Technology,america,1.75
27,NASDAQ,LUNR,"Intuitive Machines, Inc.",intuitive-machines,stock,['common'],1603736211.821735,USD,8.99,100,1,false,0,USD,-14.299332697807435,38990275,,-2.636,-186.45946533362314,0.0,5.819797039629389,Electronic technology,Electronic Technology,america,1.388889
28,AMEX,CLDI,"Calidi Biotherapeutics, Inc.",,stock,['common'],14498644.546075085,USD,5.04,100,1,false,0,USD,-13.99317406143345,297214,,-7.3388,91.4576116512087,0.0,1.7299008176772401,Health technology,Health Technology,america,1.0
29,AMEX,AIRI,Air Industries Group,air-industries,stock,['common'],10916287.566765578,USD,2.9,100,1,false,0,USD,-13.946587537091993,357347,,-0.4621,31.479833926453143,0.0,5.7843356253965785,Electronic technology,Electronic Technology,america,1.0
30,NYSE,UI,Ubiquiti Inc.,ubiquiti-networks,stock,['common'],25236342677.951782,USD,417.19,100,1,false,0,USD,-13.887340805416235,270398,45.98300395692573,9.0727,56.77996854965524,0.495386711251471,2.9173679622293,Electronic technology,Electronic Technology,america,2.166667
31,NASDAQ,FMFC,Kandal M Venture Limited,kandal-m-venture-limited,stock,['common'],,USD,6.92,100,1,false,0,USD,-12.955974842767299,209835,,,,,0.6718022042194178,Consumer non-durables,Consumer Non-Durables,america,
32,NASDAQ,INKT,"MiNK Therapeutics, Inc.",mink-therapeutics,stock,['common'],61060264.802285716,USD,15.32,100,1,false,0,USD,-12.457142857142856,275846,,,,0.0,1.5640099562853305,Health technology,Health Technology,america,1.666667
33,NASDAQ,MFI,mF International Limited,,stock,['common'],69355938.33,USD,41.87,100,1,false,0,USD,-12.405857740585773,24884,,-0.1956,,0.0,0.6840868166760594,Technology services,Technology Services,america,
34,NYSE,AMCR,Amcor plc,amcor,stock,['common'],20194806120.024147,USD,8.76,100,1,false,0,USD,-11.871227364185108,93209850,,,,5.1056338028169,4.220170980088136,Process industries,Process Industries,america,1.444444
35,NASDAQ,CTW,CTW Cayman,,stock,['common'],132287999.99999999,USD,2.12,100,1,false,0,USD,-11.297071129707113,157513,7066.666666666668,0.0003,,0.0,0.278777508423253,Technology services,Technology Services,america,
