,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
0,NASDAQ,GXAI,Gaxos.ai Inc.,gaxosai,stock,['common'],14674314.490909088,USD,2.06,100,1,false,0,USD,87.27272727272725,250649149,,-1.005,69.47237325719146,0.0,2835.827478373418,,Technology services,Technology Services,america
1,NASDAQ,PRFX,PainReform Ltd.,painreform,stock,['common'],4771144.276119403,USD,2.37,100,1,false,0,USD,76.86567164179104,165073290,,,,0.0,2402.9639409744714,,Health technology,Health Technology,america
2,NASDAQ,LASE,Laser Photonics Corporation,laser-photonics,stock,['common'],55962511.18699188,USD,3.92,100,1,false,0,USD,59.34959349593496,131568966,,-0.3292,66.8512737891451,0.0,121.07320270171036,,Electronic technology,Electronic Technology,america
3,NASDAQ,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],62109375.0,USD,2.65,100,1,false,0,USD,37.30569948186528,5610967,14.763231197771589,0.1795,,0.0,19.792259420867534,,Finance,Finance,america
4,NASDAQ,RMSG,Real Messenger Corporation,real-messenger,stock,['common'],23226467.78823529,USD,4.58,100,1,false,0,USD,34.70588235294118,556315,,,,0.0,0.11727292795728084,,Technology services,Technology Services,america
5,NASDAQ,VWAV,"VisionWave Holdings, Inc.",,stock,['common'],125727097.91935484,USD,8.81,100,1,false,0,USD,18.413978494623656,1547357,,-0.4182,-733.0677290836653,0.0,5.7239029713408485,,Finance,Finance,america
6,NYSE,PSQH,"PSQ Holdings, Inc.",psq,stock,['common'],99170367.3442623,USD,2.16,100,1,false,0,USD,18.032786885245905,5390477,,-1.3628,23.30894766460326,0.0,5.586540551223577,1.0,Retail trade,Retail Trade,america
7,NASDAQ,XFOR,"X4 Pharmaceuticals, Inc.",x4-pharmaceuticals,stock,['common'],65775959.489959836,USD,2.93,100,1,false,0,USD,17.670682730923694,9350418,,-14.7989,-676.4831911495462,0.0,0.49399770747762073,1.0,Health technology,Health Technology,america
8,NASDAQ,UPLD,"Upland Software, Inc.",upland-software,stock,['common'],74232009.86486486,USD,2.58,100,1,false,0,USD,16.21621621621621,884523,,-1.7654,62.50769851551383,0.0,3.2703425174142597,1.333333,Technology services,Technology Services,america
9,NASDAQ,UBXG,U-BX Technology Ltd.,u-bx-technology-ltd,stock,['common'],77524856.88427207,USD,3.73,100,1,false,0,USD,16.00783752682487,395518,,-0.1368,-27.85046728971963,0.0,20.295047310194782,,Commercial services,Commercial Services,america
10,NASDAQ,BSLK,"Bolt Projects Holdings, Inc.",bolt-projects,stock,['common'],16721028.175213676,USD,8.11,100,1,false,0,USD,15.527065527065526,33674612,,-2.5118,70.94707134264829,0.0,1.1228045621126954,,Finance,Finance,america
11,NASDAQ,CTNM,"Contineum Therapeutics, Inc.",contineum-therapeutics,stock,['common'],260789636.70370373,USD,9.3,100,1,false,0,USD,14.814814814814827,532615,,-2.1998,-125.9217418095923,0.0,3.6435658600789713,1.083333,Health technology,Health Technology,america
12,NASDAQ,SSYS,"Stratasys, Ltd.",stratasys,stock,['common'],891680083.9023606,USD,10.61,100,1,false,0,USD,13.841201716738189,5516448,,-1.3428,17.871559633027523,0.0,6.432401371636673,1.3,Electronic technology,Electronic Technology,america
13,NASDAQ,ATGL,Alpha Technology Group Limited,alpha-technology-limited,stock,['common'],330051548.88509965,USD,21.625,100,1,false,0,USD,13.457502623294864,4135,,,,0.0,1.8332151090618904,,Technology services,Technology Services,america
14,NASDAQ,FLXS,"Flexsteel Industries, Inc.",flexsteel-industries,stock,['common'],218470865.952394,USD,41.43,100,1,false,0,USD,13.351573187414509,185291,16.305246172616002,2.5409,-14.045532965731876,1.94254445964432,9.784601573638907,,Consumer durables,Consumer Durables,america
15,NASDAQ,KYIV,Kyivstar Group Ltd.,,stock,['common'],3622118600.1000004,USD,15.17,100,1,false,0,USD,12.37037037037037,4477388,125.06183017312448,0.1213,,0.0,2.2220168745497544,,Finance,Finance,america
16,NASDAQ,AAME,Atlantic American Corporation,atlantic-americanrporation,stock,['common'],72002217.65506327,USD,3.53,100,1,false,0,USD,11.70886075949366,75697,35.58467741935484,0.0992,,0.632911392405063,1.5429505563606938,,Finance,Finance,america
17,NASDAQ,UFG,Uni-Fuels Holdings Limited,uni-fuels-limited,stock,['common'],149109000.0,USD,4.6,100,1,false,0,USD,11.650485436893192,4203019,,,,0.0,1.2271260490413176,,Distribution services,Distribution Services,america
18,NASDAQ,INSG,Inseego Corp.,inseego,stock,['common'],147871912.3030647,USD,9.83,100,1,false,0,USD,11.577752553916,1390090,29.951249238269348,0.3282,,0.0,5.429648806492033,1.666667,Electronic technology,Electronic Technology,america
19,NASDAQ,GSUN,Golden Sun Health Technology Group Limited,golden-sun-health-technology-limited,stock,['common'],6121117.093862816,USD,3.09,100,1,false,0,USD,11.552346570397106,24092,,-3.936,,0.0,2.1846209648168298,,Commercial services,Commercial Services,america
20,NASDAQ,KPTI,Karyopharm Therapeutics Inc.,karyopharm-therapeutics,stock,['common'],53935350.25044723,USD,6.22,100,1,false,0,USD,11.270125223613595,136337,,-14.6078,18.017532635170788,0.0,0.44727536253755124,1.5,Health technology,Health Technology,america
21,NYSE,DHX,"DHI Group, Inc.",dhi-group,stock,['common'],122426398.04347827,USD,2.55,100,1,false,0,USD,10.869565217391305,218691,,-0.2062,-457.36568457538993,0.0,3.7131219353173686,1.333333,Commercial services,Commercial Services,america
22,AMEX,EGG,Enigmatig Limited,enigmatig-limited,stock,['common'],189347360.00000003,USD,6.8,100,1,false,0,USD,10.569105691056901,26675,,,,0.0,0.5516869106980727,,Commercial services,Commercial Services,america
23,NASDAQ,WW,"WW International, Inc.",weightwatchers-international,stock,['common'],339555556.9060774,USD,34.0,100,1,false,0,USD,10.497237569060774,595342,0.2880887177679564,118.0192,,0.0,1.2972824797288036,1.5,Consumer services,Consumer Services,america
24,NYSE,WBX,Wallbox N.V.,wallbox,stock,['common'],69293337.37931034,USD,4.8,100,1,false,0,USD,10.344827586206902,32541,,,,0.0,1.8495089346610283,1.5,Electronic technology,Electronic Technology,america
25,NASDAQ,SLGL,Sol-Gel Technologies Ltd.,sol-gel-technologies-ltd,stock,['common'],49419419.86335402,USD,17.74,100,1,false,0,USD,10.186335403726689,17326,,-1.2241,77.14141659352767,0.0,1.0845221179666615,,Health technology,Health Technology,america
26,NASDAQ,EFOI,"Energy Focus, Inc.",energy-focus,stock,['common'],11415094.698966678,USD,2.085,100,1,false,0,USD,9.921973850695904,35691,,-0.2133,68.34841964683189,0.0,9.703651341725378,,Producer manufacturing,Producer Manufacturing,america
27,NASDAQ,ANTE,AirNet Technology Inc.,airnet-technology,stock,['common'],84583740.91860464,USD,2.83,100,1,false,0,USD,9.689922480620154,284184,8.972733037412809,0.3154,,0.0,0.5910008503654243,,Commercial services,Commercial Services,america
28,NYSE,SST,"System1, Inc.",system1,stock,['common'],65435996.61691541,USD,6.6,100,1,false,0,USD,9.45273631840795,59634,,-9.6604,56.526395845427594,0.0,1.2780293564847627,1.0,Technology services,Technology Services,america
29,NASDAQ,CSBR,"Champions Oncology, Inc.",champions-oncology,stock,['common'],104982033.32281204,USD,7.62,100,1,false,0,USD,9.325681492109045,81433,23.453370267774698,0.3249,,0.0,3.236927357646825,1.0,Health technology,Health Technology,america
30,NASDAQ,PGEN,"Precigen, Inc.",precigen,stock,['common'],959472754.3728814,USD,3.22,100,1,false,0,USD,9.152542372881356,16718388,,-0.4284,20.769373034954683,0.0,0.7617773510805749,1.25,Health technology,Health Technology,america
31,NASDAQ,RIME,"Algorhythm Holdings, Inc.",algorhythm,stock,['common'],6512738.911764706,USD,2.59,100,1,false,0,USD,8.823529411764705,146226,,-324.9327,-181.3026577785473,0.0,2.8951458502038583,1.0,Consumer services,Consumer Services,america
32,AMEX,TOPP,Toppoint Holdings Inc.,toppoint,stock,['common'],38500000.0,USD,2.2,100,1,false,0,USD,8.37438423645322,18258,,-0.1223,,0.0,3.3794839521711766,,Transportation,Transportation,america
33,NASDAQ,DNTH,"Dianthus Therapeutics, Inc.",magenta-therapeutics,stock,['common'],730675442.1135497,USD,22.7,100,1,false,0,USD,8.301526717557243,493172,,-3.2546,41.26966940955681,0.0,1.387499919114178,1.076923,Health technology,Health Technology,america
34,NASDAQ,SLNG,"Stabilis Solutions, Inc.",stabilis,stock,['common'],80336017.08270676,USD,4.32,100,1,false,0,USD,8.270676691729324,14346,90.0,0.048,-67.10075394105552,0.0,1.6644622345979811,1.0,Energy minerals,Energy Minerals,america
35,NASDAQ,BBLG,Bone Biologics Corp,bone-biologics,stock,['common'],4039335.2163461535,USD,2.25,100,1,false,0,USD,8.17307692307692,78711,,-23.2454,82.87959580485506,0.0,1.699463674992228,,Health technology,Health Technology,america
36,NASDAQ,NLSP,NLS Pharmaceutics Ltd.,nls-pharmaceutics,stock,['common'],10037418.627906978,USD,2.79,100,1,false,0,USD,8.139534883720929,236031,,-2.629,80.66911764705883,0.0,1.20732957405278,,Health technology,Health Technology,america
37,NYSE,SBDS,"Solo Brands, Inc.",,stock,['common'],25365116.007383965,USD,10.25,100,1,false,0,USD,8.122362869198307,9843,,-90.1496,-0.1919381530148361,0.0,0.36551672917672395,,Distribution services,Distribution Services,america
38,NASDAQ,PINC,"Premier, Inc.",premier,stock,['common'],2158195319.999591,USD,26.21,100,1,false,0,USD,7.286123618501847,5375333,45.90996671921528,0.5709,-11.088615480454763,3.43839541547278,2.718045414081839,2.0,Health services,Health Services,america
39,AMEX,VENU,Venu Holding Corporation,venu,stock,['common'],708027222.6461537,USD,17.4,100,1,false,0,USD,7.076923076923068,58226,,-1.0368,,0.0,1.12758264762897,1.0,Consumer services,Consumer Services,america
40,NASDAQ,INTC,Intel Corporation,intel,stock,['common'],110781869285.41504,USD,25.31,100,1,false,0,USD,6.973795435333891,297220968,,-4.7628,-2174.3902439024387,0.528317836010144,2.0110484199116754,2.046512,Electronic technology,Electronic Technology,america
41,NASDAQ,YMAT,"J-Star Holding Co., Ltd.",,stock,['common'],92538076.67999999,USD,5.38,100,1,false,0,USD,6.958250497017886,1051752,82.89676425269646,0.0649,-18.671679197994983,0.0,2.6664428895540793,,Producer manufacturing,Producer Manufacturing,america
42,NASDAQ,TH,Target Hospitality Corp.,target-hospitality,stock,['common'],858097642.6086954,USD,8.6,100,1,false,0,USD,6.832298136645949,1180122,80.52434456928839,0.1068,-90.35230352303523,0.0,2.3634942773301844,1.333333,Consumer services,Consumer Services,america
43,NASDAQ,STFS,Star Fashion Culture Holdings Limited,star-fashion-culture-limited,stock,['common'],28876499.999999996,USD,2.07,100,1,false,0,USD,6.7010309278350455,6821280,291.5492957746479,0.0071,-92.84994964753274,0.0,2.987196397188761,,Commercial services,Commercial Services,america
