,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
0,NASDAQ,SATS,EchoStar Corporation,echostar,stock,['common'],14636134726.0,USD,50.87,100,1,false,0,USD,70.24765729585006,46579050,,-1.1235,85.80973551923611,0.0,25.55254809303775,1.777778,Communications,Communications,america
1,NASDAQ,OCG,Oriental Culture Holding LTD,oriental-culture-ltd,stock,['common'],79825622.99999999,USD,3.85,100,1,false,0,USD,33.21799307958477,1025025,,-0.3056,63.86425446375784,0.0,17.070150779878695,,Retail trade,Retail Trade,america
2,NASDAQ,RR,Richtech Robotics Inc.,richtech-robotics,stock,['common'],472166037.0,USD,3.15,100,1,false,0,USD,32.35294117647059,95915157,,-0.1531,-243.27354260089692,0.0,6.240492527764958,1.0,Consumer durables,Consumer Durables,america
3,NASDAQ,LWLG,"Lightwave Logic, Inc.",lightwave-logic,stock,['common'],415502364.0,USD,3.21,100,1,false,0,USD,27.88844621513945,17046195,,-0.1722,6.565382528486163,0.0,18.204972444548677,,Process industries,Process Industries,america
4,NASDAQ,ANPA,Rich Sparkle Holdings Limited,rich-sparkle-limited,stock,['common'],661000000.0,USD,52.88,100,1,false,0,USD,26.810551558752994,27816,,,,0.0,0.9733633805971194,,Commercial services,Commercial Services,america
5,NASDAQ,BRLT,"Brilliant Earth Group, Inc.",brilliant-earth,stock,['common'],176448890.0,USD,2.76,100,1,false,0,USD,26.027397260273965,1351120,,-0.2819,-1729.479768786127,0.0,4.110107014517337,1.833333,Retail trade,Retail Trade,america
6,NYSE,UP,Wheels Up Experience Inc.,wheels-up,stock,['common'],2096394653.0,USD,3.0,100,1,false,0,USD,25.52301255230125,24357044,,-0.4681,88.08602697887503,0.0,3.572311973194201,,Transportation,Transportation,america
7,NASDAQ,VERI,"Veritone, Inc.",veritone,stock,['common'],161393685.0,USD,2.92,100,1,false,0,USD,24.255319148936163,7540590,,-2.4347,-7.959382759843916,0.0,3.6982991018937046,1.25,Commercial services,Commercial Services,america
8,NASDAQ,LHAI,Linkhome Holdings Inc.,linkhome,stock,['common'],134871300.0,USD,8.31,100,1,false,0,USD,20.960698689956338,1054737,169.93865030674849,0.0489,,0.0,3.711097646964445,,Technology services,Technology Services,america
9,NASDAQ,MB,MasterBeef Group,masterbeef,stock,['common'],131578849.99999997,USD,7.67,100,1,false,0,USD,19.843749999999993,212885,31.014961585119288,0.2473,,0.0,0.14681875006853518,,Consumer services,Consumer Services,america
10,NASDAQ,KPTI,Karyopharm Therapeutics Inc.,karyopharm-therapeutics,stock,['common'],64687734.00000001,USD,7.46,100,1,false,0,USD,18.225039619651355,178620,,-14.6078,18.017532635170788,0.0,0.6059279989823179,1.5,Health technology,Health Technology,america
11,NASDAQ,NUKK,Nukkleus Inc.,nukkleus,stock,['common'],41021783.0,USD,5.8,100,1,false,0,USD,17.40890688259108,45061293,0.2913021204785391,19.9106,,0.0,151.3015488321306,,Commercial services,Commercial Services,america
12,NASDAQ,ADN,"Advent Technologies Holdings, Inc.",advent-technologies,stock,['common'],13778674.999999998,USD,5.16,100,1,false,0,USD,17.272727272727266,630816,,-10.3907,56.26533661636888,0.0,0.12678067768381837,,Electronic technology,Electronic Technology,america
13,NASDAQ,AGMH,AGM Group Holdings Inc.,agm,stock,['common'],5242325.0,USD,2.6,100,1,false,0,USD,17.11711711711711,482912,0.4043545878693624,6.43,,0.0,8.941324594049128,,Technology services,Technology Services,america
14,NASDAQ,ASST,Asset Entities Inc.,asset-entities,stock,['common'],92930367.00000001,USD,5.59,100,1,false,0,USD,16.458333333333336,8362984,,-0.9338,52.85505124450952,0.0,2.4371950422176436,,Commercial services,Commercial Services,america
15,NASDAQ,DOMO,"Domo, Inc.",domo,stock,['common'],648186968.0,USD,16.11,100,1,false,0,USD,16.40173410404624,1769323,,-1.8953,9.833491912464314,0.0,4.266186002616631,1.333333,Technology services,Technology Services,america
16,NASDAQ,CCLD,"CareCloud, Inc.",carecloud-11-series-a-cumulative-redeemable-perpetual-preferred-stock,stock,['common'],155745112.0,USD,3.68,100,1,false,0,USD,15.723270440251572,2978523,,-0.0405,98.8676713171359,0.0,6.352198481370298,1.5,Technology services,Technology Services,america
17,NASDAQ,MGIH,Millennium Group International Holdings Limited,millennium-international-limited,stock,['common'],22500000.0,USD,2.0,100,1,false,0,USD,15.606936416184972,67908,,-0.975,-395.4268292682927,0.0,5.471950492336949,,Process industries,Process Industries,america
18,NASDAQ,SERA,"Sera Prognostics, Inc.",sera-prognostics,stock,['common'],116088694.0,USD,3.05,100,1,false,0,USD,15.530303030303019,413206,,-0.8481,13.994523881959234,0.0,4.866628977928532,1.0,Health services,Health Services,america
19,NASDAQ,OBIO,"Orchestra BioMed Holdings, Inc.",orchestra-biomed,stock,['common'],161865257.0,USD,3.0,100,1,false,0,USD,15.38461538461538,948451,,-1.8298,-17.385168078008732,0.0,2.9799817201588192,1.25,Health technology,Health Technology,america
20,NASDAQ,XFOR,"X4 Pharmaceuticals, Inc.",x4-pharmaceuticals,stock,['common'],102817027.0,USD,4.58,100,1,false,0,USD,15.365239294710323,1977933,,-14.7989,-676.4831911495462,0.0,0.09719518892873721,1.0,Health technology,Health Technology,america
21,NYSE,PACK,Ranpak Holdings Corp,ranpak,stock,['common'],469893887.0,USD,5.57,100,1,false,0,USD,15.320910973084889,9697834,,-0.4126,-123.7527114967462,0.0,19.549995665785712,1.333333,Process industries,Process Industries,america
22,NASDAQ,SMTC,Semtech Corporation,semtech,stock,['common'],5087242375.0,USD,58.72,100,1,false,0,USD,15.13725490196078,7153915,249.1302503182011,0.2357,,0.0,3.8914695732311584,1.214286,Electronic technology,Electronic Technology,america
23,NASDAQ,OPXS,"Optex Systems Holdings, Inc.",optex-systems,stock,['common'],78400484.0,USD,11.34,100,1,false,0,USD,14.429868819374366,74365,15.241935483870968,0.744,20.60301507537688,0.0,1.1044542037280993,,Electronic technology,Electronic Technology,america
24,NASDAQ,HYPD,"Hyperion DeFi, Inc.",eyenovia,stock,['common'],39748721.99999999,USD,6.98,100,1,false,0,USD,14.426229508196736,575434,,-30.6648,52.1305292604341,0.0,1.718217614302943,,Health technology,Health Technology,america
25,NASDAQ,FTEK,"Fuel Tech, Inc.",fuel-tech,stock,['common'],97573739.0,USD,3.14,100,1,false,0,USD,14.389799635701275,457084,,-0.1051,-1320.2702702702702,0.0,1.9168958201317592,1.0,Process industries,Process Industries,america
26,NASDAQ,NTRP,"NextTrip, Inc.",sigma-additive-solutions,stock,['common'],29596774.0,USD,3.77,100,1,false,0,USD,14.242424242424248,35740,,-4.9743,68.38542792134331,0.0,2.2101975820166353,1.0,Technology services,Technology Services,america
27,NASDAQ,KOPN,Kopin Corporation,kopin,stock,['common'],358172905.0,USD,2.2,100,1,false,0,USD,13.989637305699496,6572270,,-0.0894,77.68347478781827,0.0,2.33755911946357,1.0,Electronic technology,Electronic Technology,america
28,NASDAQ,HTCO,High-Trend International Group,,stock,['common'],93473999.0,USD,11.54,100,1,false,0,USD,13.919052319842038,69239,,-12.3517,-138.25203016800722,0.0,1.2609680673982961,,Transportation,Transportation,america
29,NASDAQ,RHLD,Resolute Holdings Management,resolute-management,stock,['common'],584201362.0,USD,68.52,100,1,false,0,USD,13.669542136695412,92947,,,,0.0,1.2524136183996883,,Commercial services,Commercial Services,america
30,NASDAQ,BRFH,Barfresh Food Group Inc.,barfresh-food,stock,['common'],52284055.0,USD,3.28,100,1,false,0,USD,13.14636586291352,7096,,-0.1982,-7.309149972929066,0.0,1.1828046605437301,1.0,Consumer non-durables,Consumer Non-Durables,america
31,NYSE,GCO,Genesco Inc.,genesco,stock,['common'],346646360.0,USD,32.16,100,1,false,0,USD,13.000702740688672,777459,,-1.5681,19.864063777596076,0.0,4.262849949089841,1.666667,Retail trade,Retail Trade,america
32,NASDAQ,NEUP,Neuphoria Therapeutics Inc.,neuphoria-therapeutics,stock,['common'],18703632.0,USD,8.27,100,1,false,0,USD,12.670299727520431,36383,,,,0.0,1.4451059908566264,1.0,Health technology,Health Technology,america
33,NASDAQ,QMMM,QMMM Holdings Limited,qmmm-limited,stock,['common'],88956793.31,USD,5.17,100,1,false,0,USD,12.636165577342052,3368573,,,,0.0,0.48963865087263386,,Commercial services,Commercial Services,america
34,AMEX,UUUU,Energy Fuels Inc,energy-fuels,stock,['common'],2839608257.0,USD,12.31,100,1,false,0,USD,12.625800548947858,37077545,,-0.4865,-552.1447721179625,0.0,2.4805012865742957,1.142857,Non-energy minerals,Non-Energy Minerals,america
35,AMEX,LEU,Centrus Energy Corp.,centrus,stock,['common'],3799430302.0,USD,208.67,100,1,false,0,USD,12.624136442141614,2440445,34.2840713053479,6.0865,8.575047272467796,0.0,1.341529942600684,1.392857,Non-energy minerals,Non-Energy Minerals,america
36,NASDAQ,UPXI,"Upexi, Inc.",grove-inc,stock,['common'],503793356.0,USD,8.555,100,1,false,0,USD,12.56578947368421,6770446,,,,0.0,0.7759198313304957,1.0,Health technology,Health Technology,america
37,NASDAQ,TAYD,"Taylor Devices, Inc.",taylor-devices,stock,['common'],161196452.0,USD,51.39,100,1,false,0,USD,12.156263640331733,19724,17.89594651065608,2.8716,14.247065844440018,0.0,1.1923444281897209,1.0,Producer manufacturing,Producer Manufacturing,america
38,NASDAQ,SLGL,Sol-Gel Technologies Ltd.,sol-gel-technologies-ltd,stock,['common'],65465409.0,USD,23.5,100,1,false,0,USD,11.904761904761903,39299,,-1.2241,77.14141659352767,0.0,0.9855696888229037,,Health technology,Health Technology,america
39,NASDAQ,CVKD,"Cadrenal Therapeutics, Inc.",cadrenal-therapeutics,stock,['common'],28144243.0,USD,13.75,100,1,false,0,USD,11.623451478300408,44182,,-8.8815,-40.70148757188349,0.0,1.4281927617372872,1.0,Health technology,Health Technology,america
40,NASDAQ,NSSC,"NAPCO Security Technologies, Inc.",napco-security-technologies,stock,['common'],1333550225.0,USD,37.4,100,1,false,0,USD,11.177170035671812,1125025,31.431212706950163,1.1899,-11.353646725769208,1.53091557669441,2.9525557148004786,1.166667,Commercial services,Commercial Services,america
41,NASDAQ,RGS,Regis Corporation,regis,stock,['common'],54785213.0,USD,22.49,100,1,false,0,USD,11.06172839506172,8456,0.5994232317147928,37.5194,,0.0,1.2629189318358325,,Consumer services,Consumer Services,america
