,exchange,name,description,logoid,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,market,sector
0,NASDAQ,NVDA,NVIDIA Corporation,nvidia,stock,['common'],32614905768.510002,USD,181.59,100,1,false,0,-0.857174055470623,179607389,1.1214118248282894,4430796088589.072,USD,58.49251087131584,3.1045,81.60280783854927,0.0218388294387421,1.192308,Electronic technology,america,Electronic Technology
1,NASDAQ,TSLA,"Tesla, Inc.",tesla,stock,['common'],22979814159.56,USD,339.38,100,1,false,0,-0.4283534796385341,67711162,0.8284187134424994,1094652861241.6669,USD,196.5369469539032,1.7268,-51.50391776897801,0.0,1.794118,Consumer durables,america,Consumer Durables
2,NASDAQ,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,stock,['common'],19940889041.28,USD,184.42,100,1,false,0,5.412975135753071,108127584,1.3957656318736185,299284839154.42236,USD,106.15322627064985,1.7373,109.26282823416045,0.0,1.342105,Electronic technology,america,Electronic Technology
3,NASDAQ,AAPL,Apple Inc.,apple,stock,['common'],16298300463.810001,USD,233.33,100,1,false,0,1.602438493359463,69850857,0.8955825946523748,3462708024639.782,USD,35.47018941351738,6.5782,0.15682333774874735,0.43979969518833,1.479167,Electronic technology,america,Electronic Technology
4,NASDAQ,MSFT,Microsoft Corporation,microsoft,stock,['common'],10203566861.560001,USD,520.58,100,1,false,0,-1.6363086690348365,19600382,0.8054575225782294,3869557747201.9575,USD,38.16121276096646,13.6416,15.596003762361141,0.612198624442597,1.114754,Technology services,america,Technology Services
5,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],9867769464.09,USD,184.37,100,1,false,0,-1.3905974220463146,53521557,0.7697430954898807,437389153639.74,USD,612.7284812229977,0.3009,77.10417892878164,0.0,1.913793,Technology services,america,Technology Services
6,NASDAQ,AMZN,"Amazon.com, Inc.",amazon,stock,['common'],8192623378.24,USD,224.56,100,1,false,0,1.3952228292771045,36483004,0.6222572025082165,2394912676481.609,USD,34.269319985349775,6.5528,56.99465727497067,0.0,1.133803,Retail trade,america,Retail Trade
7,NASDAQ,META,"Meta Platforms, Inc.",meta-platforms,stock,['common'],6867071542.8,USD,780.08,100,1,false,0,-1.2556962025316403,8803035,0.5479822471887604,1959531630820.7449,USD,28.250666357631246,27.6128,40.97873535343221,0.259493670886076,1.228571,Technology services,america,Technology Services
8,AMEX,BMNR,"BitMine Immersion Technologies, Inc.",bitmine-immersion-technologies,stock,['common'],6590133555.93,USD,61.63,100,1,false,0,-1.297245355541312,106930611,1.671897125163131,6921750573.257849,USD,,-2.8796,-96.26499454743728,0.0,1.0,Finance,america,Finance
9,NASDAQ,HOOD,"Robinhood Markets, Inc.",robinhood,stock,['common'],5930681761.88,USD,108.62,100,1,false,0,-4.7944605136295895,54600274,1.23314191107029,96527887467.40976,USD,55.170662332385206,1.9688,503.55610055180875,0.0,1.444444,Finance,america,Finance
10,NASDAQ,AVGO,Broadcom Inc.,broadcom,stock,['common'],5365004638.71,USD,309.09,100,1,false,0,-1.1955375123869225,17357419,0.9890946527512798,1453795848150.2014,USD,116.19051199157957,2.6602,14.446738943383252,0.735223603874309,1.180851,Electronic technology,america,Electronic Technology
11,NYSE,UNH,UnitedHealth Group Incorporated,unitedhealth,stock,['common'],5268352160.61,USD,271.81,100,1,false,0,3.914822036166231,19382481,1.0111902520965896,246171160345.6796,USD,11.773241333905082,23.0871,52.6520761703253,3.25343120388424,1.465517,Health services,america,Health Services
12,NASDAQ,COIN,"Coinbase Global, Inc.",coinbase,stock,['common'],5014385728.44,USD,327.01,100,1,false,0,1.3607339904531606,15334044,1.03941864954377,84021343373.29393,USD,31.635515826948378,10.3368,85.9671848013817,0.0,1.736842,Finance,america,Finance
13,NASDAQ,CRWV,"CoreWeave, Inc.",coreweave,stock,['common'],4366870763.52,USD,117.76,100,1,false,0,-20.83361344537815,37082802,2.30240411313904,57472955761.29399,USD,,,,0.0,1.86,Technology services,america,Technology Services
14,NASDAQ,MSTR,Strategy Inc,microstrategy,stock,['common'],4226333916.7,USD,389.9,100,1,false,0,-1.1384669996703793,10839533,0.9773946998939878,110557197629.16125,USD,34.32399598570347,11.3594,,0.0,1.28125,Technology services,america,Technology Services
15,NYSE,LLY,Eli Lilly and Company,eli-lilly,stock,['common'],4162254746.32,USD,660.49,100,1,false,0,3.293558325383554,6301768,0.7398647883130403,625125195844.8256,USD,43.79674818312026,15.0808,88.38048841421524,0.875779991554979,1.258621,Health technology,america,Health Technology
16,NASDAQ,GOOG,Alphabet Inc.,alphabet,stock,['common'],3972529240.54,USD,203.03,100,1,false,0,-0.5534874608150447,19566218,0.9609146170821018,2450010580717.611,USD,21.625392767747776,9.3885,34.66972674460303,0.396747648902821,1.232394,Technology services,america,Technology Services
17,NYSE,BLSH,Bullish Ordinary Shares,,stock,['common'],3933798708.0,USD,68.0,100,1,false,0,,57849981,,,USD,,,,,,Technology services,america,Technology Services
18,NASDAQ,BSLK,"Bolt Projects Holdings, Inc.",bolt-projects,stock,['common'],3778335093.12,USD,14.32,100,1,false,0,556.880733944954,263850216,834.789927983806,4494678.0,USD,,-2.5118,70.94707134264829,0.0,,Finance,america,Finance
19,NYSE,ORCL,Oracle Corporation,oracle,stock,['common'],3461165060.28,USD,244.18,100,1,false,0,-3.813125344678171,14174646,1.3406237723055339,685860845496.9907,USD,56.251007855513826,4.3409,17.115877512478086,0.709052233514535,1.430233,Technology services,america,Technology Services
20,NASDAQ,NFLX,"Netflix, Inc.",netflix,stock,['common'],3324622958.6400003,USD,1204.44,100,1,false,0,-1.7008357273439474,2760306,0.920793915241039,511798281824.266,USD,51.32680760757007,23.4661,46.643877991013696,0.0,1.472222,Technology services,america,Technology Services
21,NYSE,CAVA,"CAVA Group, Inc.",cava,stock,['common'],2926346393.55,USD,70.45,100,1,false,0,-16.62721893491124,41537919,9.966689338781647,8148244570.51716,USD,59.34130727762803,1.1872,226.42287599670055,0.0,1.404762,Consumer services,america,Consumer Services
22,NASDAQ,APP,Applovin Corporation,applovin,stock,['common'],2826928886.3999996,USD,446.4,100,1,false,0,-4.411134903640262,6332726,0.7771294301438711,150994766098.4531,USD,66.31705614071576,6.7313,185.22457627118644,0.0,1.306452,Technology services,america,Technology Services
23,NYSE,CRCL,"Circle Internet Group, Inc.",circle-internet-group-inc,stock,['common'],2733792048.96,USD,153.16,100,1,false,0,-6.1577109245757065,17849256,1.4832283014348675,34805697301.2,USD,,,,0.0,1.9,Technology services,america,Technology Services
24,NASDAQ,CSCO,"Cisco Systems, Inc.",cisco,stock,['common'],2663053465.6000004,USD,70.4,100,1,false,0,-1.37293359484448,37827464,1.7481552975438708,278783868960.1345,USD,28.852459016393446,2.44,-17.800835466918205,2.26954328943682,1.518519,Electronic technology,america,Electronic Technology
25,NYSE,GEV,GE Vernova Inc.,ge-verona,stock,['common'],2496276260.2,USD,634.31,100,1,false,0,-3.518191774154312,3935420,1.7131423565569437,172674366746.9356,USD,151.78148405159004,4.1791,-3.2257317525009155,0.11407885130202,1.458333,Producer manufacturing,america,Producer Manufacturing
26,NYSE,JPM,JP Morgan Chase & Co.,jpmorgan-chase,stock,['common'],2446000251.41,USD,290.53,100,1,false,0,-0.792214444254755,8419097,1.0052138944916538,798885948102.9467,USD,14.907001205777469,19.4895,8.70498862165901,1.80980023903022,1.625,Finance,america,Finance
27,NYSE,CRM,"Salesforce, Inc.",salesforce,stock,['common'],2418585618.33,USD,237.03,100,1,false,0,2.3180523180523203,10203711,1.2971940810881646,226600683582.155,USD,37.07475012904134,6.3933,14.98534199025197,0.704480704480705,1.237288,Technology services,america,Technology Services
28,NASDAQ,COST,Costco Wholesale Corporation,costco-wholesale,stock,['common'],2301595455.1,USD,978.85,100,1,false,0,-1.2509457755359372,2351326,1.0328162047171676,434097541028.9003,USD,55.52404236129625,17.6293,9.270714533644068,0.482219419924338,1.551282,Retail trade,america,Retail Trade
29,NASDAQ,MU,"Micron Technology, Inc.",micron-technology,stock,['common'],2289105841.94,USD,124.27,100,1,false,0,-2.7240704500978508,18420422,0.8214254565939523,139073678919.20844,USD,22.43019331083154,5.5403,,0.360078277886497,1.280488,Electronic technology,america,Electronic Technology
30,NYSE,NOW,"ServiceNow, Inc.",servicenow,stock,['common'],2116816658.33,USD,862.865,100,1,false,0,1.1055388256799104,2453242,1.3062056270664684,179475918460.16266,USD,108.6034159419013,7.9451,43.675292500768556,0.0,1.195652,Technology services,america,Technology Services
31,NASDAQ,PANW,"Palo Alto Networks, Inc.",palo-alto-networks,stock,['common'],2112178847.6000001,USD,176.86,100,1,false,0,0.8323831242873477,11942660,0.7272015090612906,118049274644.88461,USD,101.20743919885551,1.7475,-49.128118540944946,0.0,1.377193,Technology services,america,Technology Services
32,NYSE,HD,"Home Depot, Inc. (The)",home-depot,stock,['common'],2111952673.22,USD,407.18,100,1,false,0,2.8232323232323253,5186779,1.847340686611032,405114774291.7994,USD,27.62358975054782,14.7403,-1.110306055360999,2.2979797979798,1.434211,Retail trade,america,Retail Trade
33,NYSE,GE,GE Aerospace,ge-aerospace,stock,['common'],2041971804.3600001,USD,268.86,100,1,false,0,-3.8515180774594935,7594926,1.9243395523762628,285109723526.1026,USD,37.53088487792621,7.1637,70.00973016588746,0.457747738082466,1.263158,Electronic technology,america,Electronic Technology
34,NASDAQ,PSKY,Paramount Skydance Corporation,,stock,['common'],2003566125.0,USD,15.0,100,1,false,0,36.73655423883317,133571075,,15969800193.254328,USD,,-0.0253,99.70087491132655,1.82315405651778,2.240741,Commercial services,america,Commercial Services
35,NYSE,WMT,Walmart Inc.,walmart,stock,['common'],1957413326.51,USD,100.99,100,1,false,0,-2.53812005404363,19382249,1.1912019746484968,805942432026.8538,USD,43.324753324753324,2.331,-0.4186602870813505,0.854082223508975,1.178571,Retail trade,america,Retail Trade
36,NYSE,V,Visa Inc.,visa,stock,['common'],1950081656.9,USD,342.55,100,1,false,0,1.725366751796639,5692838,0.7463436510948529,659957106832.3613,USD,33.81506599145122,10.1301,10.047581801590416,0.680049890122943,1.309524,Finance,america,Finance
37,NYSE,XOM,Exxon Mobil Corporation,exxon,stock,['common'],1931787346.3999999,USD,107.6,100,1,false,0,1.3850937529445009,17953414,1.1136130903344552,458725372894.1751,USD,15.255054300053875,7.0534,-15.554438139022588,3.69358334118534,1.534483,Energy minerals,america,Energy Minerals
38,NASDAQ,INTC,Intel Corporation,intel,stock,['common'],1908151076.9199998,USD,22.22,100,1,false,0,1.879871618523614,85875386,0.8630169479687285,97256937618.04861,USD,,-4.7628,-2174.3902439024387,2.29252636405319,2.045455,Electronic technology,america,Electronic Technology
39,NYSE,CAT,"Caterpillar, Inc.",caterpillar,stock,['common'],1821531856.2,USD,413.7,100,1,false,0,0.2398778803518231,4403026,1.231768989426656,193809734652.8393,USD,21.036734195752988,19.6656,-10.421164830960112,1.39080710426207,1.604167,Producer manufacturing,america,Producer Manufacturing
40,NYSE,RDDT,"Reddit, Inc.",reddit,stock,['common'],1751429275.8400002,USD,234.77,100,1,false,0,4.798678689402731,7460192,0.6928518549228588,43938659378.357376,USD,198.1683126529923,1.1847,,0.0,1.448276,Technology services,america,Technology Services
41,NASDAQ,SOFI,"SoFi Technologies, Inc.",sofi,stock,['common'],1632605175.26,USD,23.81,100,1,false,0,0.676532769556026,68568046,0.9070874067055447,28224028253.630867,USD,48.023396530859216,0.4958,,0.0,1.978261,Finance,america,Finance
42,NASDAQ,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,stock,['common'],1591692257.8799999,USD,17.24,100,1,false,0,6.419753086419748,92325537,2.717536789413481,5564253930.074074,USD,,-0.7606,-63.745963401507,0.0,1.0625,Electronic technology,america,Electronic Technology
43,NYSE,C,"Citigroup, Inc.",citigroup,stock,['common'],1571670443.4,USD,94.65,100,1,false,0,-1.1385001044495395,16605076,1.1228696502936024,174240975452.17624,USD,13.994026849606719,6.7636,88.80607430980098,2.33966993941926,1.375,Finance,america,Finance
44,NYSE,BA,Boeing Company (The),boeing,stock,['common'],1555791443.1000001,USD,233.37,100,1,false,0,0.32672713984781,6666630,1.0599216317193214,176464526375.7881,USD,,-16.5217,-193.5677606211908,0.0,1.303571,Electronic technology,america,Electronic Technology
45,NYSE,LOW,"Lowe's Companies, Inc.",lowe-s,stock,['common'],1545073646.4,USD,256.225,100,1,false,0,4.637154408461639,6030144,2.152659157766336,143598142490.7884,USD,21.22455910736326,12.0721,-3.0454651321548685,1.89896679870952,1.540541,Retail trade,america,Retail Trade
