,exchange,name,description,logoid,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,market,sector
0,NASDAQ,TSLA,"Tesla, Inc.",tesla,stock,['common'],27502123969.999996,USD,340.84,100,1,false,0,0.5338760581659447,80689250,0.9792100238719036,1099362024548.0253,USD,197.38244151030807,1.7268,-51.50391776897801,0.0,1.803922,Consumer durables,america,Consumer Durables
1,NASDAQ,NVDA,NVIDIA Corporation,nvidia,stock,['common'],26691087708.48,USD,183.16,100,1,false,0,0.604196418763042,145725528,0.9051441144677855,4469103940070.081,USD,58.99822837816074,3.1045,81.60280783854927,0.0219707788641107,1.192308,Electronic technology,america,Electronic Technology
2,NASDAQ,AAPL,Apple Inc.,apple,stock,['common'],12784894524.75,USD,229.65,100,1,false,0,1.0872435953869173,55671215,0.7176999144611195,3408095372887.8716,USD,34.91076586300204,6.5782,0.15682333774874735,0.444581389206796,1.479167,Electronic technology,america,Electronic Technology
3,NASDAQ,META,"Meta Platforms, Inc.",meta-platforms,stock,['common'],11517724420.0,USD,790.0,100,1,false,0,3.1506652565056728,14579398,0.9150317001596219,1984450285200.1255,USD,28.60992003708425,27.6128,40.97873535343221,0.267669447817515,1.225352,Technology services,america,Technology Services
4,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],10280314168.11,USD,186.97,100,1,false,0,2.348368732209323,54983763,0.8053154133848561,443557228634.0301,USD,621.3692256563643,0.3009,77.10417892878164,0.0,1.913793,Technology services,america,Technology Services
5,NASDAQ,MSFT,Microsoft Corporation,microsoft,stock,['common'],9890768953.48,USD,529.24,100,1,false,0,1.431665293136828,18688627,0.775058706093768,3933929187784.655,USD,38.79603565564157,13.6416,15.596003762361141,0.620963259673803,1.120968,Technology services,america,Technology Services
6,NASDAQ,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,stock,['common'],9156138762.699999,USD,174.95,100,1,false,0,1.5498026468539514,52335746,0.6301699842655655,283916512050.7984,USD,100.70223910665975,1.7373,109.26282823416045,0.0,1.342105,Electronic technology,america,Electronic Technology
7,NASDAQ,AMZN,"Amazon.com, Inc.",amazon,stock,['common'],8250708049.24,USD,221.47,100,1,false,0,0.0768187980117431,37254292,0.6392700730327822,2361958117434.5957,USD,33.79776584055671,6.5528,56.99465727497067,0.0,1.133803,Retail trade,america,Retail Trade
8,AMEX,BMNR,"BitMine Immersion Technologies, Inc.",bitmine-immersion-technologies,stock,['common'],8094508929.36,USD,62.44,100,1,false,0,5.866395388267211,129636594,2.3188942348878623,7012722893.903697,USD,,-2.8796,-96.26499454743728,0.0,1.0,Finance,america,Finance
9,NASDAQ,AVGO,Broadcom Inc.,broadcom,stock,['common'],5513263990.219999,USD,312.83,100,1,false,0,2.938466600855547,17623834,0.9952757108259271,1471386863256.702,USD,117.59642132170512,2.6602,14.446738943383252,0.756827903915762,1.180851,Electronic technology,america,Electronic Technology
