,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,sector.tr,sector,market,recommendation_mark
0,NASDAQ,IPDN,"Professional Diversity Network, Inc.",professional-diversity-network,stock,['common'],10698644.223602485,USD,4.28,100,1,false,0,USD,-33.54037267080746,1637585,,-1.4607,48.02889062833558,0.0,0.04775348097589425,Commercial services,Commercial Services,america,
1,NASDAQ,MEIP,"MEI Pharma, Inc.",mei-pharma,stock,['common'],98513226.24113475,USD,3.0,100,1,false,0,USD,-29.078014184397173,6234850,,-4.7521,-221.0602741121924,0.0,13.920960089310633,Health technology,Health Technology,america,
2,NASDAQ,FGNX,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],9233449.56386293,USD,6.95,100,1,false,0,USD,-27.829698857736247,339228,1.8277929728592468,3.8024,,0.0,2.861452033302123,Finance,Finance,america,
3,AMEX,NBY,"NovaBay Pharmaceuticals, Inc.",novabay-pharma,stock,['common'],15723442.761394102,USD,2.7,100,1,false,0,USD,-27.613941018766752,3468755,,-1.8638,96.11529475029128,0.0,0.15486809652652578,Health technology,Health Technology,america,
4,NASDAQ,SMMT,Summit Therapeutics Inc.,summit-therapeutics,stock,['common'],14444653431.836412,USD,19.445,100,1,false,0,USD,-25.153964588144728,16175045,,-1.0074,-338.19051761635495,0.0,4.992939524696939,Health technology,Health Technology,america,1.2
5,NASDAQ,SSM,Sono Group N.V.,sono-nv,stock,['common'],16164613.88251555,USD,11.04,100,1,false,0,USD,-23.704215618521086,224779,0.03795979837295502,290.834,,0.0,,Consumer durables,Consumer Durables,america,
6,NASDAQ,RECT,Rectitude Holdings Ltd,rectitude-ltd,stock,['common'],53650000.0,USD,3.7,100,1,false,0,USD,-21.940928270042193,458654,41.713641488162345,0.0887,-30.54032889584965,0.0,252.8970004411116,Distribution services,Distribution Services,america,
7,NASDAQ,CERO,"CERo Therapeutics Holdings, Inc.",cero-therapeutics,stock,['common'],5641281.486486487,USD,4.68,100,1,false,0,USD,-20.945945945945947,572657,,-258.1918,68.16769818764642,0.0,1.1639724788357395,Health technology,Health Technology,america,1.0
8,NASDAQ,STI,"Solidion Technology, Inc.",solidion-technology,stock,['common'],13177948.268581077,USD,4.75,100,1,false,0,USD,-19.763513513513512,452354,,-5.1036,97.35715395370515,0.0,0.04794198641706955,Finance,Finance,america,
9,NASDAQ,INHD,Inno Holdings Inc.,inno,stock,['common'],84960220.88290153,USD,7.76,100,1,false,0,USD,-19.58549222797928,11309171,,-1.4727,24.55430327868853,0.0,0.34029401144584426,Producer manufacturing,Producer Manufacturing,america,
10,NASDAQ,THAR,"Tharimmune, Inc.",tharimmune,stock,['common'],17455774.739130434,USD,2.96,100,1,false,0,USD,-19.56521739130435,1395418,,-6.0216,87.43418787366576,0.0,0.10016405259017244,Health technology,Health Technology,america,
11,NASDAQ,PFAI,Pinnacle Food Group Limited,pinnacle-food-limited,stock,['common'],30420000.0,USD,2.11,100,1,false,0,USD,-18.846153846153854,177431,,,,0.0,0.3452971985409753,Producer manufacturing,Producer Manufacturing,america,
12,NASDAQ,BUUU,BUUU Group Limited,,stock,['common'],,USD,5.34,100,1,false,0,USD,-18.597560975609753,66795,,,,,0.713074799459389,Commercial services,Commercial Services,america,
13,NASDAQ,TONX,TON Strategy Company,verb-technology-company,stock,['common'],529412869.117647,USD,8.745,100,1,false,0,USD,-18.347338935574243,1661035,,-11.5881,93.90920654276343,0.0,6.103245932479935,Technology services,Technology Services,america,
14,NASDAQ,TIL,"Instil Bio, Inc.",instil-bio,stock,['common'],173965944.7752381,USD,25.77,100,1,false,0,USD,-18.190476190476193,215421,,-12.9206,29.722438278823617,0.0,2.061794198634601,Health technology,Health Technology,america,1.375
15,NASDAQ,WAI,Top KingWin Ltd,,stock,['common'],119958845.0,USD,2.38,100,1,false,0,USD,-17.931034482758623,234865,,-0.8067,,0.0,0.08810644376313481,Commercial services,Commercial Services,america,
16,NASDAQ,ATHR,"Aether Holdings, Inc.",aether,stock,['common'],57481046.75,USD,4.75,100,1,false,0,USD,-16.958041958041957,134715,,-0.1656,-219.69111969111967,0.0,1.5911552485150282,Technology services,Technology Services,america,
17,NYSE,OPAD,Offerpad Solutions Inc.,offerpad-solutions,stock,['common'],129980137.81800392,USD,4.25,100,1,false,0,USD,-16.82974559686889,14287690,,-2.0627,15.546184081231582,0.0,0.34102739299433094,Technology services,Technology Services,america,2.0
18,NASDAQ,SINT,"SiNtx Technologies, Inc.",sintx-technologies,stock,['common'],12663190.22504537,USD,4.59,100,1,false,0,USD,-16.69691470054446,1010638,,-10.4303,96.14399954453923,0.0,0.24038568916444805,Health technology,Health Technology,america,
19,AMEX,UUU,"Universal Safety Products, Inc.",universal-security-instruments,stock,['common'],15496343.117206983,USD,6.7,100,1,false,0,USD,-16.458852867830416,731937,5.628360215053764,1.1904,,0.0,0.10308151824767517,Electronic technology,Electronic Technology,america,
20,NASDAQ,JFB,JFB Construction Holdings,jfb-construction,stock,['common'],63439292.0,USD,5.65,100,1,false,0,USD,-15.419161676646699,41221,,-0.2488,-164.10718886884823,0.0,2.665782836448296,Industrial services,Industrial Services,america,
21,NASDAQ,BNC,CEA Industries Inc.,cea-industries,stock,['common'],14664661.630243903,USD,17.43,100,1,false,0,USD,-14.975609756097564,293444,,-4.2148,16.120044578888702,0.0,1.1466808488855145,Producer manufacturing,Producer Manufacturing,america,1.0
22,NASDAQ,IRDM,Iridium Communications Inc,iridium-communications,stock,['common'],2269776870.2257166,USD,21.39,100,1,false,0,USD,-14.848726114649683,7520212,21.36649685346119,1.0011,38.69492934330841,2.22929936305733,4.691402386583866,Communications,Communications,america,1.25
23,NASDAQ,ARTV,"Artiva Biotherapeutics, Inc.",artiva-biotherapeutics,stock,['common'],75475603.02216066,USD,3.09,100,1,false,0,USD,-14.40443213296399,119775,,-3.0882,,0.0,1.968688362919132,Health technology,Health Technology,america,1.0
24,NASDAQ,KITT,"Nauticus Robotics, Inc.",,stock,['common'],17658481.986332573,USD,3.76,100,1,false,0,USD,-14.350797266514807,639076,,-237.3022,-317.50477671706705,0.0,1.2006264809044613,Producer manufacturing,Producer Manufacturing,america,
25,NASDAQ,IDYA,"IDEAYA Biosciences, Inc.",ideaya-biosciences,stock,['common'],2049985766.6586893,USD,23.39,100,1,false,0,USD,-13.880706921944034,3052349,,-3.786,-73.55030942012375,0.0,2.8201267877162226,Health technology,Health Technology,america,1.138889
26,NASDAQ,LIMN,"Liminatus Pharma, Inc.",liminatus-pharma,stock,['common'],62519303.0,USD,2.31,100,1,false,0,USD,-13.483146067415728,521430,,-0.2868,-46.02851323828921,0.0,0.12105541151677766,Health technology,Health Technology,america,
27,NASDAQ,TGHL,The GrowHub Limited,,stock,['common'],,USD,3.05,100,1,false,0,USD,-13.229018492176396,123867,,,,,,Finance,Finance,america,
28,NASDAQ,BTBD,"BT Brands, Inc.",bt-brands,stock,['common'],11879447.826086957,USD,2.0,100,1,false,0,USD,-13.04347826086956,461792,,-0.3362,-85.84853510226644,0.0,0.0423894189330727,Consumer services,Consumer Services,america,
29,NASDAQ,PRAX,"Praxis Precision Medicines, Inc.",praxis-precision-medicines,stock,['common'],857615592.4066169,USD,40.75,100,1,false,0,USD,-13.020277481323376,1508310,,-12.2888,-19.636285753227277,0.0,4.66194695188951,Health technology,Health Technology,america,1.192308
30,AMEX,BRIA,BrilliA Inc,brillia,stock,['common'],,USD,2.55,100,1,false,0,USD,-12.969283276450522,304866,,,,,0.08918177289851849,Distribution services,Distribution Services,america,1.0
31,NASDAQ,CELU,Celularity Inc.,celularity,stock,['common'],56319017.721991695,USD,2.11,100,1,false,0,USD,-12.448132780082997,148043,,-3.1877,45.18991041799206,0.0,0.997495531103051,Commercial services,Commercial Services,america,1.5
32,NASDAQ,VEEE,Twin Vee PowerCats Co.,twin-vee-powercats-co,stock,['common'],5570874.36971831,USD,2.49,100,1,false,0,USD,-12.32394366197182,1746467,,-8.0986,17.299621146364135,0.0,0.20590117431672852,Consumer durables,Consumer Durables,america,
33,NASDAQ,SSII,SS Innovations International Inc.,ss-innovations-international,stock,['common'],1188632833.8914285,USD,6.14,100,1,false,0,USD,-12.28571428571429,84600,,-0.0633,66.47245762711864,0.0,2.4377733850471706,Health technology,Health Technology,america,
34,AMEX,HUSA,Houston American Energy Corporation,houston-american-energy,stock,['common'],221667843.80026808,USD,6.55,100,1,false,0,USD,-12.19839142091153,205391,,-8.9744,-213.63668134479622,0.0,1.3838853171015153,Energy minerals,Energy Minerals,america,
35,NASDAQ,BSGM,"BioSig Technologies, Inc.",biosig-technologies,stock,['common'],136851267.9637188,USD,3.88,100,1,false,0,USD,-12.018140589569166,1456386,,-1.0553,45.54133553514295,0.0,2.4017933474764104,Health technology,Health Technology,america,1.0
36,NASDAQ,INDP,"Indaptus Therapeutics, Inc.",indaptus-therapeutics,stock,['common'],3219999.1371480473,USD,2.91,100,1,false,0,USD,-11.898274296094453,985739,,-37.5626,28.0381011496631,0.0,43.14352741389799,Health technology,Health Technology,america,1.0
37,NYSE,DBI,Designer Brands Inc.,designer-brands,stock,['common'],203598798.8752643,USD,4.17,100,1,false,0,USD,-11.839323467230454,1982740,,-0.6784,-420.0,4.22832980972516,2.017196540995358,Retail trade,Retail Trade,america,2.0
