,exchange,name,description,logoid,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,market,sector
0,NASDAQ,NVDA,NVIDIA Corporation,nvidia,stock,['common'],27563694291.89,USD,168.31,100,1,false,0,0.7723625913064256,163767419,0.8080342093080541,4089933104622.8745,USD,47.90379962999857,3.5135,64.96079628151556,0.0239492276374087,1.19697,Electronic technology,america,Electronic Technology
1,NASDAQ,TSLA,"Tesla, Inc.",tesla,stock,['common'],26051715538.399998,USD,346.4,100,1,false,0,-1.2655341466195411,75207031,0.9535241174127859,1117295513142.2185,USD,200.60227009497336,1.7268,-51.50391776897801,0.0,1.78,Consumer durables,america,Consumer Durables
2,NASDAQ,AVGO,Broadcom Inc.,broadcom,stock,['common'],15047824704.65,USD,345.65,100,1,false,0,3.2129953118934553,43534861,1.6789059824186843,1625754888422.2517,USD,88.34956419497482,3.9123,240.55536211699163,0.686792678192839,1.173469,Electronic technology,america,Electronic Technology
3,NASDAQ,HOOD,"Robinhood Markets, Inc.",robinhood,stock,['common'],12007167917.12,USD,117.28,100,1,false,0,15.8320987654321,102380354,3.0175352795753567,104223817027.63615,USD,59.56928078017066,1.9688,503.55610055180875,0.0,1.444444,Finance,america,Finance
4,NASDAQ,AAPL,Apple Inc.,apple,stock,['common'],11655894727.64,USD,237.88,100,1,false,0,-0.75514205849222,48999053,1.089572621177471,3530231925527.733,USD,36.16186798820346,6.5782,0.15682333774874735,0.425549668321582,1.5,Electronic technology,america,Electronic Technology
5,NASDAQ,META,"Meta Platforms, Inc.",meta-platforms,stock,['common'],9845963976.8,USD,752.3,100,1,false,0,-0.01993487939399175,13087816,1.4858689807070233,1889749345940.5354,USD,27.244611194808204,27.6128,40.97873535343221,0.272443351717722,1.221429,Technology services,america,Technology Services
6,NASDAQ,OCTO,Eightco Holdings Inc.,eightco,stock,['common'],9234086130.64,USD,45.08,100,1,false,0,3008.965517241379,204837758,8043.704369816537,4414879.0,USD,,-3.997,49.65551119116295,0.0,,Technology services,america,Technology Services
7,NASDAQ,APP,Applovin Corporation,applovin,stock,['common'],9035409899.359999,USD,547.04,100,1,false,0,11.58616187989555,16516909,3.0210931519157844,185036234769.66513,USD,81.26810571509218,6.7313,185.22457627118644,0.0,1.310345,Technology services,america,Technology Services
8,NASDAQ,MSFT,Microsoft Corporation,microsoft,stock,['common'],8355319174.8,USD,498.2,100,1,false,0,0.6464646464646442,16771014,0.7799384067282152,3703203552246.5024,USD,36.52064273985456,13.6416,15.596003762361141,0.670707070707071,1.098361,Technology services,america,Technology Services
9,NASDAQ,AMZN,"Amazon.com, Inc.",amazon,stock,['common'],8006080290.56,USD,235.84,100,1,false,0,1.5107820772177467,33947084,1.0244615350908655,2515212891697.9307,USD,35.990721523623485,6.5528,56.99465727497067,0.0,1.135714,Retail trade,america,Retail Trade
10,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],7436983010.8,USD,156.1,100,1,false,0,1.9528443602638497,47642428,0.6601238179250544,370322973962.3506,USD,518.7770023263542,0.3009,77.10417892878164,0.0,1.931034,Technology services,america,Technology Services
11,NASDAQ,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,stock,['common'],6336279416.67,USD,151.41,100,1,false,0,0.17864231838031644,41848487,0.9896349923690945,245714771194.72964,USD,87.15247798307719,1.7373,109.26282823416045,0.0,1.368421,Electronic technology,america,Electronic Technology
12,NYSE,UNH,UnitedHealth Group Incorporated,unitedhealth,stock,['common'],5904934428.75,USD,320.25,100,1,false,0,1.5409493008655994,18438515,1.5909349817667533,290041998288.22174,USD,13.871382720220383,23.0871,52.6520761703253,2.69824661530169,1.448276,Health services,america,Health Services
13,NASDAQ,GOOG,Alphabet Inc.,alphabet,stock,['common'],5415839573.84,USD,234.16,100,1,false,0,-0.4294765488795301,23128799,0.7923955798365904,2830803015553.6304,USD,24.941151408638227,9.3885,34.66972674460303,0.34443168771527,1.25,Technology services,america,Technology Services
