,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,729807.77,100,1,false,0,USD,-0.026332876712326217,351,1049013588880.0428,12.965274245265721,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.9525101763907734
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,217.12,100,1,false,0,USD,2.419925468182459,50480386,2305022310978.8677,35.41173976155138,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.098592,1.2982620400808786
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,174.43,100,1,false,0,USD,1.7143856784652152,25908953,2111207764332.6323,19.451785933335564,8.9673,37.528948054537366,0.466499504344277,Technology services,Technology Services,america,1.21831,0.9637036319957583
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,497.45,100,1,false,0,USD,1.0522680642736724,21578720,3697318903080.479,38.44103055499745,12.9406,12.125255606002842,0.658175391553416,Technology services,Technology Services,america,1.15625,1.0631388359832081
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,53.41,100,1,false,0,USD,2.2005357826253324,5889318,23277985439.11768,29.488736749116608,1.8112,23.648279628618226,0.511863758132415,Finance,Finance,america,1.4,1.3677015614783141
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,726.09,100,1,false,0,USD,2.456680024834916,13964668,1825497665581.517,28.32217749485115,25.6368,47.260915268451576,0.285742507196478,Technology services,Technology Services,america,1.226027,1.1956424086815924
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,89.44,100,1,false,0,USD,-0.40089086859688133,11575431,162509832456.48105,27.18954248366013,3.2895,37.68206931190355,1.15812917594655,Finance,Finance,america,1.304348,1.407884386868624
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,155.02,100,1,false,0,USD,0.4601127600285192,198139744,3782487940155.9106,49.933966822354655,3.1045,81.60280783854927,0.0259218456354092,Electronic technology,Electronic Technology,america,1.184615,1.0718602985401708
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,311.42,100,1,false,0,USD,0.9170744353349237,3255232,218177382430.6141,21.754650683543954,14.3151,17.88670108950761,0.946239346705985,Finance,Finance,america,1.703125,1.0955888878788276
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,201.0,100,1,false,0,USD,-0.27783290335384114,50798941,3002101024184.059,31.367530704286896,6.4079,-0.35609877464701006,0.501091486406033,Electronic technology,Electronic Technology,america,1.52,0.9587834793716022
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,152.01,100,1,false,0,USD,-0.17730496453901382,7156903,365747190612.8174,16.897697840127165,8.9959,29.575375219658355,3.29655897031784,Health technology,Health Technology,america,1.6,0.8120204665968919
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,325.78,100,1,false,0,USD,-0.5403755151885326,80439405,1047876898477.1512,179.157501099868,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.796296,0.6946317069126036
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,10.63,100,1,false,0,USD,1.4312977099236674,88411683,42272284896.54389,8.517628205128206,1.248,28.659793814432994,7.15648854961832,Consumer durables,Consumer Durables,america,2.018519,1.002380492139952
13,NYSE:GM,GM,General Motors Company,general-motors,streaming,stock,['common'],30449000000.0,USD,49.16,100,1,false,0,USD,2.1400373987118098,10386262,47264133526.99854,7.081226682799648,6.9423,-15.105899041283502,0.997298981923956,Consumer durables,Consumer Durables,america,1.637931,1.0220214180214062
14,NYSE:BA,BA,Boeing Company (The),boeing,streaming,stock,['common'],23674000000.0,USD,202.58,100,1,false,0,USD,1.85017596782303,6931726,152746428117.6925,,-17.9353,-406.76141500904157,0.0,Electronic technology,Electronic Technology,america,1.387097,0.6719641742466937
15,NYSE:BN,BN,Brookfield Corporation,brookfield,streaming,stock,['common'],21832058148.57,USD,61.1,100,1,false,0,USD,1.4950166112956786,1765307,100697290414.31114,221.60764325414436,0.275712512,-54.16701778202436,0.559501210653753,Finance,Finance,america,1.4,1.0089608144904285
16,NYSE:SYF,SYF,Synchrony Financial,synchrony,streaming,stock,['common'],21629000000.0,USD,65.83,100,1,false,0,USD,1.3861081164330686,2210780,25058237431.29647,9.0372444847137,7.2843,4.506326934664713,1.6171261358386,Finance,Finance,america,1.479167,0.5856035942209292
17,NASDAQ:INTC,INTC,Intel Corporation,intel,streaming,stock,['common'],21048000000.0,USD,22.5,100,1,false,0,USD,1.3513513513513546,63229147,98145003372.97298,,-4.4723,-565.913115949578,2.25225225225225,Electronic technology,Electronic Technology,america,2.056818,0.637815130166741
18,NYSE:XOM,XOM,Exxon Mobil Corporation,exxon,streaming,stock,['common'],18512000000.0,USD,109.99,100,1,false,0,USD,1.4948786564547294,18304841,474017223239.3999,14.5516365464504,7.5586,-7.258717577482757,3.61723724277937,Energy minerals,Energy Minerals,america,1.467742,0.7813223986004386
19,NYSE:KKR,KKR,KKR & Co. Inc.,kkr,streaming,stock,['common'],18393465000.0,USD,131.94,100,1,false,0,USD,2.406085066749452,3916088,117511281782.20786,57.19859539602028,2.3067,-48.30460993702517,0.55107109593294,Finance,Finance,america,1.195652,1.141371644319631
20,NYSE:V,V,Visa Inc.,visa,streaming,stock,['common'],17610000000.0,USD,346.03,100,1,false,0,USD,0.22302033250303593,8829456,671007284657.3724,35.19533753064068,9.8317,11.649008051420076,0.663268261599954,Finance,Finance,america,1.290698,0.9167256475282531
21,NYSE:IBM,IBM,International Business Machines Corporation,international-bus-mach,streaming,stock,['common'],17591000000.0,USD,291.93,100,1,false,0,USD,0.29890744176458617,3621110,271318731225.7244,50.21587683839339,5.8135,-34.17462096765062,2.29849515563801,Technology services,Technology Services,america,1.659091,0.8799750280345306
22,NYSE:CRM,CRM,"Salesforce, Inc.",salesforce,streaming,stock,['common'],17408000000.0,USD,270.74,100,1,false,0,USD,1.1129369584702788,6707978,258827449439.90378,42.34745749456462,6.3933,14.98534199025197,0.603525545264416,Technology services,Technology Services,america,1.228814,0.7973649213866693
23,NYSE:PFE,PFE,"Pfizer, Inc.",pfizer,streaming,stock,['common'],17317000000.0,USD,24.24,100,1,false,0,USD,-0.08244023083265921,31835340,137813266417.47403,17.567763443977388,1.3798,,7.00741962077494,Health technology,Health Technology,america,1.72,0.8058677317787855
24,NASDAQ:CSCO,CSCO,"Cisco Systems, Inc.",cisco,streaming,stock,['common'],17147000000.0,USD,68.95,100,1,false,0,USD,1.1145329227159484,23154032,273041891940.92102,28.258196721311478,2.44,-17.800835466918205,2.36105000733245,Electronic technology,Electronic Technology,america,1.461538,0.982291794571277
25,NYSE:AJG,AJG,Arthur J. Gallagher & Co.,gallagher,streaming,stock,['common'],16702200000.0,USD,318.39,100,1,false,0,USD,0.30242888195822054,1397270,81539679062.18748,48.975542224273184,6.501,31.673823219638674,0.771823709164225,Finance,Finance,america,1.526316,1.0289532133257346
26,NYSE:APO,APO,"Apollo Global Management, Inc. (New)",apollo,streaming,stock,['common'],16549000000.0,USD,139.35,100,1,false,0,USD,1.176214332389461,2441953,79637723035.84296,24.61492263124426,5.6612,-36.81132243950352,1.37769549117839,Finance,Finance,america,1.238095,0.8186416676447309
27,NASDAQ:BKNG,BKNG,Booking Holdings Inc. Common Stock,booking,streaming,stock,['common'],15578000000.0,USD,5596.0,100,1,false,0,USD,2.0171912457728243,219311,182095726904.86844,34.81675783563703,160.7272,20.54280832962093,0.653559025404031,Consumer services,Consumer Services,america,1.358974,0.9335962426445203
28,NASDAQ:UAL,UAL,"United Airlines Holdings, Inc.",united-airlines,streaming,stock,['common'],15530000000.0,USD,77.55,100,1,false,0,USD,1.068682392805934,4633552,25327874181.163815,7.069537631271879,10.9696,35.48068372690445,0.0,Transportation,Transportation,america,1.192308,0.5426962206642371
29,NASDAQ:COST,COST,Costco Wholesale Corporation,costco-wholesale,streaming,stock,['common'],14850000000.0,USD,982.91,100,1,false,0,USD,-0.36795264256897803,2262786,435898048270.74054,55.754340784943246,17.6293,9.270714533644068,0.48452166156466,Retail trade,Retail Trade,america,1.525641,1.0876415840231635
30,NASDAQ:SNPS,SNPS,"Synopsys, Inc.",synopsys,streaming,stock,['common'],14267199000.0,USD,495.7,100,1,false,0,USD,1.7300469965316985,1019600,76913273471.90839,35.69731099940948,13.8862,51.07325086763057,0.0,Technology services,Technology Services,america,1.173913,0.9736456766254946
31,NASDAQ:QCOM,QCOM,QUALCOMM Incorporated,qualcomm,streaming,stock,['common'],13846000000.0,USD,158.19,100,1,false,0,USD,1.4493683062912786,6278199,173692611841.44183,16.108961303462323,9.82,31.966188703586738,2.18046559353556,Electronic technology,Electronic Technology,america,1.578947,0.7763065831567956
32,NYSE:KO,KO,Coca-Cola Company (The),coca-cola,streaming,stock,['common'],13787000000.0,USD,69.47,100,1,false,0,USD,-0.2297860117765282,14454090,299017389015.91486,27.81470211402947,2.4976,0.3495520109285109,2.82205945713055,Consumer non-durables,Consumer Non-Durables,america,1.230769,0.8023732068792743
33,NYSE:RJF,RJF,"Raymond James Financial, Inc.",raymond-james,streaming,stock,['common'],13423000000.0,USD,152.61,100,1,false,0,USD,0.5799775917748791,1176801,30789758240.036713,14.702595425730749,10.3798,25.57981973262356,1.25222434587755,Finance,Finance,america,1.71875,1.0732605496461016
34,NYSE:GE,GE,GE Aerospace,ge-aerospace,streaming,stock,['common'],13405000000.0,USD,251.0,100,1,false,0,USD,0.440176070428169,6790286,267663029229.69986,39.140469061876246,6.4128,110.51802245420525,0.592236894757903,Electronic technology,Electronic Technology,america,1.285714,0.9864295957322707
35,NYSE:CVS,CVS,CVS Health Corporation,cvs-health,streaming,stock,['common'],12719000000.0,USD,68.14,100,1,false,0,USD,2.6668675606448633,8100059,86198426108.91486,16.27729205484688,4.1862,-26.4365796225354,4.00783486514992,Retail trade,Retail Trade,america,1.344828,1.0526467837346047
36,NASDAQ:TMUS,TMUS,"T-Mobile US, Inc.",t-mobile,streaming,stock,['common'],12266000000.0,USD,231.42,100,1,false,0,USD,0.2252057167604945,4342378,262764690773.93964,22.556654807739168,10.2595,39.59453024015238,1.42485924642702,Communications,Communications,america,1.5,0.6657713521631078
37,NYSE:HPE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,streaming,stock,['common'],11788000000.0,USD,18.37,100,1,false,0,USD,-0.6489994591671036,15446967,24105399835.80909,18.979233391879326,0.9679,-29.44306750255139,2.81233098972418,Electronic technology,Electronic Technology,america,1.526316,0.9151711275908738
38,NYSE:BMY,BMY,Bristol-Myers Squibb Company,bristol-myers-squibb,streaming,stock,['common'],11782000000.0,USD,46.65,100,1,false,0,USD,-0.06426735218509241,7325604,94936520432.28471,17.51454852637507,2.6635,,5.22707797772065,Health technology,Health Technology,america,1.821429,0.4762118107017222
39,NASDAQ:ABNB,ABNB,"Airbnb, Inc.",airbnb,streaming,stock,['common'],11532000000.0,USD,133.72,100,1,false,0,USD,3.1233130253721075,5138299,83763915208.5096,33.64617668520243,3.9743,-46.75660468356465,0.0,Consumer services,Consumer Services,america,1.888889,1.129671658646897
40,NASDAQ:PYPL,PYPL,"PayPal Holdings, Inc.",paypal,streaming,stock,['common'],11211000000.0,USD,73.17,100,1,false,0,USD,0.136855070480373,10235639,71160227380.28589,16.41503084688727,4.4575,12.155293880837343,0.0,Commercial services,Commercial Services,america,1.670213,0.8870387541279825
41,NYSE:ORCL,ORCL,Oracle Corporation,oracle,streaming,stock,['common'],11203000000.0,USD,212.82,100,1,false,0,USD,0.99658314350797,10531112,597775844185.5764,49.02669953235503,4.3409,17.115877512478086,0.806757782839787,Technology services,Technology Services,america,1.452381,0.42637662880739424
42,NASDAQ:MRX,MRX,Marex Group plc,canadian-imperial-bank-of-commerce,streaming,stock,['common'],10880100000.1394,USD,40.45,100,1,false,0,USD,3.1624585564906957,1190285,2881322388.7949505,14.875698734922038,2.7192,,0.714103545014027,Technology services,Technology Services,america,1.1875,1.3421410074291704
43,NASDAQ:MU,MU,"Micron Technology, Inc.",micron-technology,streaming,stock,['common'],10811000000.0,USD,126.0,100,1,false,0,USD,-0.9823182711198428,62678060,140814013183.49704,22.724403484408537,5.5447,,0.361493123772102,Electronic technology,Electronic Technology,america,1.2625,2.6441579369489374
44,NYSE:NKE,NKE,"Nike, Inc.",nike,streaming,stock,['common'],10393000000.0,USD,62.54,100,1,false,0,USD,2.8111129376952175,39649915,92309029220.2548,20.808517717517883,3.0055,-11.597741043590796,2.53164556962025,Consumer non-durables,Consumer Non-Durables,america,1.642857,2.876119535556112
45,NASDAQ:COIN,COIN,"Coinbase Global, Inc.",coinbase,streaming,stock,['common'],10331895000.0,USD,375.07,100,1,false,0,USD,5.543518023468494,27369981,95532190910.08842,70.28784528316031,5.3362,6.572666813125351,0.0,Finance,Finance,america,1.594595,1.4547911354863712
46,NASDAQ:HON,HON,Honeywell International Inc.,honeywell,streaming,stock,['common'],10059000000.0,USD,226.38,100,1,false,0,USD,2.069525226565672,2629868,145490555560.34842,26.002159380671245,8.7062,0.908690512065651,2.01541999188422,Electronic technology,Electronic Technology,america,1.518519,0.8545104707318577
47,NYSE:ACN,ACN,Accenture plc,accenture,streaming,stock,['common'],9637395000.0,USD,296.08,100,1,false,0,USD,0.502376103190754,3634014,201436073245.87018,23.564430507692183,12.5647,15.009748372982829,1.94501018329939,Technology services,Technology Services,america,1.384615,0.8556533640551108
48,NASDAQ:MELI,MELI,"MercadoLibre, Inc.",mercadolibre,streaming,stock,['common'],9580000000.0,USD,2560.2,100,1,false,0,USD,0.7754379059240235,326974,129795422678.1473,62.9769020736477,40.653,82.20321891008831,0.0,Retail trade,Retail Trade,america,1.22,0.9654654769926342
49,NASDAQ:AVGO,AVGO,Broadcom Inc.,broadcom,streaming,stock,['common'],9472000000.0,USD,270.17,100,1,false,0,USD,2.08577366332894,23569535,1270736782475.7856,101.56003308021954,2.6602,14.446738943383252,0.844511619119592,Electronic technology,Electronic Technology,america,1.204082,0.941310316472176
50,NYSE:MRK,MRK,"Merck & Company, Inc.",merck-and-co,streaming,stock,['common'],9331000000.0,USD,78.83,100,1,false,0,USD,-1.0543491904104474,13760098,197944588888.47366,11.47653156300955,6.8688,664.6443281754425,3.96636124011548,Health technology,Health Technology,america,1.442308,0.8037335400004149
51,NYSE:WMT,WMT,Walmart Inc.,walmart,streaming,stock,['common'],9311000000.0,USD,96.02,100,1,false,0,USD,-1.274933168825837,19361367,766279750190.3945,41.19262119262119,2.331,-0.4186602870813505,0.909932140653917,Retail trade,Retail Trade,america,1.166667,1.1478392213229085
52,NYSE:DE,DE,Deere & Company,deere,streaming,stock,['common'],9263000000.0,USD,508.53,100,1,false,0,USD,0.35323834708133633,1199411,137723680583.48135,24.60148906423101,20.6707,-37.75704086456667,1.21956032679481,Producer manufacturing,Producer Manufacturing,america,1.653846,1.108937040801741
53,NASDAQ:GILD,GILD,"Gilead Sciences, Inc.",gilead,streaming,stock,['common'],9130000000.0,USD,107.62,100,1,false,0,USD,1.5953931841782287,6311655,133871647668.43803,22.629686481485376,4.7557,1225.8154446612768,2.9264608703861,Health technology,Health Technology,america,1.433333,0.6853164509846762
54,NYSE:PG,PG,Procter & Gamble Company (The),procter-and-gamble,streaming,stock,['common'],9116000000.0,USD,158.63,100,1,false,0,USD,-0.21387683210668892,7410446,371914699076.53516,25.19376151451623,6.2964,2.9479570314416033,2.56419450210732,Consumer non-durables,Consumer Non-Durables,america,1.38,0.9738697430232017
55,NYSE:MDT,MDT,Medtronic plc.,medtronic,streaming,stock,['common'],8965000000.0,USD,86.18,100,1,false,0,USD,0.24427125741538674,11117521,110419399490.62813,23.82308223911541,3.6175,30.98815946699498,3.2569500988717,Health technology,Health Technology,america,1.617647,1.3927963219472528
56,NASDAQ:AMGN,AMGN,Amgen Inc.,amgen,streaming,stock,['common'],8810000000.0,USD,279.11,100,1,false,0,USD,-0.4423042625289848,2998396,150079157226.9868,25.47809655953044,10.9549,56.652986515279345,3.30301408953094,Health technology,Health Technology,america,1.606061,0.9439852140688615
