,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],34901239681.920006,USD,322.16,100,1,false,0,0.034156186927499964,108335112,0.7885907740860749,1036233106386.4717,USD,177.16673999120107,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.787037
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],34878481067.85,USD,143.85,100,1,false,0,-1.1204289249381327,242464241,1.4080314600502832,3509939896920.0254,USD,46.33596392333709,3.1045,81.60280783854927,0.0274951883420401,Electronic technology,america,Electronic Technology,1.179104
2,NYSE:CRCL,CRCL,"Circle Internet Group, Inc.",,streaming,stock,['common'],22024556653.16,USD,240.28,100,1,false,0,20.386792925497268,91662047,2.3381772289117313,48048409554.8,USD,,,,0.0,Technology services,america,Technology Services,
3,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],19296032763.0,USD,201.0,100,1,false,0,2.2484484688167603,96000163,1.871430410941312,3002101088510.6113,USD,31.367530704286896,6.4079,-0.35609877464701006,0.513785736087089,Electronic technology,america,Electronic Technology,1.52
4,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],17888695979.0,USD,477.4,100,1,false,0,-0.5913709811760852,37471085,2.230197936447544,3548296407337.552,USD,36.891643355022175,12.9406,12.125255606002842,0.674662668665667,Technology services,america,Technology Services,1.148438
5,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],15791226529.65,USD,209.69,100,1,false,0,-1.3316393751176416,75307485,2.050565787448758,2226142803894.1265,USD,34.19992497512762,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.112676
6,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],15357315051.45,USD,682.35,100,1,false,0,-1.928798309786274,22506507,2.074217834691991,1715528901306.3657,USD,26.616036322785995,25.6368,47.260915268451576,0.291044454345545,Technology services,america,Technology Services,1.215278
7,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],11939160127.400002,USD,137.3,100,1,false,0,-1.9005430122892228,86956738,1.0602403284817983,324016242067.8779,USD,599.5633187772926,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.0
8,NASDAQ:AVGO,AVGO,Broadcom Inc.,broadcom,streaming,stock,['common'],10526654916.960001,USD,249.99,100,1,false,0,-0.5054525193027071,42108304,1.5529109063850453,1175820737433.5066,USD,93.97413728291106,2.6602,14.446738943383252,0.88951683515084,Electronic technology,america,Electronic Technology,1.22449
9,NASDAQ:AMD,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,streaming,stock,['common'],10238707376.240002,USD,128.24,100,1,false,0,1.143623314141496,79840201,1.5585965377165212,207928888532.44263,USD,94.00381175780677,1.3642,99.18236238866992,0.0,Electronic technology,america,Electronic Technology,1.363636
