,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,728200.0,100,1,false,0,USD,0.38599393438103113,253,1046875694750.0001,12.93671168423227,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.7148912122068382
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,212.52,100,1,false,0,USD,-1.0706638115631613,44360509,2256187079420.0,34.6614910377897,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.112676,1.2573579931134609
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,173.98,100,1,false,0,USD,-1.833775320205383,32531762,2106841165573.0002,19.401603604206393,8.9673,37.528948054537366,0.459822968157259,Technology services,Technology Services,america,1.211268,1.5423925098004334
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,480.24,100,1,false,0,USD,0.4602125345159377,17526452,3569404831712.9995,37.11110767661469,12.9406,12.125255606002842,0.674662668665667,Technology services,Technology Services,america,1.150794,1.0644471703641354
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,52.6,100,1,false,0,USD,1.0712398520440112,4461773,39422582745.0,29.041519434628977,1.8112,23.648279628618226,0.508555133079848,Finance,Finance,america,1.4,0.9448279241476761
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,695.77,100,1,false,0,USD,-0.20940005450138924,10068255,1749268767731.9998,27.139502590026833,25.6368,47.260915268451576,0.291044454345545,Technology services,Technology Services,america,1.215278,0.8951973372448115
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,89.91,100,1,false,0,USD,1.0678956834532407,8081680,163363809646.0,27.332421340629274,3.2895,37.68206931190355,1.15671226782338,Finance,Finance,america,1.304348,1.310146762187421
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,145.48,100,1,false,0,USD,0.9436580627254963,161494121,3549711895752.0005,46.861008213883075,3.1045,81.60280783854927,0.0274951883420401,Electronic technology,Electronic Technology,america,1.179104,0.9347696980608411
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,296.42,100,1,false,0,USD,1.232881390662892,3691454,207668561419.0,20.706806099852606,14.3151,17.88670108950761,0.985088725457122,Finance,Finance,america,1.703125,1.697923443419693
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,196.58,100,1,false,0,USD,0.48047434062565236,45394689,2936084736216.0,30.677757143525962,6.4079,-0.35609877464701006,0.513785736087089,Electronic technology,Electronic Technology,america,1.52,0.8880255197219018
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,150.73,100,1,false,0,USD,-1.0828192676204262,8325237,362667409514.99994,16.755410798252534,8.9959,29.575375219658355,3.33045843561335,Health technology,Health Technology,america,1.6,1.3237025123317465
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,322.05,100,1,false,0,USD,1.801801801801798,95137686,1035879289520.0,177.10624725032997,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.787037,0.6906268756662438
