,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],28726539939.679996,USD,339.34,100,1,false,0,-0.4984752521698468,84654152,0.7471455530328063,1091492936615.2612,USD,186.61460624725032,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.736842
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],26102442618.98,USD,131.29,100,1,false,0,-1.1593766468418432,198815162,0.8893962834794635,3201842611910.903,USD,44.664058513352614,2.9395,146.27178284182304,0.0301136791387488,Electronic technology,america,Electronic Technology,1.204225
2,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],15315242849.7,USD,195.27,100,1,false,0,-3.024433849821217,78431110,1.5818435585033301,2916518785422.5664,USD,30.47332199316469,6.4079,-0.35609877464701006,0.496622963845848,Electronic technology,america,Electronic Technology,1.52
3,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],8126827551.150001,USD,123.31,100,1,false,0,0.8340829176547517,65905665,0.7888548706480243,291001028346.0204,USD,538.471615720524,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.018519
4,NASDAQ:MSTR,MSTR,MicroStrategy Incorporated,microstrategy,streaming,stock,['common'],7925219441.16,USD,369.51,100,1,false,0,-7.497621789415709,21447916,1.491993069022285,101025157464.50897,USD,,-21.8108,-160.1634162342697,0.0,Technology services,america,Technology Services,1.235294
5,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],7600610428.56,USD,450.18,100,1,false,0,-1.0288880094974293,16883492,0.8377648859902354,3345982525546.1377,USD,34.7881860191954,12.9406,12.125255606002842,0.694719254276041,Technology services,america,Technology Services,1.145161
6,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],6711768609.55,USD,200.99,100,1,false,0,-1.0388970950270728,33393545,0.7381468417858469,2133780564670.9485,USD,32.78097630192618,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.112676
7,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],5301187814.16,USD,627.06,100,1,false,0,-1.4939441066968446,8454036,0.6394833831358966,1576521631175.8374,USD,24.45937090432503,25.6368,47.260915268451576,0.318111126820303,Technology services,america,Technology Services,1.197183
8,NYSE:UNH,UNH,UnitedHealth Group Incorporated,unitedhealth,streaming,stock,['common'],4987303055.13,USD,295.57,100,1,false,0,-0.37078235076011146,16873509,0.34542089367587403,268123512546.75043,USD,12.355623926193152,23.9219,46.134344952290185,2.83142886034988,Health services,america,Health Services,1.413793
9,NYSE:OKLO,OKLO,Oklo Inc.,altc,streaming,stock,['common'],4520546056.98,USD,48.87,100,1,false,0,23.036253776435043,92501454,4.619267020438032,6802958343.004533,USD,,-5.2925,-2747.5737868934475,0.0,Producer manufacturing,america,Producer Manufacturing,1.3125
10,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],4233585064.32,USD,169.59,100,1,false,0,-1.3896964763344497,24963648,0.7900310049134502,2050667216367.936,USD,18.91204710447961,8.9673,37.528948054537366,0.465170368647517,Technology services,america,Technology Services,1.214286
11,NASDAQ:INTU,INTU,Intuit Inc.,intuit,streaming,stock,['common'],3836657484.77,USD,720.13,100,1,false,0,8.116264056330406,5327729,3.378470892751809,201320993712.6955,USD,58.59956058263488,12.289,13.566213843452546,0.603540168450764,Technology services,america,Technology Services,1.3
12,NASDAQ:AVGO,AVGO,Broadcom Inc.,broadcom,streaming,stock,['common'],3518982996.0,USD,228.72,100,1,false,0,-0.7851472693358792,15385550,0.8171146563561406,1075429707937.9186,USD,110.31688612357111,2.0733,-23.14849136333308,0.969505053572203,Electronic technology,america,Electronic Technology,1.209302
13,NASDAQ:AMD,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,streaming,stock,['common'],3404967671.2200003,USD,110.31,100,1,false,0,-0.36130430855387186,30867262,0.6836324051146396,178857106509.61188,USD,80.8605776279138,1.3642,99.18236238866992,0.0,Electronic technology,america,Electronic Technology,1.37037
14,NASDAQ:CRWV,CRWV,"CoreWeave, Inc.",,streaming,stock,['common'],3194793485.18,USD,102.74,100,1,false,0,2.5758785942491995,31095907,,49312852298.68171,USD,,,,0.0,Technology services,america,Technology Services,1.611111
