,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],30513713202.600002,USD,322.05,100,1,false,0,1.801801801801798,94748372,0.6878048742952018,1035879348769.8378,USD,177.10624725032997,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.787037
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],23428071849.76,USD,145.48,100,1,false,0,0.9436580627254963,161039812,0.9321473726855489,3549711879734.716,USD,46.861008213883075,3.1045,81.60280783854927,0.0277546489036914,Electronic technology,america,Electronic Technology,1.186567
2,NYSE:CRCL,CRCL,"Circle Internet Group, Inc.",,streaming,stock,['common'],12411826487.85,USD,199.59,100,1,false,0,33.81830372108615,62186615,,43901406641.73,USD,,,,0.0,Technology services,america,Technology Services,
3,NASDAQ:COIN,COIN,"Coinbase Global, Inc.",coinbase,streaming,stock,['common'],11007919542.150002,USD,295.29,100,1,false,0,16.324601142406944,37278335,4.707733431479478,75211831710.9243,USD,55.337131291930596,5.3362,6.572666813125351,0.0,Finance,america,Finance,1.6
4,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],9406299477.960001,USD,212.52,100,1,false,0,-1.0706638115631613,44260773,1.2545331619533797,2256187110986.7363,USD,34.6614910377897,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.112676
5,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],8914945854.44,USD,196.58,100,1,false,0,0.48047434062565236,45350218,0.8871638055856361,2936084699707.764,USD,30.677757143525962,6.4079,-0.35609877464701006,0.516254344714782,Electronic technology,america,Electronic Technology,1.54
6,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],8410546371.6,USD,480.24,100,1,false,0,0.4602125345159377,17513215,1.06364372219619,3569404968099.972,USD,37.11110767661469,12.9406,12.125255606002842,0.677767550832566,Technology services,america,Technology Services,1.148438
7,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],8134140415.68,USD,139.96,100,1,false,0,1.2735166425470474,58117608,0.6764146648279705,330293591136.2814,USD,611.17903930131,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.0
8,NASDAQ:AVGO,AVGO,Broadcom Inc.,broadcom,streaming,stock,['common'],7642216118.2,USD,251.26,100,1,false,0,0.7579099330312333,30415570,1.117164069183082,1181794148412.6963,USD,94.45154499661679,2.6602,14.446738943383252,0.896258571600433,Electronic technology,america,Electronic Technology,1.22449
9,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],6990968938.32,USD,695.77,100,1,false,0,-0.20940005450138924,10047816,0.8933840984196548,1749268669625.966,USD,27.139502590026833,25.6368,47.260915268451576,0.290435007099522,Technology services,america,Technology Services,1.215278
10,NASDAQ:AMD,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,streaming,stock,['common'],6272848906.01,USD,126.79,100,1,false,0,-0.24390243902438088,49474319,1.0022135682761977,205577848333.00247,USD,92.94091775399501,1.3642,99.18236238866992,0.0,Electronic technology,america,Electronic Technology,1.363636
11,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],5652830632.66,USD,173.98,100,1,false,0,-1.833775320205383,32491267,1.540472565080428,2102858678339.987,USD,19.401603604206393,8.9673,37.528948054537366,0.451390848050556,Technology services,america,Technology Services,1.211268
12,NYSE:V,V,Visa Inc.,visa,streaming,stock,['common'],5104750339.8,USD,340.38,100,1,false,0,-4.879275653923536,14997210,2.3950378614938193,660051009317.8431,USD,34.620665805506675,9.8317,11.649008051420076,0.639950816007154,Finance,america,Finance,1.290698
13,NASDAQ:MRVL,MRVL,"Marvell Technology, Inc.",marvell-tech,streaming,stock,['common'],4144085633.2000003,USD,74.95,100,1,false,0,7.086726675239332,55291336,2.8698726291611183,64621888943.054016,USD,,-0.5738,49.440479337386556,0.342906129447064,Electronic technology,america,Electronic Technology,1.162791
