,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,730000.0,100,1,false,0,USD,-1.3626813136328937,433,1050022360294.1959,12.968689274223507,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,1.212545505460655
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,211.99,100,1,false,0,USD,-0.3665930347323406,31754960,2250560412925.971,34.575049337008465,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.112676,0.8176284721050052
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,171.49,100,1,false,0,USD,2.2356027184929057,23627355,2074410718445.6892,19.12392804969166,8.9673,37.528948054537366,0.476928579945153,Technology services,Technology Services,america,1.21831,0.8495125799302237
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,492.27,100,1,false,0,USD,0.4407173899736729,17495099,3658818298604.0435,38.04073999659985,12.9406,12.125255606002842,0.661076084960519,Technology services,Technology Services,america,1.15625,0.8710415170939101
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,52.26,100,1,false,0,USD,1.200619674670793,4457372,22776774831.639034,28.853798586572438,1.8112,23.648279628618226,0.518009295120062,Finance,Finance,america,1.4,1.0261032509357777
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,708.68,100,1,false,0,USD,-0.4942431901151496,9320370,1781726399191.0645,27.64307557885539,25.6368,47.260915268451576,0.284330244313395,Technology services,Technology Services,america,1.226027,0.7876848170524626
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,89.8,100,1,false,0,USD,0.5373936408419212,6585905,163163935697.74072,27.298981608147134,3.2895,37.68206931190355,1.16435288849082,Finance,Finance,america,1.304348,0.8123625602968342
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,154.31,100,1,false,0,USD,4.334009465855305,269134317,3765163844619.533,49.70526654855855,3.1045,81.60280783854927,0.0270453008789723,Electronic technology,Electronic Technology,america,1.184615,1.5509320178275232
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,308.59,100,1,false,0,USD,0.06809780141383344,2467383,216194721948.43878,21.55695733875418,14.3151,17.88670108950761,0.946883714897205,Finance,Finance,america,1.703125,0.8423894349420724
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,201.56,100,1,false,0,USD,0.62905641537693,39525328,3010465169070.289,31.454922829632174,6.4079,-0.35609877464701006,0.504243634548178,Electronic technology,Electronic Technology,america,1.52,0.7252695543081987
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,152.28,100,1,false,0,USD,0.05913660555884316,7153708,366396839198.2709,16.927711513022597,8.9959,29.575375219658355,3.29850844339313,Health technology,Health Technology,america,1.6,0.8150037816511418
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,327.55,100,1,false,0,USD,-3.7947543102182317,119842765,1053570176556.2025,180.13088429388475,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.796296,1.0075655895499525
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,10.48,100,1,false,0,USD,-2.3299161230195713,91927318,41675780449.06617,8.397435897435898,1.248,28.659793814432994,6.98974836905871,Consumer durables,Consumer Durables,america,2.018519,1.0469540675607314
13,NYSE:GM,GM,General Motors Company,general-motors,streaming,stock,['common'],30449000000.0,USD,48.13,100,1,false,0,USD,-1.7755102040816275,6906761,46273854681.534904,6.932860867435864,6.9423,-15.105899041283502,0.979591836734694,Consumer durables,Consumer Durables,america,1.637931,0.6727769368722086
14,NYSE:BA,BA,Boeing Company (The),boeing,streaming,stock,['common'],23674000000.0,USD,198.9,100,1,false,0,USD,-1.0152284263959352,4690927,149971694412.2589,,-17.9353,-406.76141500904157,0.0,Electronic technology,Electronic Technology,america,1.387097,0.4398209406799644
15,NYSE:BN,BN,Brookfield Corporation,brookfield,streaming,stock,['common'],21832058148.57,USD,60.2,100,1,false,0,USD,-1.8264840182648359,2249389,99214027542.02327,218.34337354990984,0.275712512,-54.16701778202436,0.548739016860603,Finance,Finance,america,1.4,1.1041063394980104
16,NYSE:SYF,SYF,Synchrony Financial,synchrony,streaming,stock,['common'],21629000000.0,USD,64.93,100,1,false,0,USD,0.29348161878284207,2667981,24715650844.614925,8.913691089054543,7.2843,4.506326934664713,1.62187210379981,Finance,Finance,america,1.479167,0.7047573467250158
17,NASDAQ:INTC,INTC,Intel Corporation,intel,streaming,stock,['common'],21048000000.0,USD,22.2,100,1,false,0,USD,-1.552106430155217,64974982,96836396723.65408,,-4.4723,-565.913115949578,2.21729490022173,Electronic technology,Electronic Technology,america,2.056818,0.5918536636160008
18,NYSE:XOM,XOM,Exxon Mobil Corporation,exxon,streaming,stock,['common'],18512000000.0,USD,108.37,100,1,false,0,USD,0.027690603655160732,17483231,467035579999.43445,14.337311142275025,7.5586,-7.258717577482757,3.61823887760753,Energy minerals,Energy Minerals,america,1.467742,0.7457704034506988
19,NYSE:KKR,KKR,KKR & Co. Inc.,kkr,streaming,stock,['common'],18393465000.0,USD,128.84,100,1,false,0,USD,0.8374422790952551,3872724,114750292385.86713,55.85468418086443,2.3067,-48.30460993702517,0.555685998278156,Finance,Finance,america,1.195652,1.1602040175279087
20,NYSE:V,V,Visa Inc.,visa,streaming,stock,['common'],17610000000.0,USD,345.26,100,1,false,0,USD,-1.8115632909592485,6836286,669514122373.6901,35.11701943712684,9.8317,11.649008051420076,0.651252737252225,Finance,Finance,america,1.290698,0.730465140976599
21,NYSE:IBM,IBM,International Business Machines Corporation,international-bus-mach,streaming,stock,['common'],17591000000.0,USD,291.06,100,1,false,0,USD,-0.9292351679771327,3862309,270510166375.23087,50.06622516556291,5.8135,-34.17462096765062,2.27713673031757,Technology services,Technology Services,america,1.659091,0.9098202146396169
