,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,725400.0,100,1,false,0,USD,-1.429503206870312,313,1042779928237.7095,12.886968766468126,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.7966403665054722
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,214.82,100,1,false,0,USD,-0.5923183711244799,32086253,2280604707069.197,35.03661539967054,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.112676,0.906750985082819
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,177.23,100,1,false,0,USD,-0.3990109025514263,17656119,2142906338106.3994,19.76403153680595,8.9673,37.528948054537366,0.449589749353715,Technology services,Technology Services,america,1.211268,0.8075129388829674
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,478.04,100,1,false,0,USD,-0.22957799390574068,15414113,3553053416242.2036,36.94110010355007,12.9406,12.125255606002842,0.676211545686021,Technology services,Technology Services,america,1.148438,0.9342868177436289
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,208.17,100,1,false,0,USD,-0.710674425259949,920942,87973119369.17686,28.73371245583039,7.2448,23.644059118681092,0.510350090622913,Finance,Finance,america,1.35,0.7594477831922879
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,697.23,100,1,false,0,USD,-0.6964621432233786,10065919,1752939362442.8213,27.196451975285527,25.6368,47.260915268451576,0.288412237224406,Technology services,Technology Services,america,1.215278,0.8830661905018948
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,88.96,100,1,false,0,USD,-0.011239743733848619,7077671,161637683389.3816,27.04362365101079,3.2895,37.68206931190355,1.16893334831966,Finance,Finance,america,1.304348,1.1653995143295313
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,144.12,100,1,false,0,USD,-0.3939456769645402,139104763,3516528059335.3267,46.42293444999195,3.1045,81.60280783854927,0.0276453106641786,Electronic technology,Electronic Technology,america,1.186567,0.7667994249243051
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,292.81,100,1,false,0,USD,-0.4792332268370692,2626048,205139427052.16772,20.454624836710888,14.3151,17.88670108950761,0.992454625790225,Finance,Finance,america,1.703125,1.2318828342281911
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,195.64,100,1,false,0,USD,-1.4010684406813836,38856022,2922045005300.358,30.531063218839243,6.4079,-0.35609877464701006,0.509021268017337,Electronic technology,Electronic Technology,america,1.54,0.7490930371213237
