,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],34193458248.64,USD,344.27,100,1,false,0,0.46105809915666757,99321632,0.9832349689171663,1107350346409.1575,USD,189.32578090629124,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.763636
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],31856214411.04,USD,141.22,100,1,false,0,2.795166690930269,225578632,0.9360650700014619,3445768122471.1895,USD,45.48880657110646,3.1045,81.60280783854927,0.0291163196971903,Electronic technology,america,Electronic Technology,1.1875
2,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],12157958234.249998,USD,133.17,100,1,false,0,0.8558012723417113,91296525,1.074828355504272,314269764692.9068,USD,581.5283842794759,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.017857
3,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],9427957138.23,USD,203.27,100,1,false,0,0.7783837382250974,46381449,0.8712227863195902,3036005340022.055,USD,31.721780926668647,6.4079,-0.35609877464701006,0.500743678730788,Electronic technology,america,Electronic Technology,1.52
4,NASDAQ:CRWV,CRWV,"CoreWeave, Inc.",,streaming,stock,['common'],8113166218.08,USD,150.48,100,1,false,0,25.19134775374375,53915246,1.4321491268578705,72226956922.45457,USD,,,,0.0,Technology services,america,Technology Services,1.710526
5,NASDAQ:AVGO,AVGO,Broadcom Inc.,broadcom,streaming,stock,['common'],7803166698.800001,USD,256.85,100,1,false,0,3.2728881026094703,30380248,1.6882735482742903,1207695564022.2048,USD,123.88462837023104,2.0733,-23.14849136333308,0.898636966748422,Electronic technology,america,Electronic Technology,1.204545
6,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],7725224519.35,USD,666.85,100,1,false,0,-0.6036667163511633,11584651,1.114716919766831,1676559620946.1328,USD,26.01143668476565,25.6368,47.260915268451576,0.301833358175585,Technology services,america,Technology Services,1.197183
7,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],7288850140.690001,USD,462.97,100,1,false,0,0.21646427257181203,15743677,0.810095989288072,3441044879453.9526,USD,35.776548228057436,12.9406,12.125255606002842,0.701344243132671,Technology services,america,Technology Services,1.150794
8,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],6817013198.79,USD,205.71,100,1,false,0,-0.454875393176868,33138949,0.9269304800258921,2183889615419.9941,USD,33.550796731525125,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.112676
9,NYSE:HIMS,HIMS,"Hims & Hers Health, Inc.",hims-and-hers-health,streaming,stock,['common'],6291067206.71,USD,54.73,100,1,false,0,-3.5934472432622973,114947327,3.559105940467081,12250299527.864187,USD,79.66521106259097,0.687,,0.0,Health services,america,Health Services,1.7
10,NASDAQ:MSTR,MSTR,MicroStrategy Incorporated,microstrategy,streaming,stock,['common'],4397848881.34,USD,387.43,100,1,false,0,4.072313106078928,11351338,0.8349652343804362,105924539088.0422,USD,,-21.8108,-160.1634162342697,0.0,Technology services,america,Technology Services,1.235294
11,NASDAQ:AMD,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,streaming,stock,['common'],4359413688.04,USD,117.31,100,1,false,0,2.3379569048242232,37161484,1.1040605806767256,190206933508.4975,USD,85.99179006010849,1.3642,99.18236238866992,0.0,Electronic technology,america,Electronic Technology,1.363636
12,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],4257592891.27,USD,167.71,100,1,false,0,-1.56130774197335,25386637,0.8376544408482473,2026354647830.9177,USD,18.702396485006638,8.9673,37.528948054537366,0.469566238187474,Technology services,america,Technology Services,1.211268
13,NYSE:UNH,UNH,UnitedHealth Group Incorporated,unitedhealth,streaming,stock,['common'],3857339882.0600004,USD,301.22,100,1,false,0,-1.1485954318718823,12805723,0.45498600749196894,273248845001.65533,USD,12.591809179036783,23.9219,46.134344952290185,2.75662903649252,Health services,america,Health Services,1.413793
