,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:NDRA,endra-life-sciences,NDRA,10.9299,7.4733,216.20378406526646,30641544,49.85824220332118,8.3,140.12034947636408,90808463,2552250.0,-72.54897253277277,ENDRA Life Sciences Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
1,NASDAQ:PROK,,PROK,1.28,0.6735,111.0469909315746,71990604,0.08244023083263725,3.73,515.0041220115415,343425172,177521131.0,-72.92290021496413,ProKidney Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
2,NASDAQ:IROH,iron-horse-acquisitions,IROH,10.37,4.3999999999999995,73.70184254606365,2208429,7.202680067001685,10.07,68.67671691792296,5581280,89290690.0,,Iron Horse Acquisitions Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
3,NYSE:WOLF,wolfspeed,WOLF,3.3,0.9899999999999998,42.85714285714285,52707417,10.822510822510822,2.52,9.09090909090909,293421844,392179335.2727273,-95.28179142227708,"Wolfspeed, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
4,NASDAQ:OCC,optical-cable-corporation,OCC,4.5492,0.9291999999999998,25.668508287292813,1976887,62.983425414364646,4.66,28.7292817679558,7174783,38343619.25414365,3.4877225995180723,Optical Cable Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
5,NASDAQ:PSTV,plus-therapeutics,PSTV,0.3775,0.07700000000000001,25.623960066555746,56961354,0.0,0.3332,10.881863560732116,98433244,16992691.052246258,-3.641466185606269,"PLUS THERAPEUTICS, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
6,NASDAQ:BSGM,biosig-technologies,BSGM,14.09,2.539999999999999,21.991341991341983,346931,42.85714285714285,8.39,-27.359307359307362,6296902,229001725.96190476,3517.1734697651823,"BioSig Technologies, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
7,NASDAQ:RLYB,rallybio,RLYB,0.415,0.0746,21.91539365452409,34268339,1.8507638072855548,0.5114,50.23501762632198,151875883,21281382.172737952,-78.92345015957109,Rallybio Corporation,stock,['common'],streaming,10000,1,false,0,USD,USD
8,NASDAQ:FORD,forward-industries,FORD,9.13,1.4300000000000006,18.571428571428577,361,18.571428571428577,8.78,14.025974025974014,34615,9886262.896103894,87.50928028519945,"Forward Industries, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
9,NASDAQ:ZVSA,zyversa-therapeutics,ZVSA,0.781,0.12070000000000003,18.27956989247312,32757961,0.10601241859761229,0.775,17.370892018779347,208031764,3776928.4037558683,-8.122946760731072,"ZyVersa Therapeutics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
10,NASDAQ:LCFY,locafy-limited,LCFY,5.05,0.7699999999999996,17.990654205607466,12022,3.504672897196249,4.81,12.383177570093443,261258,6648309.849999999,,Locafy Limited,stock,['common'],streaming,100,1,false,0,USD,USD
