,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,727455.0,100,1,false,0,USD,0.9653018736988203,321,1046441723998.4536,12.923476515041454,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.7617465590887518
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,223.41,100,1,false,0,USD,1.586940705711172,29632080,2371799082830.6396,36.43762334252116,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.098592,0.5634634488026332
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,180.55,100,1,false,0,USD,0.43947485536271724,13287265,2183464235726.001,20.134265609492267,8.9673,37.528948054537366,0.450600801068091,Technology services,Technology Services,america,1.21831,0.364157164993005
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,498.84,100,1,false,0,USD,1.5781221364719298,13984817,3707650194031.6304,38.54844443070646,12.9406,12.125255606002842,0.659756867376652,Technology services,Technology Services,america,1.15625,0.5814429285675771
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,57.98,100,1,false,0,USD,-0.4122294744074236,4499824,25269755990.28959,32.011925795053,1.8112,23.648279628618226,0.45946410168327,Finance,Finance,america,1.4,0.7079580412413646
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,719.01,100,1,false,0,USD,0.7623638886163853,8601625,1807697535522.1316,28.04601198277476,25.6368,47.260915268451576,0.287287862438163,Technology services,Technology Services,america,1.219178,0.6244803453775157
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,91.48,100,1,false,0,USD,0.15327348368732271,5765549,166216439756.96954,27.809697522419825,3.2895,37.68206931190355,1.13860302167725,Finance,Finance,america,1.304348,0.6238350799863819
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,159.34,100,1,false,0,USD,1.3290937996820371,143715042,3887896000000.0,51.32549524883235,3.1045,81.60280783854927,0.0254372019077901,Electronic technology,Electronic Technology,america,1.192308,0.6990771339594649
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,328.13,100,1,false,0,USD,0.7739320045453093,1541782,229884214647.88446,22.921949549776112,14.3151,17.88670108950761,0.896778354473143,Finance,Finance,america,1.703125,0.4293691241285596
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,213.55,100,1,false,0,USD,0.5225004707211512,34955722,3189545715659.3105,33.32605065622123,6.4079,-0.35609877464701006,0.475428356241762,Electronic technology,Electronic Technology,america,1.5,0.53429666175529
