,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,735000.0,100,1,false,0,USD,0.39337813473201116,231,1057175161587.158,13.057515913088052,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.5635520858746036
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,213.24,100,1,false,0,USD,0.01876172607880885,27610515,2263830774782.422,34.77892127281327,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.112676,0.7283354508172665
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,176.97,100,1,false,0,USD,-1.0179540242742846,17334961,2138015374453.6558,19.735037302197988,8.9673,37.528948054537366,0.447452318362325,Technology services,Technology Services,america,1.211268,0.7089073971138435
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,478.87,100,1,false,0,USD,1.3224154712030807,18935272,3559222282320.2773,37.00523932429717,12.9406,12.125255606002842,0.685540180271677,Technology services,Technology Services,america,1.148438,1.05801557794507
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,204.98,100,1,false,0,USD,0.2298176128306679,726605,86625014213.98514,28.293396643109542,7.2448,23.644059118681092,0.523201799423011,Finance,Finance,america,1.35,0.5347674855657564
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,693.36,100,1,false,0,USD,-0.11236926268475707,7317067,1743209658857.2258,27.045497097921736,25.6368,47.260915268451576,0.291727893508514,Technology services,Technology Services,america,1.211268,0.5874352987128508
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,88.5,100,1,false,0,USD,0.11312217194569493,4380368,160801877592.82806,26.90378476972184,3.2895,37.68206931190355,1.17647058823529,Finance,Finance,america,1.304348,0.6670922601396777
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,145.0,100,1,false,0,USD,1.519288664846312,162058755,3538000045356.7876,46.706393944274446,3.1045,81.60280783854927,0.0280053210109921,Electronic technology,Electronic Technology,america,1.188406,0.7402534893076139
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,297.99,100,1,false,0,USD,-0.3711133400200647,1604383,208768480793.55225,20.8164804996123,14.3151,17.88670108950761,0.976262119692411,Finance,Finance,america,1.703125,0.6866688112097861
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,199.2,100,1,false,0,USD,0.2112888620585509,43872712,2975216555166.6646,31.086627444248506,6.4079,-0.35609877464701006,0.508099406378911,Electronic technology,Electronic Technology,america,1.54,0.8153893787507219
