,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,758576.87,100,1,false,0,USD,0.49771733658355577,383,1090863592424.0004,13.476366736497313,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,1.0246120920278223
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,205.7,100,1,false,0,USD,0.4787026182102334,34699419,2183783529427.285,33.54916575603868,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.112676,0.8939042474027916
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,172.96,100,1,false,0,USD,-0.2422424731802904,21233590,2092076606205.2188,19.28785699151361,8.9673,37.528948054537366,0.461414234629138,Technology services,Technology Services,america,1.211268,0.6814549744514773
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,458.68,100,1,false,0,USD,0.28861290886828606,13982163,3409159147646.5845,35.44503346058143,12.9406,12.125255606002842,0.690921812139234,Technology services,Technology Services,america,1.150794,0.7181026914731841
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,209.3,100,1,false,0,USD,-0.7162848062236093,965749,88450657390.85196,28.88968639575972,7.2448,23.644059118681092,0.474360798823585,Finance,Finance,america,1.25,0.8875313910275745
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,645.05,100,1,false,0,USD,0.22840983249944272,8883155,1621751177708.4917,25.161096548711225,25.6368,47.260915268451576,0.314646197830883,Technology services,Technology Services,america,1.197183,0.8206666891900312
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,87.76,100,1,false,0,USD,-0.32935831913684505,7800150,159457322294.03296,26.678826569387446,3.2895,37.68206931190355,1.15843270868825,Finance,Finance,america,1.347826,1.1026214660495386
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,139.19,100,1,false,0,USD,3.2490171352273536,370603995,3394504219189.146,44.83491705588662,3.1045,81.60280783854927,0.0296713893628069,Electronic technology,Electronic Technology,america,1.190141,1.6524361707071402
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,295.38,100,1,false,0,USD,0.6885737660212645,2362494,206939929257.05643,20.634155542050003,14.3151,17.88670108950761,0.995364057812926,Finance,Finance,america,1.703125,0.9911801732247508
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,199.95,100,1,false,0,USD,-0.23450753417822517,51474068,2986418415782.3525,31.2036704692645,6.4079,-0.35609877464701006,0.498952200379204,Electronic technology,Electronic Technology,america,1.52,0.9828067621888638
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,153.58,100,1,false,0,USD,0.7544446631240607,6810982,369524710779.56256,17.072221789926523,8.9959,29.575375219658355,3.25395263399593,Health technology,Health Technology,america,1.6,0.8211010928449223
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,358.43,100,1,false,0,USD,0.42869151022696267,88542799,1152896200796.2996,197.112846458425,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.75,0.8456529350625809
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,10.22,100,1,false,0,USD,0.4916420845624455,101682828,40641841369.3589,8.189102564102564,1.248,28.659793814432994,7.37463126843658,Consumer durables,Consumer Durables,america,2.018519,1.2761154379469228
13,NYSE:GM,GM,General Motors Company,general-motors,streaming,stock,['common'],30449000000.0,USD,48.59,100,1,false,0,USD,0.9557448576771262,8400697,46716115705.3877,6.999121328666292,6.9423,-15.105899041283502,0.997298981923956,Consumer durables,Consumer Durables,america,1.637931,1.1175592179751297
14,NYSE:BA,BA,Boeing Company (The),boeing,streaming,stock,['common'],23674000000.0,USD,208.18,100,1,false,0,USD,3.3151364764268028,16345771,156968863567.3506,,-17.9353,-406.76141500904157,0.0,Electronic technology,Electronic Technology,america,1.4375,2.226502587136631
15,NYSE:BN,BN,Brookfield Corporation,brookfield,streaming,stock,['common'],21832058148.57,USD,57.71,100,1,false,0,USD,0.03466805338880764,1493546,95079340174.88927,209.3122273681943,0.275712512,-54.16701778202436,0.578987722375345,Finance,Finance,america,1.4,0.8427286074275161
16,NYSE:SYF,SYF,Synchrony Financial,synchrony,streaming,stock,['common'],21629000000.0,USD,58.25,100,1,false,0,USD,-0.10289830217801797,2002875,22172905329.88338,7.9966503301621294,7.2843,4.506326934664713,1.7149717029669,Finance,Finance,america,1.479167,0.5887203776981272
