,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,754505.0,100,1,false,0,USD,-0.23074380165289254,269,1085760020860.0,13.40402863129864,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.6505441354292624
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,200.99,100,1,false,0,USD,-1.0388970950270728,33393545,2133780558863.9998,32.78097630192618,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.112676,0.7381342229366687
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,169.59,100,1,false,0,USD,-1.3896964763344497,24963648,2050497518158.0,18.91204710447961,8.9673,37.528948054537366,0.471725927236276,Technology services,Technology Services,america,1.211268,0.7900189364803998
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,450.18,100,1,false,0,USD,-1.0288880094974293,16883509,3345982578863.0,34.7881860191954,12.9406,12.125255606002842,0.701941445643965,Technology services,Technology Services,america,1.150794,0.8377635346336922
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,206.61,100,1,false,0,USD,-0.05321207430339842,968008,87313858524.0,28.51838560070672,7.2448,23.644059118681092,0.484003678427956,Finance,Finance,america,1.25,0.8127637104674117
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,627.06,100,1,false,0,USD,-1.4939441066968446,8454067,1576521606898.9998,24.45937090432503,25.6368,47.260915268451576,0.322935604248397,Technology services,Technology Services,america,1.197183,0.6394856796773841
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,87.4,100,1,false,0,USD,0.10308097583324179,5166687,158803210219.0,26.569387444900443,3.2895,37.68206931190355,1.16704805491991,Finance,Finance,america,1.347826,0.663494950692738
7,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,285.22,100,1,false,0,USD,-0.6824987812521691,1724244,199821957553.99997,19.924415477363066,14.3151,17.88670108950761,1.0237711240446,Finance,Finance,america,1.6875,0.6123927847181745
8,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,195.27,100,1,false,0,USD,-3.024433849821217,78432918,2916518840395.0,30.47332199316469,6.4079,-0.35609877464701006,0.512111435448353,Electronic technology,Electronic Technology,america,1.52,1.5818715431755823
9,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],43210000000.0,USD,131.29,100,1,false,0,USD,-1.1593766468418432,198821324,3201842404039.0,44.664058513352614,2.9395,146.27178284182304,0.0304669053240917,Electronic technology,Electronic Technology,america,1.204225,0.889420496539518
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,152.94,100,1,false,0,USD,0.21623746805581814,6727539,367984847534.0,17.001078268989204,8.9959,29.575375219658355,3.24310187001438,Health technology,Health Technology,america,1.6,0.7744761627289142
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,339.34,100,1,false,0,USD,-0.4984752521698468,84654818,1091492897488.0001,186.61460624725032,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.75,0.7471501247352844
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,10.36,100,1,false,0,USD,-0.7662835249042153,80519024,41198577248.0,8.301282051282051,1.248,28.659793814432994,7.23938223938224,Consumer durables,Consumer Durables,america,2.018519,1.023176704776581
13,NYSE:GM,GM,General Motors Company,general-motors,streaming,stock,['common'],30449000000.0,USD,48.69,100,1,false,0,USD,-1.1972402597402665,5612309,46812256824.0,7.013525776759863,6.9423,-15.105899041283502,0.985828712261245,Consumer durables,Consumer Durables,america,1.65,0.6651829431499132
14,NYSE:BA,BA,Boeing Company (The),boeing,streaming,stock,['common'],23674000000.0,USD,202.36,100,1,false,0,USD,-0.5161988102846384,5255185,152580552057.0,,-17.9353,-406.76141500904157,0.0,Electronic technology,Electronic Technology,america,1.4375,0.6016928992673196
15,NYSE:BN,BN,Brookfield Corporation,brookfield,streaming,stock,['common'],21832058148.57,USD,57.09,100,1,false,0,USD,-0.13993353157250008,1528612,94057864514.3945,207.06350823861052,0.275712512,-54.16701778202436,0.589624904312325,Finance,Finance,america,1.4,0.7448996508267631
16,NYSE:SYF,SYF,Synchrony Financial,synchrony,streaming,stock,['common'],21629000000.0,USD,56.74,100,1,false,0,USD,-1.2530455969369976,2219148,21598122850.0,7.78935518855621,7.2843,4.506326934664713,1.76242509693338,Finance,Finance,america,1.479167,0.5589206373033362
17,NASDAQ:INTC,INTC,Intel Corporation,intel,streaming,stock,['common'],21048000000.0,USD,20.05,100,1,false,0,USD,-2.4330900243309,68206064,87458096672.0,,-4.4723,-565.913115949578,2.49376558603491,Electronic technology,Electronic Technology,america,2.033333,1.019459086033053
18,NYSE:XOM,XOM,Exxon Mobil Corporation,exxon,streaming,stock,['common'],18512000000.0,USD,103.03,100,1,false,0,USD,0.05826939885403736,12061606,444022117410.0,13.630831106289524,7.5586,-7.258717577482757,3.76589342909832,Energy minerals,Energy Minerals,america,1.467742,0.8464597953903278
19,NYSE:KKR,KKR,KKR & Co. Inc.,kkr,streaming,stock,['common'],18393465000.0,USD,117.18,100,1,false,0,USD,-0.8629441624365448,3021154,104365411751.0,50.79984393289114,2.3067,-48.30460993702517,0.597371565113501,Finance,Finance,america,1.173913,0.7328999279679302
20,NYSE:ORCL,ORCL,Oracle Corporation,oracle,streaming,stock,['common'],17823000000.0,USD,155.97,100,1,false,0,USD,-0.8518212446761193,6527516,437376362735.0,36.64536440956722,4.2562,12.46399788611441,1.08995319612746,Technology services,Technology Services,america,1.425,0.7942809574944341
21,NYSE:V,V,Visa Inc.,visa,streaming,stock,['common'],17610000000.0,USD,353.54,100,1,false,0,USD,-1.237533871553484,5346050,685570368007.0,35.959193221925,9.8317,11.649008051420076,0.627934604288058,Finance,Finance,america,1.285714,0.9584854364914583
22,NYSE:IBM,IBM,International Business Machines Corporation,international-bus-mach,streaming,stock,['common'],17591000000.0,USD,258.63,100,1,false,0,USD,0.10063087819792967,2722721,240369833076.99997,44.48783005074395,5.8135,-34.17462096765062,2.58284035108069,Technology services,Technology Services,america,1.659091,0.7600374301659759
23,NYSE:PFE,PFE,"Pfizer, Inc.",pfizer,streaming,stock,['common'],17317000000.0,USD,23.32,100,1,false,0,USD,1.2152777777777828,35405386,132582726916.99998,16.901000144948544,1.3798,,7.24699828473413,Health technology,Health Technology,america,1.692308,0.742463730853434
24,NASDAQ:CSCO,CSCO,"Cisco Systems, Inc.",cisco,streaming,stock,['common'],17147000000.0,USD,63.11,100,1,false,0,USD,-0.39457070707070707,15645591,249915494563.0,25.864754098360656,2.44,-17.800835466918205,2.5511012517826,Electronic technology,Electronic Technology,america,1.520833,0.6314558370900476
25,NYSE:AJG,AJG,Arthur J. Gallagher & Co.,gallagher,streaming,stock,['common'],16702200000.0,USD,338.04,100,1,false,0,USD,0.7630857279122457,859459,86572048251.99998,51.99815413013383,6.501,31.673823219638674,0.724766299846172,Finance,Finance,america,1.605263,0.9245231486576133
26,NYSE:APO,APO,"Apollo Global Management, Inc. (New)",apollo,streaming,stock,['common'],16549000000.0,USD,130.87,100,1,false,0,USD,0.04586805290115609,2341154,74791451368.0,23.117006994983395,5.6612,-36.81132243950352,1.41361656605792,Finance,Finance,america,1.238095,0.6770610047074769
