,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],30400652628.989998,USD,342.09,100,1,false,0,-2.2544145379736107,88867411,0.8433612399609811,1100338365805.4792,USD,188.1269247690277,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.736842
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],26185965190.469997,USD,135.57,100,1,false,0,0.12555391432790805,193154571,0.9107944391171636,3306221169518.0503,USD,46.12008845041674,2.9395,146.27178284182304,0.0295420974889217,Electronic technology,america,Electronic Technology,1.217391
2,NYSE:UNH,UNH,UnitedHealth Group Incorporated,unitedhealth,streaming,stock,['common'],19749122803.43,USD,315.89,100,1,false,0,8.21486074475008,62518987,1.8196576852346873,286556597784.4929,USD,13.205054782437848,23.9219,46.134344952290185,2.8775992600459,Health services,america,Health Services,1.344828
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],9790677919.52,USD,458.87,100,1,false,0,1.0126136438681892,21336496,1.0182134519296,3410571357702.5767,USD,35.45971593280064,12.9406,12.125255606002842,0.695621546657274,Technology services,america,Technology Services,1.142857
4,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],9633215677.8,USD,208.78,100,1,false,0,-1.1739089273880479,46140510,0.8535658279367722,3118301707081.8877,USD,32.5816570171195,6.4079,-0.35609877464701006,0.473350373946795,Electronic technology,america,Electronic Technology,1.530612
5,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],9159076217.01,USD,126.33,100,1,false,0,-2.4629400864731408,72501197,0.655902050865913,298127977037.16174,USD,551.6593886462882,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.038462
6,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],7074087240.48,USD,206.16,100,1,false,0,0.27725083904858855,34313578,0.7511853436310864,2188666999138.834,USD,33.62419062841485,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.111111
7,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],6143244080.82,USD,640.43,100,1,false,0,0.014055033263565938,9592374,0.6461933444101231,1610135838645.9192,USD,24.980886850152903,25.6368,47.260915268451576,0.316238248430521,Technology services,america,Technology Services,1.205479
8,NASDAQ:MSTR,MSTR,MicroStrategy Incorporated,microstrategy,streaming,stock,['common'],5300855116.62,USD,413.42,100,1,false,0,3.406703351675839,12821961,0.9090173261696519,113030283935.42218,USD,,-21.8108,-160.1634162342697,0.0,Technology services,america,Technology Services,1.235294
9,NASDAQ:AMD,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,streaming,stock,['common'],4329876257.099999,USD,114.74,100,1,false,0,-2.0739097038491137,37736415,0.6882192136318955,186039926116.16486,USD,84.10790206714557,1.3642,99.18236238866992,0.0,Electronic technology,america,Electronic Technology,1.401961
