,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,716415.0,100,1,false,0,USD,-1.5176196465760767,636,1030404545121.8655,12.727347296428539,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,1.4852872489490891
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,223.47,100,1,false,0,USD,0.02685645226265712,36544817,2372436122560.191,36.44740919543979,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.098592,0.7149342070015898
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,177.56,100,1,false,0,USD,-1.6560509554140175,20952577,2147993857490.089,19.800831911500676,8.9673,37.528948054537366,0.448629188590418,Technology services,Technology Services,america,1.21831,0.606209316206159
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,497.72,100,1,false,0,USD,-0.2245208884612196,13967634,3699325745303.3623,38.46189512078266,12.9406,12.125255606002842,0.649506855905701,Technology services,Technology Services,america,1.15625,0.5894075174231496
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,57.78,100,1,false,0,USD,-0.34494653328733316,4165242,25182588116.25699,31.901501766784456,1.8112,23.648279628618226,0.461365988271818,Finance,Finance,america,1.4,0.6549261246943999
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,718.35,100,1,false,0,USD,-0.09179288187924621,9437583,1806038203850.9785,28.020267740123572,25.6368,47.260915268451576,0.285114254321915,Technology services,Technology Services,america,1.219178,0.6925451913775943
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,92.6,100,1,false,0,USD,1.2243113248797444,7299827,168251459372.0157,28.15017479860161,3.2895,37.68206931190355,1.13686051595977,Finance,Finance,america,1.304348,0.8101474909570414
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,158.24,100,1,false,0,USD,-0.6903476841973104,139728576,3861055911261.8604,50.97117088097923,3.1045,81.60280783854927,0.0251035521526296,Electronic technology,Electronic Technology,america,1.189394,0.6856150786946773
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,322.73,100,1,false,0,USD,-1.6456892085453867,2160180,226101048471.89236,22.544725499647228,14.3151,17.88670108950761,0.889891201657879,Finance,Finance,america,1.703125,0.6398939570784237
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,209.95,100,1,false,0,USD,-1.6857878716928225,50035835,3135776749596.866,32.76424413614445,6.4079,-0.35609877464701006,0.472957152891594,Electronic technology,Electronic Technology,america,1.5,0.7771964002516278
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,155.27,100,1,false,0,USD,-0.47432856868148243,6263831,373590979160.47174,17.26008514990162,8.9959,29.575375219658355,3.2177424524069,Health technology,Health Technology,america,1.6,0.6747512172860846
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,293.94,100,1,false,0,USD,-6.789281750436031,130343436,945463051687.5889,161.64760228772548,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.8,1.1819471771353167
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,11.59,100,1,false,0,USD,-1.862828111769692,73775863,46089917286.90178,9.286858974358974,1.248,28.659793814432994,6.35055038103302,Consumer durables,Consumer Durables,america,2.019231,0.7058714727956503
13,NYSE:GM,GM,General Motors Company,general-motors,streaming,stock,['common'],30449000000.0,USD,51.82,100,1,false,0,USD,-2.0230667422953306,11025908,49821548346.72376,7.464385002088645,6.9423,-15.105899041283502,0.964265456608054,Consumer durables,Consumer Durables,america,1.633333,0.9768495965544723
14,NYSE:BA,BA,Boeing Company (The),boeing,streaming,stock,['common'],23674000000.0,USD,218.63,100,1,false,0,USD,1.2550944794368322,5799597,164848219572.14197,,-17.9353,-406.76141500904157,0.0,Electronic technology,Electronic Technology,america,1.354839,0.7993792691886685
15,NYSE:BN,BN,Brookfield Corporation,brookfield,streaming,stock,['common'],21832058148.57,USD,62.94,100,1,false,0,USD,-2.1150855365474333,2127227,103729746833.26672,228.28126131613496,0.275712512,-54.16701778202436,0.542915665407941,Finance,Finance,america,1.4,1.1630030421831417
16,NYSE:SYF,SYF,Synchrony Financial,synchrony,streaming,stock,['common'],21629000000.0,USD,69.7,100,1,false,0,USD,-0.6556442417331724,2935515,26531357008.75713,9.568524086048077,7.2843,4.506326934664713,1.49657924743444,Finance,Finance,america,1.479167,0.7895791151944451
17,NASDAQ:INTC,INTC,Intel Corporation,intel,streaming,stock,['common'],21048000000.0,USD,22.0,100,1,false,0,USD,-2.1787461093819407,80613861,95963999023.7439,,-4.4723,-565.913115949578,2.22321031569586,Electronic technology,Electronic Technology,america,2.056818,0.8718208057373473
18,NYSE:XOM,XOM,Exxon Mobil Corporation,exxon,streaming,stock,['common'],18512000000.0,USD,111.11,100,1,false,0,USD,-0.9714795008912687,15410440,478843994061.19403,14.699812134522265,7.5586,-7.258717577482757,3.49376114081996,Energy minerals,Energy Minerals,america,1.467742,0.7577373195518043
19,NYSE:KKR,KKR,KKR & Co. Inc.,kkr,streaming,stock,['common'],18393465000.0,USD,135.54,100,1,false,0,USD,-2.2077922077922096,4551770,120717601082.14284,58.759266484588366,2.3067,-48.30460993702517,0.512265512265512,Finance,Finance,america,1.173913,1.290406184374342
20,NYSE:V,V,Visa Inc.,visa,streaming,stock,['common'],17610000000.0,USD,356.64,100,1,false,0,USD,-0.6186256478849766,5135909,691581716796.3109,36.274499832175515,9.8317,11.649008051420076,0.638131862007468,Finance,Finance,america,1.290698,0.6271508780548718
21,NYSE:IBM,IBM,International Business Machines Corporation,international-bus-mach,streaming,stock,['common'],17591000000.0,USD,292.47,100,1,false,0,USD,0.17125047093879506,4486445,271820608772.64807,50.308764083598525,5.8135,-34.17462096765062,2.29133130116108,Technology services,Technology Services,america,1.673913,1.1620771288321203
22,NYSE:CRM,CRM,"Salesforce, Inc.",salesforce,streaming,stock,['common'],17408000000.0,USD,269.8,100,1,false,0,USD,-0.863494396472521,6248471,257928794215.38495,42.200428573663054,6.3933,14.98534199025197,0.599669300018372,Technology services,Technology Services,america,1.232759,0.6767809413096656
23,NYSE:PFE,PFE,"Pfizer, Inc.",pfizer,streaming,stock,['common'],17317000000.0,USD,25.24,100,1,false,0,USD,-0.5516154452324687,34891823,143498626095.14578,18.29250616031309,1.3798,,6.69818754925138,Health technology,Health Technology,america,1.72,0.8849162595427615
24,NASDAQ:CSCO,CSCO,"Cisco Systems, Inc.",cisco,streaming,stock,['common'],17147000000.0,USD,68.93,100,1,false,0,USD,-0.6342799481043646,22606725,272962693006.96732,28.250000000000004,2.44,-17.800835466918205,2.32088799192735,Electronic technology,Electronic Technology,america,1.461538,0.8514206397539599
25,NYSE:AJG,AJG,Arthur J. Gallagher & Co.,gallagher,streaming,stock,['common'],16702200000.0,USD,316.07,100,1,false,0,USD,-0.6381640993398395,1232242,80945530482.63234,48.618674050146126,6.501,31.673823219638674,0.785916378497328,Finance,Finance,america,1.526316,0.6655012600455023
26,NYSE:APO,APO,"Apollo Global Management, Inc. (New)",apollo,streaming,stock,['common'],16549000000.0,USD,141.53,100,1,false,0,USD,-2.0350245725756198,2104157,80883583682.48335,25.0,5.6612,-36.81132243950352,1.3134214715858,Finance,Finance,america,1.238095,0.6539610235988966
27,NASDAQ:BKNG,BKNG,Booking Holdings Inc. Common Stock,booking,streaming,stock,['common'],15578000000.0,USD,5815.92,100,1,false,0,USD,1.7338371116708626,175956,189251988024.47562,36.1850389977552,160.7272,20.54280832962093,0.641967534284915,Consumer services,Consumer Services,america,1.358974,0.7324334359551572
28,NASDAQ:UAL,UAL,"United Airlines Holdings, Inc.",united-airlines,streaming,stock,['common'],15530000000.0,USD,81.11,100,1,false,0,USD,-1.5177270519669743,4983182,26490571246.69548,7.394070886814469,10.9696,35.48068372690445,0.0,Transportation,Transportation,america,1.192308,0.7809251479632993
29,NASDAQ:COST,COST,Costco Wholesale Corporation,costco-wholesale,streaming,stock,['common'],14850000000.0,USD,992.18,100,1,false,0,USD,0.5227857591538133,1831262,440009099229.78265,56.280169944354,17.6293,9.270714533644068,0.484286032704504,Retail trade,Retail Trade,america,1.539474,0.8729067535298329
30,NASDAQ:SNPS,SNPS,"Synopsys, Inc.",synopsys,streaming,stock,['common'],14267199000.0,USD,536.52,100,1,false,0,USD,-2.226919852753586,1390912,83246943068.78317,38.636920107732855,13.8862,51.07325086763057,0.0,Technology services,Technology Services,america,1.173913,1.055928662989029
31,NASDAQ:QCOM,QCOM,QUALCOMM Incorporated,qualcomm,streaming,stock,['common'],13846000000.0,USD,158.09,100,1,false,0,USD,-2.5399173910363135,7182355,173582827184.7573,16.09877800407332,9.82,31.966188703586738,2.12070772455459,Electronic technology,Electronic Technology,america,1.578947,0.7653703753432914
32,NYSE:KO,KO,Coca-Cola Company (The),coca-cola,streaming,stock,['common'],13787000000.0,USD,71.01,100,1,false,0,USD,-0.47652417659423857,16981082,305645964840.7644,28.431294042280594,2.4976,0.3495520109285109,2.78906797477225,Consumer non-durables,Consumer Non-Durables,america,1.230769,0.9031897539108882
33,NYSE:RJF,RJF,"Raymond James Financial, Inc.",raymond-james,streaming,stock,['common'],13423000000.0,USD,157.28,100,1,false,0,USD,-1.6999999999999995,1062493,31731952771.333996,15.152507755448083,10.3798,25.57981973262356,1.1875,Finance,Finance,america,1.71875,0.8364316935464127
34,NYSE:GE,GE,GE Aerospace,ge-aerospace,streaming,stock,['common'],13405000000.0,USD,248.65,100,1,false,0,USD,0.7169475048606653,5335060,265157032508.45255,38.77401447105789,6.4128,110.51802245420525,0.59948152948801,Electronic technology,Electronic Technology,america,1.285714,0.6199395605815547
35,NYSE:CVS,CVS,CVS Health Corporation,cvs-health,streaming,stock,['common'],12719000000.0,USD,66.68,100,1,false,0,USD,-1.1122645706658756,6418829,84351494585.82175,15.928527065118724,4.1862,-26.4365796225354,3.94483167729497,Retail trade,Retail Trade,america,1.333333,0.8350371567610222
36,NASDAQ:TMUS,TMUS,"T-Mobile US, Inc.",t-mobile,streaming,stock,['common'],12266000000.0,USD,237.63,100,1,false,0,USD,-1.2959501557632418,2957597,269815811594.7125,23.161947463326673,10.2595,39.59453024015238,1.36656282450675,Communications,Communications,america,1.5,0.5594084382165323
37,NYSE:HPE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,streaming,stock,['common'],11788000000.0,USD,20.91,100,1,false,0,USD,-2.0149953139643846,24655766,27438427894.20619,21.603471432999278,0.9679,-29.44306750255139,2.43673851921275,Electronic technology,Electronic Technology,america,1.526316,1.0154251487605153
