,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,705000.0,100,1,false,0,USD,-0.8578259035297426,323,1016934136025.7839,12.524556079900783,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.741505968778696
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,226.35,100,1,false,0,USD,0.29243652798085723,34880199,2403011202166.0444,36.91713013553406,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.098592,0.8814533817773114
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,183.1,100,1,false,0,USD,0.1586346479951819,23893296,2213560232265.6274,20.418632141224226,8.9673,37.528948054537366,0.443082982331382,Technology services,Technology Services,america,1.222222,0.9618734829862413
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,505.82,100,1,false,0,USD,0.5566379070414718,14919386,3759529296307.346,39.08783209433875,12.9406,12.125255606002842,0.644109578147986,Technology services,Technology Services,america,1.146154,0.8874062144926251
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,59.63,100,1,false,0,USD,0.05033557046980056,6058376,25988883744.479694,32.922924028268554,1.8112,23.648279628618226,0.448825503355705,Finance,Finance,america,1.4,1.145501480976449
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,710.39,100,1,false,0,USD,-1.4606336347999742,11517002,1786025519306.314,27.709776571178928,25.6368,47.260915268451576,0.284358874771126,Technology services,Technology Services,america,1.219178,1.0952650682703695
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,91.61,100,1,false,0,USD,-1.175836030204966,7258608,166452647084.96298,27.849217206262352,3.2895,37.68206931190355,1.12189859762675,Finance,Finance,america,1.304348,1.0396921588725674
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,170.7,100,1,false,0,USD,4.040958127628449,230280536,4165080185932.636,54.98469962956998,3.1045,81.60280783854927,0.0243798378740781,Electronic technology,Electronic Technology,america,1.186567,1.3683624698083237
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,310.65,100,1,false,0,USD,-3.2001744983173492,3006006,217637940697.93796,21.700861328247793,14.3151,17.88670108950761,0.909884083260626,Finance,Finance,america,1.703125,1.1610037015319579
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,209.11,100,1,false,0,USD,0.23487680951011844,42258923,3123230537700.9263,32.633155948126536,6.4079,-0.35609877464701006,0.484133831847378,Electronic technology,Electronic Technology,america,1.5,0.7847974865293357
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,155.17,100,1,false,0,USD,-1.052161714067087,6868979,373350402426.97705,17.248968974755165,8.9959,29.575375219658355,3.20112230582834,Health technology,Health Technology,america,1.6,0.946003487319135
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,310.78,100,1,false,0,USD,-1.93120858314926,77305439,999629161928.3005,170.90849098108225,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.8,0.7961835475337284
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,11.57,100,1,false,0,USD,-2.6094276094276134,65086715,46010382157.14646,9.270833333333334,1.248,28.659793814432994,6.31313131313131,Consumer durables,Consumer Durables,america,2.019231,0.7957961740893666
