,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,streaming,stock,['common'],347681000000.0,USD,712842.0,100,1,false,0,USD,-0.6048690705262277,349,1026074752023.0,12.663871780295935,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.8054465728132933
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],98251000000.0,USD,225.02,100,1,false,0,USD,1.241788895887708,50518303,2388891473952.0,36.70021039583775,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.098592,1.0542449932803617
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],95328000000.0,USD,181.31,100,1,false,0,USD,1.4605484051483009,23975435,2192719732971.0002,20.219017987577086,8.9673,37.528948054537366,0.44674866251172,Technology services,Technology Services,america,1.21831,0.7902248347776981
3,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],79618000000.0,USD,503.32,100,1,false,0,USD,0.3669139347531257,16459480,3740948072992.0,38.89464167040168,12.9406,12.125255606002842,0.64372566160693,Technology services,Technology Services,america,1.146154,0.8409564363803996
4,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,streaming,stock,['common'],72067000000.0,USD,58.6,100,1,false,0,USD,-0.5431093007467758,4434708,25539972946.0,32.35424028268552,1.8112,23.648279628618226,0.456484641638225,Finance,Finance,america,1.4,0.7259245511587967
5,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],70301000000.0,USD,717.51,100,1,false,0,USD,-1.3379352070843211,10873854,1803926319596.0,27.987502340385696,25.6368,47.260915268451576,0.285710303689147,Technology services,Technology Services,america,1.219178,0.9208870193650895
6,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,streaming,stock,['common'],60687000000.0,USD,91.97,100,1,false,0,USD,-1.1500429922614008,6815842,167106764104.0,27.958656330749356,3.2895,37.68206931190355,1.1308035228879,Finance,Finance,america,1.304348,0.876141314277915
7,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],53691000000.0,USD,164.92,100,1,false,0,USD,0.49969530773917925,193626257,4024047955322.0,53.122886133032694,3.1045,81.60280783854927,0.0242541838467136,Electronic technology,Electronic Technology,america,1.186567,1.067593524110194
8,NYSE:AXP,AXP,American Express Company,american-express,streaming,stock,['common'],52508000000.0,USD,319.47,100,1,false,0,USD,-1.774074529578152,2091224,223817126256.0,22.31699394345831,14.3151,17.88670108950761,0.914013835414906,Finance,Finance,america,1.703125,0.7024620589352588
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],48498000000.0,USD,211.16,100,1,false,0,USD,-0.58848453462643,39765387,3153849109150.0,32.95307354983692,6.4079,-0.35609877464701006,0.478310286039023,Electronic technology,Electronic Technology,america,1.5,0.6810816778957808
10,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,streaming,stock,['common'],38781000000.0,USD,156.9,100,1,false,0,USD,-0.5009829412137689,7872172,377512877014.00006,17.441278804788848,8.9959,29.575375219658355,3.19949012109624,Health technology,Health Technology,america,1.6,1.0976197982191676
11,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37411000000.0,USD,313.51,100,1,false,0,USD,1.1746861587117134,79235268,1008410304248.0,172.40981082270127,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.8,0.8059085575721263
12,NYSE:F,F,Ford Motor Company,ford,streaming,stock,['common'],35226000000.0,USD,11.78,100,1,false,0,USD,-1.0915197313182265,65340735,46845486975.0,9.439102564102564,1.248,28.659793814432994,6.36672325976231,Consumer durables,Consumer Durables,america,2.019231,0.6800146008961251
13,NYSE:GM,GM,General Motors Company,general-motors,streaming,stock,['common'],30449000000.0,USD,53.39,100,1,false,0,USD,0.4515522107243688,7698246,51331000898.0,7.690534837157714,6.9423,-15.105899041283502,0.955235062745833,Consumer durables,Consumer Durables,america,1.633333,0.8476734551711019
14,NYSE:BA,BA,Boeing Company (The),boeing,streaming,stock,['common'],23674000000.0,USD,226.84,100,1,false,0,USD,0.33172630368437345,6631240,171038603308.0,,-17.9353,-406.76141500904157,0.0,Electronic technology,Electronic Technology,america,1.354839,0.8056924369079754
